timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.14 11:18:18:351,1.157,right,0.10242640687119277,0.114,0.8984772532560769,0,57,66
2021.4.14 11:18:18:397,1.203,left,0.1680311861943436,0.172,0.9769255011299047,0,56,70
2021.4.14 11:18:19:211,2.017,left,0.21649552582013865,0.178,1.216266998989543,0,128,143
2021.4.14 11:18:19:444,2.25,right,0.10242640687119273,0.113,0.906428379391086,0,155,164
2021.4.14 11:18:20:906,3.7119999999999997,right,0.9441902788106795,0.335,2.8184784442109834,4,266,295
2021.4.14 11:18:20:974,3.7800000000000002,left,1.102936842427605,0.426,2.5890536207220776,4,264,301
2021.4.14 11:18:21:06,3.812,right,0.10002182510638369,0.06599999999999995,1.5154821985815723,4,299,304
2021.4.14 11:18:21:190,3.996,right,0.3561422450077235,0.173,2.0586256936862632,4,306,320
2021.4.14 11:18:21:485,4.291,left,0.7970407417254445,0.468,1.7030785079603514,2,306,346
2021.4.14 11:18:21:665,4.471,right,1.1253192246665988,0.469,2.399401331911725,2,322,363
2021.4.14 11:18:22:112,4.918,right,0.9262871519044663,0.43300000000000005,2.139231297700846,2,365,403
2021.4.14 11:18:22:448,5.254,left,1.1005717607999175,0.481,2.288090978794007,2,391,432
2021.4.14 11:18:22:704,5.51,right,0.3319300552428087,0.22,1.5087729783764032,4,437,456
2021.4.14 11:18:22:749,5.555,left,0.46174966732383604,0.279,1.6550167287592688,4,436,460
2021.4.14 11:18:22:927,5.733,right,0.5330862351705208,0.167,3.192133144733657,4,462,476
2021.4.14 11:18:23:54,5.86,left,0.8582406677818533,0.29400000000000004,2.919185944836235,4,462,487
2021.4.14 11:18:23:274,6.08,right,0.48501305199562034,0.33499999999999996,1.447800155210807,4,478,507
2021.4.14 11:18:23:378,6.184,left,0.2364980175741582,0.16,1.4781126098384887,4,503,516
2021.4.14 11:18:23:586,6.392,left,0.2486297434729726,0.198,1.2557057751160232,2,518,535
2021.4.14 11:18:24:306,7.112,right,1.9522767655416429,0.83,2.3521406813754733,1,526,599
2021.4.14 11:18:24:895,7.701,right,0.12350451132510439,0.101,1.2228169438129146,4,644,652
2021.4.14 11:18:25:174,7.98,left,2.9490341740434616,1.138,2.5914184306181562,4,576,677
2021.4.14 11:18:25:239,8.045,right,0.7283150134578201,0.277,2.6292960774650544,4,659,683
2021.4.14 11:18:25:396,8.202,right,0.13838394799844425,0.122,1.134294655724953,4,687,697
2021.4.14 11:18:25:474,8.28,left,0.3843628300282472,0.279,1.3776445520725706,4,680,704
2021.4.14 11:18:25:725,8.531,right,0.547960320484224,0.318,1.7231456619000756,1,699,726
2021.4.14 11:18:26:78,8.884,right,0.9763998550158954,0.345,2.830144507292451,2,728,758
2021.4.14 11:18:26:504,9.31,right,0.845649626770488,0.392,2.1572694560471635,2,762,795
