timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.15 19:50:56:974,3.502,left,0.408604439163314,0.231,1.7688503859883722,4,281,301
2021.4.15 19:50:56:996,3.524,right,0.39970173566273337,0.21,1.9033415983939685,4,285,303
2021.4.15 19:50:57:310,3.838,left,0.17071067811865473,0.18,0.9483926562147486,4,316,331
2021.4.15 19:50:57:810,4.338,right,0.4917870477660237,0.245,2.0072940725143824,2,353,374
2021.4.15 19:50:58:15,4.543,right,0.22428091653995388,0.19399999999999995,1.1560871986595564,2,376,392
2021.4.15 19:50:58:650,5.178,left,0.604346680781392,0.469,1.288585673307872,2,408,449
2021.4.15 19:50:59:259,5.787,right,0.5826208381045832,0.354,1.6458215765666193,4,473,503
2021.4.15 19:50:59:341,5.869,left,0.6765401003466762,0.347,1.9496832863016607,4,481,511
2021.4.15 19:50:59:632,6.16,right,0.3145997286892673,0.313,1.0051109542788093,4,510,537
2021.4.15 19:50:59:666,6.194,left,0.34332448009201405,0.255,1.346370510164761,4,518,540
2021.4.15 19:51:00:55,6.583,right,0.5248527840594372,0.30100000000000005,1.743696957008097,2,549,575
2021.4.15 19:51:00:468,6.996,right,0.4017668284628202,0.346,1.1611758048058387,2,582,612
2021.4.15 19:51:00:864,7.392,left,0.7247421354740853,0.485,1.4943136813898665,1,605,647
2021.4.15 19:51:01:457,7.985,left,0.8014536475243993,0.392,2.0445246110316306,4,666,700
2021.4.15 19:51:01:507,8.035,right,0.5427543243720745,0.268,2.025202702880875,4,682,705
2021.4.15 19:51:01:798,8.326,left,0.16135562914111445,0.146,1.1051755420624279,4,719,731
2021.4.15 19:51:01:820,8.348,right,0.32460705541310053,0.257,1.2630624724245156,4,711,733
2021.4.15 19:51:02:384,8.912,right,0.665953816486154,0.349,1.9081771246021606,2,753,783
2021.4.15 19:51:02:702,9.23,left,0.7852075457095775,0.443,1.7724775298184594,2,773,812
2021.4.15 19:51:02:904,9.432,right,0.1356047793231507,0.145,0.9352053746424187,2,818,830
2021.4.15 19:51:03:26,9.554,left,0.32598420120344884,0.245,1.330547760014077,2,820,841
2021.4.15 19:51:03:454,9.982,right,0.5506087707881209,0.282,1.9525133715890812,1,855,879
2021.4.15 19:51:03:687,10.215,left,0.509625402727907,0.257,1.9829782207311557,1,878,900
2021.4.15 19:51:04:273,10.801,right,0.5176159162862148,0.33799999999999997,1.5314080363497482,4,923,952
2021.4.15 19:51:04:348,10.876,left,0.9738159449006573,0.594,1.6394207826610392,4,907,959
2021.4.15 19:51:04:869,11.397,right,0.99990276849514,0.544,1.838056559733713,4,958,1006
2021.4.15 19:51:04:880,11.408,left,1.0265472712748953,0.521,1.9703402519671693,4,961,1007
2021.4.15 19:51:05:151,11.679,left,0.13899494936611656,0.136,1.022021686515563,4,1020,1031
2021.4.15 19:51:05:185,11.713,right,0.11656854249492382,0.124,0.9400688910880953,4,1024,1034
2021.4.15 19:51:05:977,12.505,right,0.4989795970828171,0.28,1.7820699895814893,2,1081,1105
2021.4.15 19:51:06:512,13.04,right,0.7965839317402393,0.446,1.7860626272202675,1,1114,1153
2021.4.15 19:51:07:37,13.565,right,0.7686279847572589,0.45799999999999996,1.678227040954714,2,1160,1200
2021.4.15 19:51:07:584,14.112,right,0.6634593225631742,0.368,1.802878593921669,1,1217,1249
2021.4.15 19:51:08:186,14.714,right,0.5858646943273678,0.377,1.5540177568365192,2,1270,1303
2021.4.15 19:51:08:683,15.211,right,0.6417356981259188,0.281,2.283756932832451,1,1323,1345
