timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.9 20:53:09:221,1.563,left,0.5633531105731556,0.36,1.564869751592099,0,95,126
2021.4.9 20:53:11:170,3.512,left,0.3261375612768521,0.22199999999999998,1.4690881138596943,4,282,299
2021.4.9 20:53:11:296,3.638,right,0.4519598400436919,0.32599999999999996,1.3863798774346379,4,284,306
2021.4.9 20:53:11:742,4.084,left,0.22323160723037702,0.315,0.7086717689853239,2,313,328
2021.4.9 20:53:11:878,4.22,right,0.42824515599873175,0.518,0.826728100383652,2,310,340
2021.4.9 20:53:12:69,4.411,right,0.3352321005887648,0.18300000000000005,1.8318694021243973,2,342,357
2021.4.9 20:53:12:793,5.135,left,0.33432948249716465,0.224,1.4925423325766278,2,403,422
2021.4.9 20:53:13:116,5.458,right,0.28346322386299405,0.241,1.1761959496389796,4,430,451
2021.4.9 20:53:13:381,5.723,left,0.2748090296724472,0.177,1.5525933879799276,4,460,475
2021.4.9 20:53:13:449,5.791,right,0.41638325090683526,0.268,1.5536688466672957,4,458,481
2021.4.9 20:53:13:918,6.26,right,0.34866364489902757,0.269,1.2961473788067939,4,500,523
2021.4.9 20:53:14:299,6.641,right,0.4577536021949181,0.258,1.774238768197357,2,535,557
2021.4.9 20:53:14:713,7.055,right,0.38502554431339614,0.311,1.2380242582424312,2,567,594
2021.4.9 20:53:15:91,7.433,left,0.2564297504952113,0.18600000000000005,1.3786545725548989,1,612,628
2021.4.9 20:53:15:653,7.995,right,0.5602129052590068,0.256,2.1883316611679953,4,656,678
2021.4.9 20:53:16:156,8.498,right,0.5781455163929922,0.43600000000000005,1.3260218265894315,4,685,723
2021.4.9 20:53:16:600,8.942,left,0.22275254574433945,0.186,1.1975943319588143,2,747,763
2021.4.9 20:53:16:600,8.942,right,0.2760452112497029,0.186,1.4841140389768972,2,747,763
2021.4.9 20:53:17:665,10.007,left,0.25251407699364425,0.158,1.5981903607192673,1,845,858
2021.4.9 20:53:17:753,10.095,right,0.5392047973417587,0.278,1.9395856019487723,1,842,866
2021.4.9 20:53:18:11,10.353,left,0.10414213562373081,0.125,0.8331370849898465,1,879,889
2021.4.9 20:53:18:134,10.475999999999999,right,0.4871770361712782,0.33699999999999997,1.4456291874518643,4,871,900
2021.4.9 20:53:18:457,10.799,left,0.33141406665871936,0.267,1.241251185987713,4,906,929
2021.4.9 20:53:18:502,10.844,right,0.4733748659883991,0.291,1.626717752537454,4,908,933
2021.4.9 20:53:18:750,11.092,right,0.3199853726140871,0.236,1.355870222941047,4,935,955
2021.4.9 20:53:19:11,11.353,left,0.6795758097166734,0.484,1.4040822514807303,4,936,979
2021.4.9 20:53:19:11,11.353,right,0.44216949344488626,0.22899999999999998,1.9308711504143508,4,959,979
2021.4.9 20:53:19:562,11.904,right,0.20388905057061252,0.216,0.9439307896787617,4,1010,1028
2021.4.9 20:53:20:80,12.422,left,0.16252608362217535,0.15300000000000002,1.0622619844586623,2,1062,1074
2021.4.9 20:53:20:150,12.492,right,0.3755968777233554,0.19399999999999995,1.9360663800172966,2,1064,1081
2021.4.9 20:53:20:397,12.739,right,0.1993477111702174,0.191,1.0437052940849079,1,1087,1103
2021.4.9 20:53:20:720,13.062,left,0.41386565771531486,0.301,1.3749689625093517,1,1106,1132
2021.4.9 20:53:20:822,13.164,right,0.18631545744180553,0.168,1.109020580010747,1,1127,1141
2021.4.9 20:53:21:471,13.813,right,0.874927771326568,0.479,1.8265715476546305,1,1157,1199
2021.4.9 20:53:21:703,14.045,right,0.39666217181835056,0.198,2.0033443021128816,1,1203,1220
2021.4.9 20:53:22:75,14.417,right,0.47970252875323804,0.32599999999999996,1.4714801495498102,2,1225,1253
2021.4.9 20:53:22:374,14.716,right,0.48183513351954516,0.265,1.818245786866208,2,1257,1280
2021.4.9 20:53:22:575,14.917,right,0.2202045080124179,0.19,1.1589710948021994,1,1282,1298
2021.4.9 20:53:23:200,15.542,right,0.8869015057947628,0.498,1.780926718463379,2,1310,1354
2021.4.9 20:53:23:505,15.847,right,0.42007123460273443,0.216,1.9447742342719188,2,1363,1381
2021.4.9 20:53:23:719,16.061,right,0.23805301130072715,0.155,1.53582587935953,2,1387,1400
2021.4.9 20:53:24:01,16.343,right,0.4174718968603212,0.20399999999999996,2.046430866962359,2,1408,1425
2021.4.9 20:53:24:343,16.685,right,0.10000000000000009,0.122,0.8196721311475418,2,1446,1456
2021.4.9 20:53:24:721,17.063,left,0.6123079204576825,0.333,1.8387625238969443,2,1461,1490
2021.4.9 20:53:24:842,17.184,right,0.34771965254013076,0.269,1.2926381135320846,1,1478,1501
2021.4.9 20:53:25:71,17.413,left,0.38261331628411444,0.22899999999999998,1.670800507790893,1,1502,1521
2021.4.9 20:53:26:07,18.349,left,1.7559265199495073,0.924,1.9003533765687308,1,1523,1604
2021.4.9 20:53:26:800,19.142,left,1.6333281892125047,0.725,2.2528664678793167,2,1611,1675
2021.4.9 20:53:27:148,19.49,left,0.5067434452793145,0.33699999999999997,1.5036897486033072,1,1677,1706
2021.4.9 20:53:27:349,19.691,left,0.4182740373842584,0.19,2.2014423020224125,1,1708,1724
2021.4.9 20:53:27:893,20.235,left,0.9016201384215913,0.511,1.7644229714708244,2,1728,1773
2021.4.9 20:53:28:185,20.527,left,0.32113649374278364,0.257,1.2495583414116094,2,1777,1799
2021.4.9 20:53:28:528,20.87,left,0.5588085636430313,0.331,1.6882433946919375,2,1801,1830
2021.4.9 20:53:28:798,21.14,right,0.33556349186104045,0.3,1.1185449728701349,2,1828,1854
2021.4.9 20:53:28:887,21.229,left,0.27267220234572115,0.27,1.009897045724893,2,1839,1862
2021.4.9 20:53:29:294,21.636,right,0.9554776533007877,0.45199999999999996,2.113888613497318,1,1859,1898
2021.4.9 20:53:29:481,21.823,right,0.3851158239430944,0.156,2.4686911791224,1,1902,1915
2021.4.9 20:53:29:846,22.188,left,0.2973131702683661,0.268,1.109377501001366,3,1925,1948
2021.4.9 20:53:30:130,22.472,left,0.3893968380254236,0.20199999999999996,1.9277071189377408,3,1956,1973
2021.4.9 20:53:30:364,22.706,right,0.37672193971357015,0.3,1.255739799045234,1,1968,1994
2021.4.9 20:53:30:719,23.061,right,0.5332086585420013,0.243,2.1942743149876596,1,2005,2026
2021.4.9 20:53:30:978,23.32,right,0.45866715433316213,0.25,1.8346686173326485,2,2028,2049
2021.4.9 20:53:31:247,23.589,right,0.4104854952927682,0.195,2.1050538220141957,2,2057,2073
2021.4.9 20:53:31:459,23.801,right,0.2924603565259803,0.199,1.4696500327938706,1,2075,2092
2021.4.9 20:53:31:737,24.079,right,0.45313584334273155,0.201,2.2544071808096096,1,2100,2117
2021.4.9 20:53:32:35,24.377,right,0.3441348460451406,0.28900000000000003,1.190778013997026,3,2119,2144
2021.4.9 20:53:32:363,24.705,right,0.4614033948516613,0.215,2.146062301635634,3,2155,2173
2021.4.9 20:53:32:899,25.241,right,0.8754506721853816,0.479,1.8276631987168719,1,2179,2221
2021.4.9 20:53:33:99,25.441,right,0.21413479781640823,0.17800000000000005,1.2030044821146526,1,2224,2239
2021.4.9 20:53:34:206,26.548,right,0.15242640687119274,0.149,1.02299601926975,1,2326,2338
2021.4.9 20:53:34:224,26.566,left,2.099894510701606,1.256,1.6718905339980938,3,2228,2340
2021.4.9 20:53:34:459,26.801,right,0.10656854249492387,0.111,0.9600769594137285,3,2352,2361
2021.4.9 20:53:34:694,27.036,left,0.6056387661231813,0.413,1.4664376903708993,3,2346,2382
2021.4.9 20:53:34:908,27.25,left,0.10242640687119287,0.114,0.8984772532560777,1,2392,2401
2021.4.9 20:53:35:168,27.51,left,0.29060583577372967,0.21399999999999997,1.3579711952043445,1,2406,2424
2021.4.9 20:53:35:413,27.755,left,0.25277187909670346,0.19,1.3303783110352814,2,2430,2446
2021.4.9 20:53:35:691,28.033,left,0.4669558911621856,0.233,2.0041025371767622,2,2451,2471
2021.4.9 20:53:35:815,28.157,right,0.25106343992275554,0.213,1.1787015958814815,2,2464,2482
2021.4.9 20:53:35:949,28.291,left,0.23821125457267686,0.212,1.1236379932673437,1,2476,2494
2021.4.9 20:53:36:49,28.391,right,0.47251597390923067,0.22299999999999998,2.118905712597447,1,2484,2503
2021.4.9 20:53:36:285,28.627,left,0.47899220583505325,0.32499999999999996,1.473822171800164,1,2496,2524
2021.4.9 20:53:36:430,28.772,right,0.3969175923602968,0.232,1.7108516912081757,1,2517,2537
2021.4.9 20:53:36:894,29.236,right,0.5845598031140804,0.394,1.4836543226245695,2,2544,2566
2021.4.9 20:53:37:374,29.716,right,0.3662423925382878,0.41000000000000003,0.8932741281421652,2,2570,2597
2021.4.9 20:53:37:466,29.808,left,1.069558371717905,0.8160000000000001,1.310733298673903,2,2555,2605
2021.4.9 20:53:37:844,30.186,left,0.3646231253707386,0.231,1.5784550881850155,4,2619,2639
2021.4.9 20:53:37:844,30.186,right,0.3636573064200456,0.255,1.4261070840001788,4,2617,2639
2021.4.9 20:53:37:989,30.331,right,0.33342703731584933,0.134,2.488261472506338,4,2641,2652
