timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.7 14:33:31:713,1.2770000000000001,right,0.1412899020449196,0.117,1.207606000383928,0,87,97
2021.4.7 14:33:31:977,1.541,right,0.23663644180449872,0.184,1.2860676185027105,0,105,121
2021.4.7 14:33:33:951,3.515,left,0.3463584479150553,0.165,2.0991421085760926,4,282,295
2021.4.7 14:33:33:976,3.54,right,0.485017373419772,0.198,2.4495826940392527,4,281,298
2021.4.7 14:33:34:352,3.916,left,0.2829784057427983,0.225,1.2576818033013257,4,312,331
2021.4.7 14:33:34:360,3.924,right,0.42443398110405756,0.282,1.5050850393760908,4,308,332
2021.4.7 14:33:34:814,4.378,right,0.6797809250419992,0.285,2.385196228217541,2,347,373
2021.4.7 14:33:35:395,4.959,right,0.2877123740450303,0.365,0.7882530795754256,2,392,413
2021.4.7 14:33:35:699,5.263,left,0.5256027434295643,0.528,0.9954597413438716,2,404,429
2021.4.7 14:33:35:976,5.54,left,0.24193845091240795,0.174,1.3904508673126894,4,439,453
2021.4.7 14:33:36:180,5.744,left,0.34081196924914087,0.162,2.1037775879576595,4,458,469
2021.4.7 14:33:36:263,5.827,right,0.8111936905770031,0.46099999999999997,1.7596392420325448,4,439,475
2021.4.7 14:33:36:793,6.357,left,0.5000684119788377,0.449,1.1137381113114424,2,482,501
2021.4.7 14:33:37:89,6.6530000000000005,right,1.341877907576657,0.765,1.7540887680740613,2,481,527
2021.4.7 14:33:37:203,6.767,left,0.38609632204347455,0.356,1.0845402304591982,2,507,536
2021.4.7 14:33:37:519,7.083,left,0.22819131909660761,0.222,1.0278888247594937,2,546,565
2021.4.7 14:33:37:558,7.122,right,0.299899710041823,0.229,1.3096057207066505,1,549,568
2021.4.7 14:33:38:214,7.778,right,0.6258263406231438,0.36,1.7384065017309551,4,596,626
2021.4.7 14:33:38:383,7.947,left,1.0359210067730225,0.509,2.035208264780005,4,598,641
2021.4.7 14:33:38:383,7.947,right,0.483769778571363,0.16,3.0235611160710185,4,628,641
2021.4.7 14:33:38:936,8.5,left,0.4486244428451109,0.478,0.9385448595086002,4,648,669
2021.4.7 14:33:38:949,8.513,right,0.4585878490333484,0.468,0.9798885663105735,1,649,670
2021.4.7 14:33:39:78,8.642,right,0.1124264068711929,0.11599999999999999,0.9691931626826975,1,672,681
2021.4.7 14:33:39:342,8.906,right,0.4629668686535891,0.183,2.5298735991999406,2,690,705
2021.4.7 14:33:39:378,8.942,left,0.35344512794576227,0.168,2.1038400472962038,2,694,708
2021.4.7 14:33:39:556,9.12,right,0.10656854249492367,0.123,0.8664109145928754,2,714,723
2021.4.7 14:33:39:773,9.337,right,0.1665685424949236,0.172,0.9684217586914163,2,729,744
2021.4.7 14:33:40:436,10.0,left,0.333882211876785,0.199,1.6778000596823366,1,786,802
2021.4.7 14:33:40:510,10.074,right,0.4974806298944632,0.331,1.502962628079949,1,781,807
2021.4.7 14:33:40:960,10.524000000000001,left,0.35181012347511753,0.473,0.7437846162264642,4,806,827
2021.4.7 14:33:41:03,10.567,right,0.42905229570237535,0.46799999999999997,0.9167784096204602,4,809,830
2021.4.7 14:33:41:350,10.914,left,0.2902275757119683,0.17,1.7072210335998133,4,847,861
2021.4.7 14:33:41:412,10.976,right,0.41532626054547755,0.218,1.90516633277742,4,848,866
2021.4.7 14:33:41:752,11.316,left,0.3768702284316662,0.166,2.2703025809136514,4,883,894
2021.4.7 14:33:41:767,11.331,right,0.41203031977535626,0.181,2.276410606493681,4,883,895
