timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.11 16:10:33:921,1.437,right,0.31323676174083004,0.291,1.0764149888001033,0,92,117
2021.4.11 16:10:34:635,2.151,right,0.20828427124746193,0.223,0.934010184966197,0,162,181
2021.4.11 16:10:35:587,3.103,left,0.18242640687119277,0.19,0.9601389835325935,0,250,266
2021.4.11 16:10:35:643,3.159,right,0.2838890505706126,0.291,0.9755637476653354,0,246,271
2021.4.11 16:10:36:79,3.5949999999999998,left,0.710474905725092,0.29200000000000004,2.4331332387845612,4,285,310
2021.4.11 16:10:36:155,3.671,right,0.9911527712251804,0.45599999999999996,2.173580638651712,4,277,317
2021.4.11 16:10:36:579,4.095,right,0.5676925921486641,0.411,1.381247182843465,2,319,355
2021.4.11 16:10:36:895,4.411,right,0.7245044310941757,0.304,2.3832382601782096,2,357,383
2021.4.11 16:10:37:49,4.565,left,0.1248528137423858,0.122,1.0233837191998836,2,387,397
2021.4.11 16:10:37:49,4.565,right,0.13986120800028737,0.09999999999999998,1.398612080002874,2,389,397
2021.4.11 16:10:37:273,4.789,right,0.2433171533681808,0.212,1.1477224215480226,2,399,417
2021.4.11 16:10:37:494,5.01,left,0.40351275778617496,0.245,1.6469908481068365,2,416,437
2021.4.11 16:10:37:832,5.348,left,0.8837476697274197,0.327,2.7025922621633627,2,439,467
2021.4.11 16:10:37:955,5.471,left,0.11388905057061258,0.111,1.0260274826181313,4,469,478
2021.4.11 16:10:38:399,5.915,left,1.1108037998384375,0.43100000000000005,2.577270997304959,4,480,518
2021.4.11 16:10:38:660,6.176,left,0.34357751691639976,0.249,1.3798293852064247,4,520,541
2021.4.11 16:10:38:660,6.176,right,2.0214783522966924,0.929,2.1759723921385277,4,459,541
2021.4.11 16:10:38:767,6.283,right,0.10692130429902451,0.097,1.1022814876188094,2,543,551
2021.4.11 16:10:39:136,6.652,right,0.819475352456255,0.357,2.295449166544132,2,553,584
2021.4.11 16:10:39:450,6.966,right,0.13242640687119267,0.146,0.9070301840492649,2,600,612
2021.4.11 16:10:39:528,7.044,left,0.17242640687119276,0.179,0.9632760160401831,2,604,619
2021.4.11 16:10:40:22,7.538,left,0.4095815000162145,0.30400000000000005,1.3473075658428106,1,637,663
2021.4.11 16:10:40:335,7.851,left,0.20462840739914145,0.149,1.3733450161016205,4,679,691
2021.4.11 16:10:40:687,8.203,right,0.7183759346211074,0.212,3.388565729344846,4,705,723
2021.4.11 16:10:40:955,8.471,right,0.4169423129585671,0.213,1.9574756476928032,4,729,747
