event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.048174603174603176,0.23,0.0,0.11924603174603175,1.02,0.0,0.04591269841269841,0.62,0.0,0.04591269841269841,0.62,0.0,0.10289682539682539,0.83,0.0,0.04738095238095238,0.62
2,0.0,0.12226666666666666,0.38,0.0,0.5297333333333333,2.1,0.01,0.42613333333333336,1.22,0.01,0.42613333333333336,1.22,0.03,0.7320000000000001,2.7,0.02,0.612,1.48
2,0.02,0.24866666666666673,0.91,0.02,0.5034666666666665,1.71,0.05,0.4177333333333333,1.5,0.05,0.4177333333333333,1.5,0.0,0.5430666666666666,2.35,0.01,0.528,1.83
4,0.0,0.546,1.87,0.1,0.6671999999999998,2.07,0.02,0.7789999999999999,2.57,0.02,0.7789999999999999,2.57,0.0,0.15280000000000002,0.6,0.0,0.4904,0.97
2,0.02,0.23945945945945946,0.73,0.01,0.6982432432432433,3.03,0.01,0.5094594594594595,1.9,0.01,0.5094594594594595,1.9,0.03,1.0043243243243243,3.38,0.03,0.647972972972973,1.89
1,0.01,0.35586666666666666,1.15,0.0,0.7010666666666665,2.05,0.02,0.4189333333333333,1.55,0.02,0.4189333333333333,1.55,0.0,0.43119999999999986,1.81,0.0,0.4950666666666667,1.97
4,0.01,0.31265306122448977,0.67,0.02,0.8851020408163266,2.39,0.0,0.8495918367346937,2.63,0.0,0.8495918367346937,2.63,0.0,0.11367346938775509,0.39,0.01,0.19285714285714284,0.55
1,0.04,0.504,1.29,0.0,1.0189333333333332,4.36,0.0,0.5095999999999999,2.01,0.0,0.5095999999999999,2.01,0.0,0.9328,4.0,0.02,0.6824,1.85
2,0.0,0.09960000000000001,0.17,0.0,0.1364,0.41,0.05,0.11960000000000001,0.31,0.05,0.11960000000000001,0.31,0.46,1.8400000000000003,2.98,0.03,0.8019999999999999,2.01
1,0.02,0.6898630136986301,2.25,0.0,0.6676712328767123,2.07,0.01,0.5415068493150685,1.8,0.01,0.5415068493150685,1.8,0.08,0.3784931506849315,0.74,0.01,0.511917808219178,1.95
1,0.16,0.1788,0.2,0.01,0.0828,0.14,0.01,0.0664,0.11,0.01,0.0664,0.11,0.21,1.402,3.65,0.09,0.3648,0.9
4,0.01,0.2026,0.36,0.02,0.8529999999999999,2.79,0.01,0.38059999999999994,1.18,0.01,0.38059999999999994,1.18,0.03,0.7305999999999999,2.72,0.01,0.706,1.84
4,0.06,0.7958000000000002,1.66,0.02,0.8068,1.63,0.02,0.6504000000000001,1.48,0.02,0.6504000000000001,1.48,0.01,0.7273999999999999,1.85,0.02,0.7868,1.85
2,0.0,0.21878787878787878,1.01,0.0,0.6053535353535355,2.94,0.0,0.37020202020202025,1.51,0.0,0.37020202020202025,1.51,0.01,0.7268686868686867,3.64,0.02,0.44727272727272727,1.41
1,0.0,0.0392,0.12,0.0,0.03,0.07,0.02,0.07639999999999998,0.11,0.02,0.07639999999999998,0.11,0.01,0.5176,1.3,0.03,0.61,1.58
2,0.0,0.021836734693877553,0.06,0.0,0.03428571428571429,0.11,0.0,0.028571428571428574,0.05,0.0,0.028571428571428574,0.05,0.04,0.9863265306122447,2.95,0.01,0.6306122448979592,1.21
1,0.0,0.04939999999999999,0.08,0.0,0.052199999999999996,0.08,0.0,0.0518,0.09,0.0,0.0518,0.09,0.02,0.8244,1.9,0.03,0.6966000000000001,1.83
2,0.0,0.028000000000000004,0.08,0.0,0.034800000000000005,0.12,0.0,0.019200000000000005,0.05,0.0,0.019200000000000005,0.05,0.04,0.9576,3.12,0.01,0.7284000000000002,1.54
1,0.0,0.0588,0.11,0.0,0.0378,0.11,0.0,0.047799999999999995,0.09,0.0,0.047799999999999995,0.09,0.01,0.6904,1.5,0.0,0.6708,1.62
2,0.0,0.026734693877551025,0.06,0.0,0.045306122448979594,0.1,0.0,0.023469387755102045,0.07,0.0,0.023469387755102045,0.07,0.0,0.8702040816326531,2.66,0.01,0.5961224489795919,1.45
2,0.0,0.024400000000000005,0.05,0.0,0.05839999999999999,0.1,0.0,0.047,0.08,0.0,0.047,0.08,0.0,0.8195999999999999,2.07,0.03,0.7016,1.66
2,0.0,0.05600000000000001,0.14,0.01,0.11800000000000001,0.27,0.0,0.056600000000000004,0.33,0.0,0.056600000000000004,0.33,0.0,1.123,3.9,0.0,0.8626,1.82
1,0.06,0.8078,2.63,0.0,0.8105999999999999,2.51,0.04,0.8745999999999999,1.93,0.04,0.8745999999999999,1.93,0.01,0.2852,0.39,0.0,0.0794,0.14
2,0.01,0.6098,1.89,0.04,0.8791999999999999,2.75,0.0,0.7114000000000001,1.64,0.0,0.7114000000000001,1.64,0.0,0.07339999999999999,0.11,0.0,0.06899999999999999,0.13
1,0.07,0.8891836734693878,2.06,0.01,0.8391836734693878,2.19,0.02,0.7916326530612244,2.05,0.02,0.7916326530612244,2.05,0.0,0.10530612244897959,0.17,0.0,0.07244897959183673,0.12
2,0.0,0.7956,2.17,0.01,0.8724000000000001,2.71,0.02,0.7634000000000001,1.47,0.02,0.7634000000000001,1.47,0.0,0.0414,0.16,0.0,0.037200000000000004,0.08
1,0.03,0.7067999999999999,1.93,0.0,0.8295999999999999,2.33,0.04,0.8494000000000002,1.92,0.04,0.8494000000000002,1.92,0.0,0.023200000000000002,0.04,0.0,0.045,0.07
2,0.01,0.7232000000000001,2.32,0.02,0.8966,2.66,0.02,0.7688000000000001,1.58,0.02,0.7688000000000001,1.58,0.01,0.0426,0.07,0.0,0.0318,0.06
2,0.04,0.7320408163265305,1.88,0.02,0.7369387755102043,1.94,0.02,0.6006122448979592,1.51,0.02,0.6006122448979592,1.51,0.0,0.02122448979591837,0.06,0.0,0.05959183673469388,0.11
2,0.01,0.22300000000000003,0.56,0.09,1.0626,3.08,0.18,0.8525999999999999,1.64,0.18,0.8525999999999999,1.64,0.0,0.32520000000000004,0.88,0.0,0.15339999999999998,0.42
1,0.02,0.08039999999999999,0.28,0.0,0.15239999999999998,0.25,0.0,0.161,0.45,0.0,0.161,0.45,0.0,1.1276000000000002,3.49,0.05,0.7904000000000001,1.65
3,0.03,0.11020000000000003,0.18,0.01,0.192,0.43,0.05,0.11380000000000001,0.47,0.05,0.11380000000000001,0.47,0.0,1.2391999999999996,4.2,0.3,1.1642000000000001,2.25
1,0.0,0.07857142857142858,0.26,0.03,1.1255102040816327,2.8,0.13,1.0165306122448978,1.58,0.13,1.0165306122448978,1.58,0.18,0.8693877551020408,1.51,0.0,0.2759183673469388,0.66
2,0.0,0.19380000000000003,0.51,0.01,0.5792,1.2,0.01,0.145,0.39,0.01,0.145,0.39,0.01,1.1292,3.95,0.0,0.7576,1.95
1,0.0,0.6792,2.52,0.01,0.38480000000000003,0.94,0.0,0.3382,1.08,0.0,0.3382,1.08,0.01,1.1706,3.28,0.01,0.5299999999999999,1.23
3,0.02,0.5046938775510204,0.95,0.02,1.123673469387755,3.09,0.02,0.9253061224489795,1.65,0.02,0.9253061224489795,1.65,0.21,1.3728571428571428,2.59,0.01,0.393469387755102,1.47
1,0.01,0.3818,0.82,0.01,0.451,1.68,0.03,0.3068,0.68,0.03,0.3068,0.68,0.02,1.3059999999999996,3.96,0.01,0.5778,1.83
2,0.01,0.21600000000000003,0.43,0.04,0.2394,0.99,0.01,0.1296,0.36,0.01,0.1296,0.36,0.0,1.1343999999999999,3.11,0.04,0.7774,1.91
1,0.01,0.33380000000000004,1.02,0.04,1.1432,2.54,0.01,0.567,1.54,0.01,0.567,1.54,0.01,0.2852,1.11,0.01,0.21239999999999998,0.83
3,0.02,0.39740000000000003,1.47,0.01,1.0123999999999997,2.28,0.04,0.5654,1.84,0.04,0.5654,1.84,0.02,0.9538000000000001,2.27,0.01,0.4110000000000001,1.17
1,0.01,0.2936734693877551,0.59,0.02,0.4855102040816327,0.98,0.07,0.5859183673469387,1.11,0.07,0.5859183673469387,1.11,0.01,0.7106122448979592,2.27,0.0,0.49795918367346936,1.2
2,0.0,0.352,0.83,0.02,1.378,4.53,0.04,0.8142,1.93,0.04,0.8142,1.93,0.0,0.13660000000000003,0.54,0.01,0.1818,0.31
