event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.10684782608695653,0.26,0.0,0.09652173913043478,0.55,0.0,0.11521739130434784,0.33,0.0,0.11521739130434784,0.33,0.0,0.09134057971014493,0.55,0.0,0.07532608695652174,0.18
2,0.0,0.22643835616438354,0.53,0.03,1.0032876712328769,4.76,0.02,0.41630136986301364,1.72,0.02,0.41630136986301364,1.72,0.05,1.0208219178082194,5.12,0.03,0.41506849315068495,1.6
2,0.02,0.4433783783783784,1.59,0.0,0.31662162162162166,1.37,0.01,0.08486486486486486,0.18,0.01,0.08486486486486486,0.18,0.01,0.7959459459459459,2.45,0.0,0.4095945945945946,1.4
5,0.01,1.17,3.98,0.02,1.1074,2.87,0.02,0.6638000000000001,1.82,0.02,0.6638000000000001,1.82,0.02,0.39640000000000003,0.9,0.0,0.2322,0.57
2,0.01,0.5808108108108109,1.29,0.01,1.1389189189189188,4.49,0.02,0.6985135135135135,2.06,0.02,0.6985135135135135,2.06,0.01,0.9286486486486486,5.11,0.02,0.42743243243243245,1.61
1,0.01,0.3566666666666667,0.73,0.0,0.32426666666666665,1.1,0.0,0.11293333333333332,0.42,0.0,0.11293333333333332,0.42,0.02,0.8569333333333334,2.82,0.0,0.43413333333333326,1.79
5,0.02,0.3877083333333333,0.74,0.05,1.796458333333333,5.39,0.07,0.8612500000000001,2.32,0.07,0.8612500000000001,2.32,0.01,0.3072916666666667,0.51,0.0,0.13770833333333335,0.25
1,0.05,0.5531999999999999,1.51,0.02,1.5821333333333334,5.73,0.03,0.5125333333333334,1.94,0.03,0.5125333333333334,1.94,0.01,0.9018666666666665,4.43,0.0,0.4400000000000001,1.89
2,0.11,0.5196000000000001,0.77,0.23,0.544,0.64,0.0,0.1084,0.32,0.0,0.1084,0.32,0.04,2.1883999999999997,5.34,0.03,0.5244000000000001,1.17
1,0.08,1.2722666666666664,3.51,0.1,1.2994666666666663,3.84,0.03,0.7669333333333335,2.08,0.03,0.7669333333333335,2.08,0.0,1.1252,5.33,0.07,0.8349333333333333,3.52
1,0.21,0.4345833333333333,0.77,0.0,0.21958333333333332,0.44,0.08,0.12250000000000001,0.21,0.08,0.12250000000000001,0.21,0.36,1.8712499999999999,4.56,0.16,0.6620833333333334,1.71
5,0.03,0.319375,1.01,0.01,1.5718750000000001,4.53,0.01,0.519375,1.54,0.01,0.519375,1.54,0.01,0.6108333333333333,1.28,0.03,0.43645833333333334,1.01
5,0.02,1.453,3.41,0.02,1.4247999999999996,4.4,0.01,0.815,2.51,0.01,0.815,2.51,0.0,1.3625999999999998,4.25,0.0,0.835,2.36
2,0.0,0.27443298969072166,1.34,0.0,1.0369072164948454,5.14,0.01,0.44309278350515463,2.02,0.01,0.44309278350515463,2.02,0.07,0.9377319587628865,5.54,0.03,0.4807216494845361,2.3
1,0.18,0.45280000000000004,0.95,0.0,0.27440000000000003,0.84,0.1,0.30000000000000004,0.55,0.1,0.30000000000000004,0.55,0.0,0.9026,2.64,0.17,0.9693999999999998,2.02
2,0.02,0.9226086956521738,2.61,0.02,0.8463043478260868,3.16,0.13,0.8623913043478261,1.67,0.13,0.8623913043478261,1.67,0.26,0.6813043478260868,1.23,0.01,0.5156521739130434,0.93
1,0.0,0.144375,0.24,0.02,0.26333333333333336,0.63,0.01,0.13979166666666668,0.36,0.01,0.13979166666666668,0.36,0.03,0.7904166666666667,1.83,0.01,0.725625,1.96
2,0.0,0.2606122448979592,0.42,0.01,0.15591836734693876,0.28,0.01,0.11204081632653062,0.16,0.01,0.11204081632653062,0.16,0.27,1.1204081632653062,3.2,0.04,0.48551020408163265,1.61
1,0.02,0.46176470588235297,0.61,0.01,0.09333333333333335,0.16,0.02,0.17333333333333328,0.31,0.02,0.17333333333333328,0.31,0.02,0.7715686274509804,2.12,0.02,0.8249019607843138,1.79
2,0.01,0.2914285714285714,0.46,0.0,0.17571428571428574,0.35,0.03,0.2518367346938776,0.41,0.03,0.2518367346938776,0.41,0.0,1.3242857142857143,3.92,0.04,0.9526530612244897,1.73
2,0.01,0.41244897959183674,0.63,0.0,0.0646938775510204,0.11,0.01,0.19428571428571428,0.29,0.01,0.19428571428571428,0.29,0.08,1.0087755102040814,3.12,0.06,0.8034693877551021,1.59
2,0.02,0.34979999999999994,0.53,0.01,0.2514,0.43,0.05,0.36339999999999995,0.81,0.05,0.36339999999999995,0.81,0.01,1.2963999999999998,5.08,0.0,0.8779999999999998,2.07
1,0.07,1.0765957446808512,2.76,0.05,1.2925531914893613,3.47,0.02,0.9257446808510637,1.72,0.02,0.9257446808510637,1.72,0.01,0.25404255319148933,0.45,0.01,0.1421276595744681,0.29
