event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.07771084337349399,0.24,0.0,0.06879518072289158,0.28,0.0,0.05313253012048192,0.15,0.0,0.05313253012048192,0.15,0.0,0.047630522088353416,0.16,0.0,0.038072289156626506,0.1
2,0.0,0.27999999999999997,0.83,0.03,0.7490384615384614,3.12,0.01,0.2978846153846153,1.18,0.01,0.2978846153846153,1.18,0.01,0.7405769230769231,3.14,0.0,0.3026923076923077,1.32
2,0.01,0.6561111111111111,2.38,0.0,0.45819444444444446,1.43,0.01,0.3490277777777778,1.52,0.01,0.3490277777777778,1.52,0.0,0.21888888888888888,0.62,0.0,0.12694444444444442,0.24
5,0.13,0.21106382978723404,0.49,0.0,0.09659574468085107,0.22,0.0,0.0397872340425532,0.07,0.0,0.0397872340425532,0.07,0.04,0.7421276595744682,1.79,0.0,0.47191489361702127,1.81
2,0.03,0.5520370370370371,1.22,0.02,0.6598148148148147,2.46,0.0,0.2372222222222222,0.93,0.0,0.2372222222222222,0.93,0.02,1.196666666666667,4.37,0.04,0.7705555555555557,2.16
1,0.06,0.7449056603773586,1.55,0.02,0.7884905660377359,1.66,0.0,0.41773584905660377,0.93,0.0,0.41773584905660377,0.93,0.06,0.3164150943396226,1.0,0.14,0.2611320754716981,0.61
5,0.1,0.250952380952381,0.48,0.01,0.1811904761904762,0.61,0.0,0.17357142857142857,0.74,0.0,0.17357142857142857,0.74,0.02,1.1604761904761907,3.9,0.01,0.509047619047619,1.83
1,0.04,0.3758823529411765,1.6,0.02,0.7413725490196076,2.6,0.01,0.7719607843137253,2.61,0.01,0.7719607843137253,2.61,0.1,0.5552941176470588,0.93,0.0,0.07725490196078433,0.25
2,0.01,0.0984,0.21,0.37,0.924,2.01,0.4,0.516,0.64,0.4,0.516,0.64,0.01,0.19879999999999998,0.43,0.01,0.148,0.32
1,0.0,0.16246575342465755,0.91,0.01,0.9478082191780823,3.65,0.03,0.6305479452054795,2.81,0.03,0.6305479452054795,2.81,0.11,0.9272602739726029,3.83,0.01,0.5902739726027397,3.25
1,0.01,0.09960000000000001,0.29,0.83,1.5607999999999997,3.6,0.09,0.368,0.84,0.09,0.368,0.84,0.23,0.5188000000000001,2.39,0.09,0.2168,1.05
5,0.01,0.2003333333333333,0.52,0.02,0.5306666666666667,3.39,0.03,0.629,1.65,0.03,0.629,1.65,0.03,1.497,3.73,0.01,0.4066666666666666,2.07
5,0.01,0.589111111111111,1.47,0.12,0.6699999999999999,1.49,0.0,0.3055555555555556,0.82,0.0,0.3055555555555556,0.82,0.07,0.7982222222222223,2.13,0.05,0.8502222222222222,2.62
2,0.01,0.31824324324324327,0.78,0.01,0.6441891891891892,3.52,0.02,0.38054054054054054,1.22,0.02,0.38054054054054054,1.22,0.02,0.6754054054054055,3.88,0.0,0.5612162162162161,1.54
1,0.02,0.8543478260869563,1.72,0.0,0.681086956521739,1.17,0.02,0.38913043478260867,0.75,0.02,0.38913043478260867,0.75,0.0,0.07195652173913043,0.11,0.0,0.01673913043478261,0.05
2,0.07,0.8748275862068966,1.71,0.02,0.8555172413793103,2.18,0.04,0.43689655172413794,0.95,0.04,0.43689655172413794,0.95,0.0,0.0803448275862069,0.18,0.0,0.11620689655172411,0.22
1,0.01,1.053076923076923,2.22,0.1,1.1300000000000001,2.23,0.01,0.7305128205128206,1.59,0.01,0.7305128205128206,1.59,0.0,0.03717948717948719,0.09,0.01,0.1628205128205128,0.22
2,0.02,0.8761111111111112,2.24,0.02,0.7386111111111111,2.57,0.03,0.7311111111111112,1.53,0.03,0.7311111111111112,1.53,0.01,0.09083333333333334,0.17,0.01,0.2061111111111111,0.34
1,0.0,1.2018918918918922,2.37,0.03,1.0686486486486486,2.1,0.05,0.8472972972972972,2.08,0.05,0.8472972972972972,2.08,0.01,0.08837837837837836,0.14,0.01,0.28351351351351345,0.4
2,0.02,1.085135135135135,2.88,0.05,0.876216216216216,3.11,0.05,0.9235135135135134,1.97,0.05,0.9235135135135134,1.97,0.02,0.08567567567567567,0.17,0.0,0.24513513513513513,0.4
2,0.03,1.260263157894737,2.37,0.02,1.0205263157894737,1.91,0.0,0.8236842105263158,1.87,0.0,0.8236842105263158,1.87,0.0,0.08447368421052633,0.14,0.0,0.27421052631578946,0.41
2,0.01,0.3716666666666667,0.68,0.01,0.8772222222222222,3.83,0.31,0.9938888888888887,1.57,0.31,0.9938888888888887,1.57,0.03,0.2258333333333333,0.52,0.02,0.22388888888888892,0.47
1,0.0,0.17882352941176471,0.36,0.01,0.2779411764705882,0.37,0.0,0.1626470588235294,0.29,0.0,0.1626470588235294,0.29,0.03,0.8694117647058824,2.02,0.02,0.6576470588235293,1.79
2,0.0,0.12051282051282045,0.29,0.0,0.0646153846153846,0.16,0.01,0.1646153846153846,0.28,0.01,0.1646153846153846,0.28,0.04,0.934871794871795,3.86,0.03,0.7625641025641026,1.42
1,0.02,0.10285714285714284,0.18,0.0,0.10178571428571428,0.23,0.01,0.1382142857142857,0.25,0.01,0.1382142857142857,0.25,0.02,1.0067857142857142,2.05,0.03,0.5724999999999999,1.48
2,0.0,0.12391304347826085,0.26,0.0,0.02239130434782609,0.06,0.01,0.1334782608695652,0.22,0.01,0.1334782608695652,0.22,0.01,1.068478260869565,2.59,0.05,0.666304347826087,1.11
1,0.01,0.07793103448275861,0.13,0.0,0.062068965517241385,0.13,0.01,0.10655172413793103,0.18,0.01,0.10655172413793103,0.18,0.05,0.903103448275862,1.67,0.03,0.5644827586206895,1.25
2,0.0,0.08255319148936167,0.18,0.0,0.04468085106382976,0.11,0.0,0.10574468085106382,0.18,0.0,0.10574468085106382,0.18,0.02,1.0308510638297872,3.06,0.01,0.7265957446808511,1.43
2,0.0,0.10394736842105262,0.16,0.01,0.060789473684210525,0.1,0.01,0.10552631578947368,0.17,0.01,0.10552631578947368,0.17,0.07,1.0468421052631578,1.68,0.02,0.5952631578947368,1.05
2,0.01,0.1118421052631579,0.32,0.0,0.06973684210526317,0.31,0.0,0.09394736842105264,0.15,0.0,0.09394736842105264,0.15,0.08,0.9297368421052631,3.27,0.16,0.8373684210526315,1.75
1,0.03,0.5252083333333334,1.07,0.03,0.9806250000000002,3.31,0.03,0.4960416666666667,1.58,0.03,0.4960416666666667,1.58,0.0,0.18041666666666667,0.5,0.02,0.32145833333333335,0.63
3,0.01,0.41676470588235287,0.74,0.0,0.9002941176470589,3.38,0.0,0.4358823529411765,1.39,0.0,0.4358823529411765,1.39,0.01,0.205,0.6,0.0,0.1326470588235294,0.39
1,0.0,0.1542857142857143,0.28,0.02,0.2188095238095238,0.43,0.0,0.3711904761904762,1.39,0.0,0.3711904761904762,1.39,0.06,1.003095238095238,3.93,0.15,0.8630952380952379,2.18
2,0.0,0.21339999999999995,0.45,0.25,1.0392000000000001,2.85,0.01,0.6744,1.76,0.01,0.6744,1.76,0.07,0.1734,0.31,0.0,0.09260000000000002,0.41
1,0.0,0.49140000000000006,0.99,0.04,0.6244000000000001,1.97,0.01,0.4467999999999999,1.17,0.01,0.4467999999999999,1.17,0.0,0.08399999999999999,0.13,0.0,0.115,0.18
