event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.09420289855072464,0.38,0.0,0.14217391304347826,0.64,0.0,0.03677536231884058,0.2,0.0,0.03677536231884058,0.2,0.0,0.22746376811594207,0.62,0.0,0.06655797101449276,0.28
2,0.0,0.26426666666666665,0.63,0.0,0.5174666666666666,2.13,0.0,0.33119999999999994,1.29,0.0,0.33119999999999994,1.29,0.01,0.5822666666666666,2.53,0.0,0.24559999999999998,1.15
2,0.0,0.16675675675675677,1.05,0.0,0.31891891891891894,1.0,0.0,0.11351351351351352,0.61,0.0,0.11351351351351352,0.61,0.0,0.4595945945945947,1.58,0.0,0.41702702702702704,1.36
4,0.02,0.47019999999999995,1.07,0.05,0.7277999999999999,1.64,0.05,0.5622,1.27,0.05,0.5622,1.27,0.01,0.09580000000000002,0.19,0.0,0.06860000000000001,0.17
2,0.03,0.36453333333333343,0.56,0.0,0.7317333333333332,2.46,0.0,0.5226666666666666,1.65,0.0,0.5226666666666666,1.65,0.01,0.7178666666666667,2.84,0.02,0.3405333333333334,1.25
1,0.0,0.1618666666666667,0.5,0.0,0.3202666666666667,1.73,0.0,0.21760000000000002,1.0,0.0,0.21760000000000002,1.0,0.01,0.5137333333333333,1.44,0.0,0.4152,1.4
4,0.01,0.19632653061224492,0.54,0.04,1.056326530612245,2.13,0.03,0.583265306122449,1.3,0.03,0.583265306122449,1.3,0.04,0.15285714285714283,0.3,0.0,0.04673469387755102,0.19
1,0.01,0.5388000000000001,1.63,0.01,0.7810666666666667,3.22,0.02,0.40066666666666667,1.61,0.02,0.40066666666666667,1.61,0.01,0.6543999999999999,2.79,0.0,0.5419999999999999,1.3
2,0.14,0.265,0.35,0.0,0.05583333333333334,0.1,0.0,0.10208333333333335,0.18,0.0,0.10208333333333335,0.18,1.21,1.7975,2.24,0.02,0.6104166666666667,1.09
1,0.04,0.6265333333333334,1.85,0.02,0.7744,2.48,0.01,0.5636,1.39,0.01,0.5636,1.39,0.03,0.40973333333333334,1.82,0.01,0.47533333333333333,1.8
1,0.15,0.2828,0.46,0.08,0.20320000000000005,0.36,0.24,0.3924,0.72,0.24,0.3924,0.72,0.63,1.6296000000000002,3.14,0.07,0.7195999999999999,1.19
4,0.0,0.19659999999999997,0.58,0.06,1.1547999999999998,2.91,0.04,0.7172,2.25,0.04,0.7172,2.25,0.01,0.3954,0.78,0.01,0.271,1.03
4,0.0,0.6983999999999999,1.42,0.04,0.8559999999999998,1.61,0.01,0.607,1.13,0.01,0.607,1.13,0.0,0.6262,1.56,0.03,0.4986,1.2
2,0.01,0.33414141414141413,0.84,0.0,0.6646464646464646,2.71,0.01,0.4946464646464646,1.49,0.01,0.4946464646464646,1.49,0.01,0.7707070707070708,3.71,0.01,0.5331313131313131,1.76
1,0.0,0.11440000000000002,0.2,0.0,0.044000000000000004,0.13,0.0,0.0338,0.11,0.0,0.0338,0.11,0.02,0.479,1.15,0.01,0.4149999999999999,1.08
2,0.0,0.0378,0.07,0.0,0.0172,0.05,0.0,0.0098,0.03,0.0,0.0098,0.03,0.01,0.7115999999999998,2.07,0.01,0.5162,0.93
1,0.0,0.03900000000000001,0.08,0.0,0.0206,0.04,0.0,0.0228,0.05,0.0,0.0228,0.05,0.0,0.5748000000000001,1.31,0.01,0.5258,1.28
2,0.0,0.054897959183673475,0.11,0.0,0.01959183673469388,0.06,0.0,0.024897959183673473,0.04,0.0,0.024897959183673473,0.04,0.01,0.8626530612244897,2.51,0.05,0.6597959183673469,1.32
1,0.0,0.0338,0.1,0.0,0.0204,0.05,0.0,0.019000000000000003,0.04,0.0,0.019000000000000003,0.04,0.02,0.5980000000000001,1.44,0.01,0.46440000000000003,1.42
2,0.0,0.0342,0.08,0.0,0.0164,0.05,0.0,0.0206,0.04,0.0,0.0206,0.04,0.02,0.8404,2.34,0.0,0.676,1.31
2,0.0,0.0126,0.04,0.0,0.0182,0.04,0.0,0.0114,0.05,0.0,0.0114,0.05,0.01,0.5259999999999999,1.15,0.0,0.4556,1.15
2,0.0,0.07244897959183673,0.2,0.0,0.021632653061224492,0.18,0.0,0.041836734693877546,0.13,0.0,0.041836734693877546,0.13,0.01,1.0028571428571427,3.44,0.01,0.6595918367346939,1.79
1,0.01,0.6938,1.83,0.01,0.8690000000000001,2.21,0.02,0.6062,1.32,0.02,0.6062,1.32,0.0,0.2168,0.34,0.0,0.1866,0.44
2,0.04,0.7048979591836735,1.75,0.02,0.8687755102040816,2.36,0.01,0.6777551020408162,1.1,0.01,0.6777551020408162,1.1,0.0,0.02142857142857143,0.04,0.0,0.02877551020408163,0.06
1,0.01,0.6332,1.42,0.03,0.7537999999999999,1.73,0.02,0.5214,0.93,0.02,0.5214,0.93,0.0,0.034800000000000005,0.07,0.0,0.036800000000000006,0.07
2,0.01,0.6088,1.57,0.06,0.9836,2.57,0.01,0.5381999999999999,1.4,0.01,0.5381999999999999,1.4,0.0,0.0392,0.08,0.0,0.023000000000000003,0.05
1,0.01,0.6642,1.47,0.01,0.6569999999999999,1.43,0.01,0.5438,1.12,0.01,0.5438,1.12,0.0,0.013199999999999998,0.04,0.0,0.0268,0.07
2,0.01,0.7277999999999999,1.77,0.02,0.8946000000000002,2.06,0.03,0.6692,1.25,0.03,0.6692,1.25,0.0,0.0172,0.04,0.01,0.032,0.05
2,0.02,0.7624489795918368,1.55,0.0,0.6581632653061225,1.28,0.05,0.5991836734693877,1.16,0.05,0.5991836734693877,1.16,0.0,0.010612244897959184,0.02,0.0,0.013061224489795917,0.04
2,0.0,0.2638,0.61,0.07,1.0905999999999998,2.83,0.01,0.6768000000000001,1.7,0.01,0.6768000000000001,1.7,0.0,0.0696,0.48,0.0,0.09100000000000001,0.71
1,0.02,0.18020000000000003,0.3,0.0,0.0822,0.14,0.0,0.10679999999999999,0.25,0.0,0.10679999999999999,0.25,0.03,1.0368,3.01,0.01,0.77,1.59
3,0.0,0.06359999999999999,0.1,0.0,0.026000000000000002,0.06,0.0,0.0816,0.16,0.0,0.0816,0.16,0.01,1.0892,3.49,0.03,0.7218000000000001,1.83
1,0.0,0.08530612244897959,0.17,0.0,0.032448979591836735,0.09,0.01,0.1442857142857143,0.21,0.01,0.1442857142857143,0.21,0.02,0.7618367346938777,2.24,0.0,0.5038775510204082,1.37
2,0.0,0.1096,0.18,0.0,0.023000000000000003,0.07,0.03,0.1346,0.19,0.03,0.1346,0.19,0.04,1.0462,3.01,0.0,0.3384,1.34
1,0.0,0.1122,0.17,0.0,0.031,0.1,0.0,0.09440000000000001,0.16,0.0,0.09440000000000001,0.16,0.0,0.6582000000000001,2.32,0.01,0.3514,1.16
3,0.0,0.059795918367346934,0.12,0.0,0.027142857142857146,0.05,0.0,0.052857142857142866,0.1,0.0,0.052857142857142866,0.1,0.0,0.8755102040816326,3.16,0.04,0.5857142857142857,1.63
1,0.01,0.07980000000000001,0.14,0.0,0.032400000000000005,0.06,0.0,0.17800000000000002,0.29,0.0,0.17800000000000002,0.29,0.0,0.7002000000000002,2.08,0.01,0.3332,1.09
2,0.01,0.11920000000000001,0.51,0.01,0.1316,0.35,0.01,0.15439999999999998,0.55,0.01,0.15439999999999998,0.55,0.01,0.7234,2.77,0.0,0.5144,1.43
1,0.07,0.39840000000000003,0.9,0.04,1.216,2.51,0.0,0.5806,1.39,0.0,0.5806,1.39,0.0,0.19599999999999998,0.29,0.0,0.1562,0.34
3,0.01,0.5314,0.96,0.03,0.79,2.64,0.0,0.4072,1.44,0.0,0.4072,1.44,0.0,0.044,0.11,0.0,0.0722,0.16
1,0.02,0.5553061224489796,0.96,0.01,0.6373469387755102,2.11,0.13,0.5524489795918367,1.14,0.13,0.5524489795918367,1.14,0.0,0.06061224489795919,0.18,0.0,0.12061224489795919,0.17
2,0.02,0.37400000000000005,0.82,0.0,0.9822,2.48,0.0,0.5064,1.56,0.0,0.5064,1.56,0.0,0.023600000000000003,0.06,0.0,0.038,0.07
2,0.01,0.4316000000000001,0.89,0.44,1.4496,2.85,0.1,0.6144,0.89,0.1,0.6144,0.89,0.01,0.026800000000000004,0.04,0.0,0.014000000000000002,0.03
1,0.01,0.2064,0.68,0.02,0.44760000000000005,1.29,0.04,0.40919999999999995,0.93,0.04,0.40919999999999995,0.93,0.0,0.0212,0.06,0.0,0.0408,0.08
1,0.01,0.6908163265306123,2.23,0.0,1.0255102040816326,3.33,0.01,0.8551020408163265,2.46,0.01,0.8551020408163265,2.46,0.02,0.7024489795918367,1.7,0.01,0.3236734693877551,0.78
2,0.5,0.6124,0.72,0.14,0.4023999999999999,0.63,0.01,0.1432,0.27,0.01,0.1432,0.27,0.38,1.6743999999999999,3.34,0.02,1.0544,1.59
4,0.02,0.6679999999999999,1.84,0.01,0.6048,1.95,0.03,0.7710666666666668,1.9,0.03,0.7710666666666668,1.9,0.0,0.2252,0.47,0.0,0.19666666666666668,0.96
1,0.01,0.26510204081632655,0.71,0.02,1.1114285714285714,3.04,0.0,0.7820408163265307,2.38,0.0,0.7820408163265307,2.38,0.0,0.516530612244898,1.3,0.01,0.3336734693877551,0.81
4,0.0,0.05387755102040816,0.14,0.19,0.2869387755102041,0.43,0.0,0.15020408163265306,0.41,0.0,0.15020408163265306,0.41,0.05,1.133265306122449,3.44,0.11,0.553469387755102,1.77
1,0.01,0.8282,2.23,0.03,0.8371999999999998,1.81,0.0,0.6974000000000001,2.03,0.0,0.6974000000000001,2.03,0.01,0.5854,1.34,0.01,0.5322,1.18
2,0.0,0.2814,0.55,0.06,0.73,1.35,0.03,0.38760000000000006,0.86,0.03,0.38760000000000006,0.86,0.0,1.0722,3.83,0.01,0.7614,1.94
1,0.01,0.3548979591836734,1.01,0.0,0.9726530612244897,3.1,0.02,0.5889795918367347,2.19,0.02,0.5889795918367347,2.19,0.01,0.2626530612244898,0.53,0.12,0.26,0.5
4,0.01,0.1474,0.28,0.05,0.3618,1.19,0.13,0.324,0.72,0.13,0.324,0.72,0.0,0.6938,2.13,0.03,0.5464000000000001,1.08
3,0.03,0.24960000000000002,0.64,0.01,1.4782000000000002,2.03,0.01,0.3256,0.7,0.01,0.3256,0.7,0.01,0.8864,3.03,0.01,0.47740000000000005,1.27
2,0.01,0.3486,0.69,0.01,0.634,1.69,0.0,0.45699999999999996,0.79,0.0,0.45699999999999996,0.79,0.0,0.7676,1.73,0.02,0.47540000000000004,0.92
2,0.0,0.052857142857142866,0.13,0.0,0.12938775510204084,0.24,0.0,0.18448979591836737,0.34,0.0,0.18448979591836737,0.34,0.01,0.9142857142857144,3.53,0.02,0.44714285714285723,1.42
4,0.08,0.7317999999999999,2.15,0.01,1.0555999999999999,2.94,0.03,0.6298,1.73,0.03,0.6298,1.73,0.04,0.1482,0.31,0.0,0.0602,0.12
2,0.0,0.5108,1.27,0.01,1.1532,3.01,0.01,0.8204,1.9,0.01,0.8204,1.9,0.03,0.8288,2.44,0.0,0.35259999999999997,1.28
2,0.0,0.17639999999999997,0.42,0.14,0.397,0.8,0.0,0.26120000000000004,0.86,0.0,0.26120000000000004,0.86,0.0,0.7084,1.57,0.03,0.47259999999999996,1.03
2,0.03,0.7519999999999999,1.92,0.0,0.6038,1.18,0.0,0.5312,1.3,0.0,0.5312,1.3,0.0,0.11580000000000001,0.53,0.0,0.04800000000000001,0.22
