event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.05244979919678715,0.49,0.0,0.07751004016064257,0.9,0.0,0.0385140562248996,0.46,0.0,0.0385140562248996,0.46,0.0,0.055662650602409644,0.35,0.0,0.013855421686746989,0.05
2,0.01,0.18372549019607842,0.52,0.01,0.6707843137254902,2.42,0.0,0.24098039215686273,1.26,0.0,0.24098039215686273,1.26,0.03,0.6113725490196078,2.28,0.0,0.2376470588235294,0.92
2,0.0,0.09986486486486487,0.46,0.0,0.1783783783783784,0.66,0.0,0.13324324324324324,0.38,0.0,0.13324324324324324,0.38,0.02,0.4454054054054054,1.14,0.0,0.195,1.08
5,0.01,0.5183333333333333,1.49,0.0,0.5679166666666666,1.56,0.01,0.3397916666666667,1.35,0.01,0.3397916666666667,1.35,0.0,0.263125,0.6,0.0,0.0575,0.19
2,0.0,0.2621153846153846,0.61,0.0,0.8355769230769231,3.27,0.01,0.5073076923076923,2.01,0.01,0.5073076923076923,2.01,0.02,0.7142307692307693,2.84,0.0,0.4017307692307692,1.22
1,0.0,0.07108108108108108,0.16,0.01,0.2554054054054054,0.59,0.0,0.14310810810810812,0.37,0.0,0.14310810810810812,0.37,0.05,0.5347297297297299,1.45,0.0,0.23567567567567566,1.13
5,0.05,0.3697959183673469,0.56,0.0,1.0481632653061224,3.13,0.02,0.5728571428571428,1.77,0.02,0.5728571428571428,1.77,0.0,0.24918367346938775,0.61,0.0,0.016938775510204084,0.06
1,0.0,0.4045098039215686,1.27,0.02,0.7392156862745098,3.67,0.01,0.5352941176470588,2.09,0.01,0.5352941176470588,2.09,0.01,0.44117647058823534,2.66,0.02,0.25470588235294117,0.83
2,0.41,0.48500000000000004,0.67,0.2,0.5084615384615385,1.47,0.09,0.3761538461538461,1.03,0.09,0.3761538461538461,1.03,0.3,0.8534615384615384,2.14,0.14,0.27615384615384614,0.44
1,0.01,0.22635135135135134,1.49,0.01,0.45486486486486494,2.7,0.0,0.2912162162162162,1.81,0.0,0.2912162162162162,1.81,0.04,0.39310810810810803,2.56,0.0,0.25837837837837835,1.45
1,0.21,0.27,0.3,0.08,0.46520000000000006,1.15,0.09,0.3808,0.73,0.09,0.3808,0.73,0.21,0.6803999999999999,1.45,0.0,0.1864,0.4
5,0.02,0.1827777777777778,0.54,0.01,1.1783333333333332,3.5,0.01,0.6202777777777776,1.97,0.01,0.6202777777777776,1.97,0.1,1.1875,3.45,0.01,0.5605555555555557,1.7
5,0.02,0.6679487179487179,2.03,0.02,0.6046153846153846,1.89,0.04,0.48307692307692296,1.88,0.04,0.48307692307692296,1.88,0.13,0.516923076923077,1.28,0.0,0.35358974358974354,1.32
2,0.0,0.1843820224719101,0.78,0.0,0.5951685393258427,3.64,0.0,0.4035955056179775,2.43,0.0,0.4035955056179775,2.43,0.01,0.5821348314606742,3.26,0.0,0.3502247191011236,1.56
1,0.02,0.06405405405405404,0.11,0.01,0.0572972972972973,0.09,0.0,0.04216216216216216,0.07,0.0,0.04216216216216216,0.07,0.02,0.5013513513513513,1.78,0.0,0.3521621621621622,0.95
