event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.07097826086956521,0.26,0.0,0.10521739130434782,0.61,0.0,0.06597826086956521,0.36,0.0,0.06597826086956521,0.36,0.0,0.1127898550724638,0.51,0.0,0.1152536231884058,0.67
2,0.0,0.28567567567567564,0.91,0.01,1.1436486486486486,3.65,0.04,0.5025675675675675,1.25,0.04,0.5025675675675675,1.25,0.0,0.18391891891891893,0.76,0.01,0.5636486486486486,1.8
2,0.05,1.074931506849315,4.28,0.05,0.7973972602739726,2.13,0.07,0.949041095890411,2.59,0.07,0.949041095890411,2.59,0.01,0.3206849315068493,0.92,0.01,0.41205479452054794,0.89
4,0.32,0.4734615384615385,0.69,0.01,0.4661538461538462,1.17,0.2,0.5151923076923076,0.76,0.2,0.5151923076923076,0.76,0.19,1.604423076923077,2.79,0.0,0.9215384615384615,2.97
2,0.03,0.533108108108108,1.14,0.01,1.1933783783783782,5.1,0.02,0.6875675675675677,2.16,0.02,0.6875675675675677,2.16,0.0,0.8945945945945947,4.2,0.11,1.3374324324324325,4.55
1,0.0,1.1124324324324324,3.8,0.0,0.8728378378378376,2.32,0.0,0.6286486486486486,2.54,0.0,0.6286486486486486,2.54,0.01,0.2908108108108108,0.92,0.01,0.2309459459459459,0.45
4,0.01,0.1654901960784314,0.34,0.0,0.6350980392156863,1.54,0.01,0.37803921568627447,0.69,0.01,0.37803921568627447,0.69,0.07,2.066078431372549,3.79,0.08,1.429803921568627,3.4
1,0.0,0.38554054054054054,1.13,0.03,0.922972972972973,4.46,0.07,0.8629729729729729,2.44,0.07,0.8629729729729729,2.44,0.01,1.3147297297297296,6.87,0.0,1.287837837837838,4.08
2,0.03,0.25079999999999997,0.39,1.24,2.8947999999999996,4.37,0.05,1.3328,3.34,0.05,1.3328,3.34,0.04,0.18520000000000003,0.29,0.04,0.47239999999999993,0.69
1,0.0,0.22770270270270268,0.84,0.0,0.4336486486486486,1.8,0.02,0.7479729729729729,3.67,0.02,0.7479729729729729,3.67,0.02,1.3304054054054055,4.73,0.11,1.7483783783783784,3.95
