event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.07646825396825396,0.3,0.0,0.22777777777777777,1.34,0.0,0.14730158730158732,1.07,0.0,0.14730158730158732,1.07,0.0,0.07968253968253969,0.39,0.0,0.04869047619047619,0.17
2,0.01,0.1554054054054054,0.29,0.0,0.5456756756756758,1.75,0.0,0.1977027027027027,0.62,0.0,0.1977027027027027,0.62,0.0,0.5283783783783784,1.69,0.0,0.16378378378378378,0.55
2,0.0,0.1556140350877193,0.39,0.0,0.06649122807017543,0.24,0.0,0.06947368421052633,0.18,0.0,0.06947368421052633,0.18,0.01,0.4163157894736842,1.21,0.0,0.18070175438596492,0.6
5,0.0,0.46488888888888885,0.84,0.0,0.3999999999999999,0.99,0.01,0.21688888888888894,0.56,0.01,0.21688888888888894,0.56,0.01,0.053777777777777785,0.14,0.0,0.05266666666666667,0.23
2,0.0,0.26675675675675675,0.68,0.01,0.4625675675675675,1.79,0.0,0.3424324324324325,0.74,0.0,0.3424324324324325,0.74,0.02,0.38054054054054054,1.29,0.0,0.26202702702702696,0.5
1,0.01,0.24328767123287665,0.58,0.0,0.15972602739726027,0.36,0.0,0.12452054794520548,0.39,0.0,0.12452054794520548,0.39,0.0,0.23630136986301364,0.57,0.0,0.09561643835616439,0.41
5,0.01,0.21404761904761904,0.49,0.02,0.8504761904761905,1.58,0.01,0.28880952380952385,0.67,0.01,0.28880952380952385,0.67,0.04,0.11357142857142859,0.22,0.0,0.025714285714285717,0.07
1,0.0,0.44186440677966105,0.87,0.01,0.5384745762711864,1.95,0.0,0.22050847457627115,0.87,0.0,0.22050847457627115,0.87,0.01,0.2886440677966101,1.41,0.0,0.16983050847457626,0.59
2,0.25,0.392,0.56,0.01,0.0816,0.14,0.07,0.0928,0.11,0.07,0.0928,0.11,0.24,0.7387999999999999,1.58,0.02,0.1144,0.23
1,0.03,0.5492857142857144,1.18,0.02,0.5089999999999999,1.26,0.0,0.37828571428571417,1.03,0.0,0.37828571428571417,1.03,0.03,0.48328571428571415,1.59,0.0,0.15185714285714283,0.53
1,0.0,0.12884615384615386,0.51,0.02,0.09961538461538463,0.21,0.05,0.13076923076923075,0.29,0.05,0.13076923076923075,0.29,0.01,0.2288461538461538,0.85,0.05,0.09346153846153847,0.16
5,0.01,0.13588235294117648,0.25,0.03,0.5520588235294118,1.22,0.01,0.16705882352941176,0.66,0.01,0.16705882352941176,0.66,0.02,0.28617647058823525,1.04,0.01,0.1670588235294118,0.46
5,0.01,0.48871794871794877,1.31,0.03,0.6566666666666666,1.21,0.02,0.3979487179487179,1.03,0.02,0.3979487179487179,1.03,0.02,0.616923076923077,1.14,0.0,0.29717948717948717,0.79
2,0.02,0.3215789473684211,0.99,0.0,0.4886842105263159,1.66,0.03,0.2752631578947367,0.79,0.03,0.2752631578947367,0.79,0.0,0.3942105263157895,1.31,0.0,0.21223684210526314,0.39
1,0.02,0.10891891891891893,0.28,0.0,0.10864864864864866,0.36,0.0,0.044054054054054055,0.11,0.0,0.044054054054054055,0.11,0.03,0.29864864864864865,0.8,0.01,0.27999999999999997,0.87
2,0.02,0.31184210526315786,0.75,0.01,0.5197368421052632,1.42,0.0,0.39631578947368423,0.95,0.0,0.39631578947368423,0.95,0.0,0.11394736842105262,0.44,0.01,0.06999999999999998,0.14
1,0.05,0.18264705882352938,0.27,0.28,0.3232352941176471,0.4,0.0,0.0861764705882353,0.35,0.0,0.0861764705882353,0.35,0.0,0.2626470588235294,1.05,0.01,0.23058823529411765,0.94
2,0.0,0.31953488372093025,0.76,0.0,0.5127906976744186,1.4,0.0,0.4188372093023256,0.8,0.0,0.4188372093023256,0.8,0.0,0.15302325581395354,0.33,0.06,0.21046511627906977,0.48
1,0.01,0.15604166666666666,0.28,0.01,0.13416666666666668,0.27,0.0,0.066875,0.15,0.0,0.066875,0.15,0.02,0.30916666666666665,0.61,0.0,0.2847916666666667,0.47
2,0.03,0.1654901960784314,0.26,0.0,0.07764705882352942,0.16,0.01,0.11235294117647061,0.19,0.01,0.11235294117647061,0.19,0.01,0.5990196078431372,1.2,0.01,0.29,0.65
2,0.01,0.12093023255813952,0.23,0.0,0.0644186046511628,0.16,0.0,0.0827906976744186,0.14,0.0,0.0827906976744186,0.14,0.02,0.407906976744186,0.94,0.01,0.3765116279069768,1.13
2,0.02,0.22483870967741934,0.72,0.04,0.15774193548387097,0.38,0.0,0.09483870967741936,0.24,0.0,0.09483870967741936,0.24,0.0,0.6551612903225807,2.22,0.01,0.3558064516129032,0.69
1,0.03,0.6641304347826088,0.91,0.06,0.5678260869565218,1.02,0.01,0.30847826086956515,0.53,0.01,0.30847826086956515,0.53,0.06,0.1930434782608696,0.32,0.0,0.07847826086956519,0.21
2,0.0,0.21531250000000002,0.61,0.06,0.4584375,1.13,0.01,0.27937500000000004,0.58,0.01,0.27937500000000004,0.58,0.03,0.09,0.14,0.0,0.0484375,0.1
1,0.01,0.52,1.44,0.05,0.5262499999999999,1.29,0.0,0.2705,0.97,0.0,0.2705,0.97,0.0,0.0235,0.06,0.0,0.038,0.07
2,0.09,0.5290625,1.03,0.06,0.5996874999999999,1.32,0.03,0.2953125,0.69,0.03,0.2953125,0.69,0.0,0.018125000000000002,0.05,0.0,0.016875,0.04
1,0.02,0.4861111111111111,1.33,0.04,0.6174999999999999,1.27,0.0,0.22638888888888886,0.75,0.0,0.22638888888888886,0.75,0.0,0.05027777777777778,0.1,0.0,0.021666666666666674,0.06
2,0.1,0.5241025641025642,0.84,0.02,0.5589743589743588,1.21,0.01,0.24948717948717955,0.5,0.01,0.24948717948717955,0.5,0.0,0.018974358974358976,0.04,0.0,0.02435897435897436,0.06
2,0.02,0.45780487804878045,1.12,0.01,0.6456097560975609,1.2,0.0,0.2095121951219512,0.72,0.0,0.2095121951219512,0.72,0.0,0.03097560975609756,0.06,0.0,0.012926829268292684,0.04
2,0.01,0.2685294117647059,0.56,0.21,0.7997058823529413,1.51,0.02,0.565,1.38,0.02,0.565,1.38,0.0,0.09147058823529412,0.43,0.0,0.06352941176470589,0.18
1,0.14,0.338,0.64,0.01,0.2504,0.48,0.0,0.2186,0.36,0.0,0.2186,0.36,0.0,0.8356000000000001,1.72,0.02,0.3418,0.86
3,0.0,0.07979999999999998,0.17,0.1,0.23879999999999998,0.46,0.0,0.10099999999999999,0.22,0.0,0.10099999999999999,0.22,0.0,0.6970000000000001,2.42,0.01,0.474,1.19
1,0.01,0.2091666666666667,0.64,0.02,0.8881250000000002,2.21,0.01,0.30187499999999995,0.74,0.01,0.30187499999999995,0.74,0.05,0.23916666666666667,0.83,0.0,0.10625000000000001,0.27
2,0.01,0.2826829268292683,0.42,0.0,0.19146341463414634,0.42,0.0,0.06707317073170732,0.13,0.0,0.06707317073170732,0.13,0.03,0.6890243902439024,1.48,0.01,0.22487804878048778,0.52
1,0.0,0.04457142857142858,0.07,0.0,0.03371428571428572,0.13,0.0,0.060571428571428575,0.09,0.0,0.060571428571428575,0.09,0.0,0.5757142857142858,1.66,0.01,0.27571428571428575,0.71
3,0.06,0.145,0.46,0.0,0.047499999999999994,0.12,0.04,0.14886363636363636,0.33,0.04,0.14886363636363636,0.33,0.18,0.6479545454545454,1.74,0.01,0.40227272727272717,0.59
1,0.0,0.15500000000000003,0.43,0.0,0.1365625,0.3,0.0,0.27718750000000003,0.44,0.0,0.27718750000000003,0.44,0.01,0.45625,1.27,0.04,0.274375,0.57
2,0.02,0.2280952380952381,0.32,0.01,0.1011904761904762,0.22,0.01,0.30000000000000004,0.54,0.01,0.30000000000000004,0.54,0.01,0.6011904761904762,1.66,0.01,0.39285714285714285,1.04
1,0.03,0.4402941176470588,1.13,0.0,0.9447058823529411,2.71,0.01,0.46882352941176464,0.81,0.01,0.46882352941176464,0.81,0.0,0.49,1.52,0.01,0.21029411764705883,0.5
3,0.01,0.614054054054054,1.44,0.03,1.2472972972972975,3.51,0.04,0.7702702702702703,1.59,0.04,0.7702702702702703,1.59,0.01,0.4889189189189189,1.24,0.0,0.5356756756756756,0.88
