event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.1064259927797834,0.61,0.0,0.15541516245487363,0.84,0.0,0.07353790613718411,0.4,0.0,0.07353790613718411,0.4,0.0,0.16332129963898914,0.7,0.0,0.07606498194945849,0.57
2,0.0,0.12202702702702702,0.41,0.01,0.8456756756756757,4.45,0.01,0.3813513513513514,1.42,0.01,0.3813513513513514,1.42,0.03,1.1105405405405406,4.82,0.01,0.4883783783783785,1.63
2,0.0,0.2389333333333333,1.01,0.0,0.32093333333333335,1.33,0.01,0.19533333333333336,0.81,0.01,0.19533333333333336,0.81,0.03,1.1774666666666669,3.18,0.0,0.44120000000000004,2.07
5,0.06,0.7655102040816326,1.86,0.02,1.269795918367347,3.19,0.03,0.7887755102040817,2.11,0.03,0.7887755102040817,2.11,0.0,0.5357142857142857,0.98,0.01,0.1689795918367347,0.36
2,0.02,0.48800000000000004,0.71,0.0,1.0896,5.54,0.01,0.7776,2.47,0.01,0.7776,2.47,0.03,1.2622666666666666,5.29,0.0,0.5330666666666666,2.51
1,0.04,0.2891780821917808,0.63,0.01,0.49616438356164383,1.79,0.0,0.26178082191780827,0.92,0.0,0.26178082191780827,0.92,0.25,0.9773972602739727,2.55,0.01,0.34863013698630135,1.87
5,0.0,0.3566,0.99,0.04,1.4998000000000002,3.99,0.02,1.1344,2.78,0.02,1.1344,2.78,0.0,0.47580000000000006,0.95,0.01,0.0452,0.13
1,0.0,0.5414666666666667,1.71,0.01,1.313466666666667,6.37,0.01,0.8201333333333333,3.12,0.01,0.8201333333333333,3.12,0.01,1.0093333333333334,4.37,0.01,0.5049333333333333,1.34
2,0.73,0.7954166666666667,0.87,0.62,0.8083333333333332,1.45,0.04,0.5837500000000001,1.32,0.04,0.5837500000000001,1.32,1.19,1.6854166666666668,2.77,0.02,0.12291666666666667,0.26
1,0.01,0.5213333333333334,1.34,0.0,0.7502666666666666,3.53,0.0,0.5631999999999999,1.69,0.0,0.5631999999999999,1.69,0.02,0.7,3.29,0.02,0.49560000000000004,2.18
1,0.49,0.6666666666666666,0.77,0.01,0.30624999999999997,0.98,0.02,0.38458333333333333,1.16,0.02,0.38458333333333333,1.16,0.51,1.0970833333333332,2.52,0.43,0.6595833333333333,1.31
5,0.0,0.1652941176470588,0.57,0.04,1.683529411764706,5.52,0.03,0.9680392156862745,2.66,0.03,0.9680392156862745,2.66,0.05,1.5268627450980392,5.14,0.02,0.943921568627451,2.12
5,0.03,0.9558,2.33,0.01,1.1766,2.73,0.03,0.7166000000000001,2.38,0.03,0.7166000000000001,2.38,0.01,0.9122,1.97,0.05,0.5184000000000001,1.75
2,0.0,0.36484848484848476,1.22,0.0,0.8964646464646465,5.96,0.0,0.5518181818181819,2.69,0.0,0.5518181818181819,2.69,0.02,0.9673737373737374,4.82,0.01,0.660909090909091,2.44
1,0.0,0.0472,0.1,0.0,0.0456,0.11,0.01,0.113,0.16,0.01,0.113,0.16,0.02,0.9324000000000002,2.74,0.06,0.5662,2.07
2,0.0,0.07979999999999998,0.15,0.01,0.1012,0.21,0.0,0.059000000000000004,0.16,0.0,0.059000000000000004,0.16,0.01,1.3233999999999997,4.57,0.02,1.0578,2.83
1,0.01,0.08979591836734695,0.18,0.0,0.06714285714285714,0.24,0.0,0.09979591836734693,0.23,0.0,0.09979591836734693,0.23,0.01,0.8157142857142857,2.68,0.02,0.8946938775510204,2.14
2,0.0,0.11380000000000001,0.26,0.0,0.042,0.07,0.01,0.0742,0.16,0.01,0.0742,0.16,0.21,1.2046000000000001,4.0,0.06,1.2072,2.71
1,0.01,0.03918367346938776,0.08,0.0,0.10979591836734695,0.3,0.0,0.15326530612244899,0.35,0.0,0.15326530612244899,0.35,0.02,0.89,3.03,0.01,0.8224489795918367,2.02
2,0.01,0.10059999999999998,0.18,0.0,0.1008,0.23,0.01,0.15719999999999998,0.32,0.01,0.15719999999999998,0.32,0.03,1.3908,4.42,0.09,1.1808,3.31
2,0.0,0.06326530612244897,0.13,0.02,0.10489795918367348,0.26,0.0,0.05734693877551021,0.21,0.0,0.05734693877551021,0.21,0.01,0.889591836734694,2.78,0.05,0.913061224489796,1.74
2,0.03,0.23653061224489796,0.6,0.03,0.21102040816326526,0.78,0.06,0.1830612244897959,0.54,0.06,0.1830612244897959,0.54,0.01,1.4689795918367348,5.52,0.25,0.9387755102040815,2.56
1,0.01,1.1201999999999999,3.29,0.03,1.329,3.55,0.01,1.1174,2.88,0.01,1.1174,2.88,0.24,0.34179999999999994,0.41,0.0,0.08220000000000001,0.24
2,0.04,1.0930000000000002,2.88,0.04,1.6276000000000004,4.8,0.11,1.665,2.86,0.11,1.665,2.86,0.0,0.13480000000000003,0.32,0.01,0.14300000000000002,0.28
1,0.08,1.1629787234042552,2.77,0.01,1.410425531914893,3.7,0.0,1.261276595744681,2.49,0.0,1.261276595744681,2.49,0.01,0.11404255319148937,0.23,0.0,0.10085106382978722,0.21
2,0.02,0.9263265306122449,2.29,0.06,1.53265306122449,4.56,0.06,1.4534693877551024,3.21,0.06,1.4534693877551024,3.21,0.0,0.08877551020408164,0.27,0.0,0.23040816326530614,0.46
1,0.01,1.0418,2.9,0.01,1.2008,3.89,0.02,1.4646,2.88,0.02,1.4646,2.88,0.0,0.0656,0.2,0.0,0.12,0.24
2,0.0,0.9757999999999999,2.48,0.1,1.5313999999999999,4.49,0.05,1.6,3.31,0.05,1.6,3.31,0.0,0.065,0.2,0.0,0.19080000000000003,0.35
2,0.0,1.1214285714285714,3.52,0.01,1.1965306122448978,3.67,0.03,1.402244897959184,3.04,0.03,1.402244897959184,3.04,0.0,0.05857142857142857,0.25,0.0,0.16755102040816328,0.48
2,0.18,0.5468000000000001,1.12,0.01,1.5656000000000003,5.02,0.18,1.2384,2.58,0.18,1.2384,2.58,0.01,0.239,0.57,0.02,0.2278,0.48
1,0.02,0.31540000000000007,0.6,0.11,0.18680000000000002,0.26,0.0,0.0362,0.13,0.0,0.0362,0.13,0.0,1.2072,4.53,0.0,0.6370000000000001,2.21
3,0.0,0.0816,0.19,0.02,0.1076,0.2,0.0,0.07840000000000001,0.16,0.0,0.07840000000000001,0.16,0.02,1.5798,4.81,0.25,1.0473999999999999,2.04
1,0.0,0.1975510204081633,0.64,0.01,1.6414285714285715,4.95,0.02,1.3506122448979594,2.87,0.02,1.3506122448979594,2.87,0.03,0.7120408163265308,2.35,0.01,0.4324489795918368,0.8
2,0.0,0.0762,0.18,0.39,1.0078,1.39,0.0,0.16080000000000003,0.54,0.0,0.16080000000000003,0.54,0.05,1.6758000000000002,6.01,0.02,0.9764,3.43
1,0.01,0.07857142857142857,0.18,0.01,0.13877551020408163,0.38,0.05,0.22877551020408166,0.31,0.05,0.22877551020408166,0.31,0.02,1.3779591836734693,3.53,0.21,0.9057142857142858,1.32
3,0.01,0.11803921568627451,0.22,0.0,0.25156862745098035,0.63,0.0,0.0703921568627451,0.4,0.0,0.0703921568627451,0.4,0.02,1.632745098039216,6.15,0.03,1.1627450980392156,3.47
1,0.0,0.1873469387755102,0.42,0.02,1.5148979591836735,4.53,0.05,1.2336734693877551,2.95,0.05,1.2336734693877551,2.95,0.1,0.8397959183673469,2.48,0.0,0.303265306122449,0.92
2,0.0,0.3044,0.83,0.02,0.9918,1.77,0.0,0.25379999999999997,1.09,0.0,0.25379999999999997,1.09,0.02,1.36,5.25,0.0,0.8156,2.67
1,0.0,0.1864,0.68,0.03,1.6336000000000002,4.25,0.01,1.0972,2.0,0.01,1.0972,2.0,0.34,0.42419999999999985,0.53,0.01,0.078,0.18
3,0.0,0.195,0.48,0.0,1.7140000000000004,5.11,0.09,1.3373999999999997,2.33,0.09,1.3373999999999997,2.33,0.02,0.37099999999999994,0.61,0.0,0.07440000000000001,0.3
1,0.03,0.21816326530612243,0.35,0.04,0.4922448979591837,2.34,0.0,0.46183673469387754,1.56,0.0,0.46183673469387754,1.56,0.02,1.0838775510204082,3.12,0.05,0.8310204081632653,2.08
2,0.05,0.43019999999999997,0.91,0.04,1.8394,4.68,0.03,0.9974000000000001,2.81,0.03,0.9974000000000001,2.81,0.0,0.5278,1.3,0.1,0.3600000000000001,0.58
2,0.01,0.0952,0.24,1.49,2.8196,3.9,0.13,1.3748000000000002,1.83,0.13,1.3748000000000002,1.83,0.0,0.25800000000000006,0.65,0.0,0.04880000000000001,0.1
