event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.09202952029520296,0.25,0.0,0.1740590405904059,0.79,0.0,0.05439114391143911,0.25,0.0,0.05439114391143911,0.25,0.0,0.19874538745387454,1.65,0.0,0.0652029520295203,0.26
2,0.03,0.22729729729729725,0.44,0.04,0.6527027027027027,2.2,0.0,0.3737837837837838,1.29,0.0,0.3737837837837838,1.29,0.02,1.298108108108108,2.82,0.01,0.45040540540540547,1.07
2,0.01,0.1685135135135135,0.27,0.05,0.3295945945945946,1.01,0.01,0.08972972972972974,0.29,0.01,0.08972972972972974,0.29,0.01,0.8728378378378376,3.29,0.0,0.3327027027027027,1.9
4,0.08,0.6412,1.62,0.0,1.077,3.2,0.0,0.20700000000000002,0.51,0.0,0.20700000000000002,0.51,0.01,0.14980000000000002,0.29,0.02,0.0764,0.12
2,0.02,0.2808,0.82,0.0,0.7101333333333332,2.26,0.0,0.25293333333333334,0.78,0.0,0.25293333333333334,0.78,0.0,0.36146666666666666,1.58,0.0,0.06026666666666666,0.39
1,0.0,0.04040540540540541,0.2,0.0,0.25837837837837835,1.74,0.0,0.12621621621621623,0.42,0.0,0.12621621621621623,0.42,0.02,0.9995945945945945,3.56,0.0,0.5005405405405404,2.51
4,0.09,0.35480000000000006,1.01,0.19,1.5936000000000001,2.49,0.01,0.4878,1.92,0.01,0.4878,1.92,0.0,0.594,1.57,0.0,0.17700000000000002,0.47
1,0.0,0.21480000000000005,0.58,0.02,0.33746666666666664,0.87,0.0,0.1944,0.41,0.0,0.1944,0.41,0.03,0.9818666666666667,3.5,0.0,0.3608,0.99
2,0.1,0.17500000000000002,0.33,0.24,0.3933333333333333,0.55,0.0,0.05166666666666667,0.11,0.0,0.05166666666666667,0.11,0.61,1.58375,2.69,0.01,0.21666666666666667,0.62
1,0.04,0.5134666666666666,1.54,0.0,0.49560000000000004,2.85,0.0,0.2664,1.34,0.0,0.2664,1.34,0.01,0.6968000000000001,3.24,0.04,0.4384,3.14
1,0.0,0.1664,0.38,0.0,0.14400000000000002,0.37,0.0,0.05159999999999999,0.16,0.0,0.05159999999999999,0.16,0.08,0.2116,0.79,0.0,0.07719999999999999,0.23
4,0.01,0.2366,0.7,0.02,1.1408,4.28,0.02,0.46659999999999996,1.28,0.02,0.46659999999999996,1.28,0.01,1.0828,4.73,0.01,0.43300000000000005,1.83
