event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.02198237885462555,0.13,0.0,0.07140969162995595,0.4,0.0,0.021497797356828198,0.1,0.0,0.021497797356828198,0.1,0.0,0.1371806167400881,0.74,0.0,0.03035242290748899,0.17
2,0.0,0.06647058823529413,0.13,0.0,0.3166666666666667,1.42,0.0,0.12764705882352942,0.44,0.0,0.12764705882352942,0.44,0.02,0.5047058823529413,2.15,0.02,0.19431372549019607,0.61
2,0.0,0.05648148148148147,0.1,0.0,0.02444444444444445,0.07,0.0,0.016481481481481482,0.04,0.0,0.016481481481481482,0.04,0.01,0.7198148148148149,1.6,0.0,0.2301851851851852,0.56
5,0.01,0.4364102564102564,1.0,0.0,0.6730769230769231,1.51,0.04,0.25846153846153846,0.47,0.04,0.25846153846153846,0.47,0.01,0.33666666666666667,0.9,0.0,0.12564102564102564,0.27
2,0.01,0.18411764705882358,0.41,0.0,0.4570588235294118,1.97,0.02,0.263921568627451,0.54,0.02,0.263921568627451,0.54,0.03,0.5431372549019609,2.19,0.0,0.19843137254901963,0.61
1,0.0,0.16375,0.42,0.0,0.0875,0.54,0.0,0.07421875000000001,0.33,0.0,0.07421875000000001,0.33,0.01,0.6046875,1.32,0.01,0.15156250000000004,0.49
5,0.01,0.1952941176470588,0.33,0.02,0.9620588235294117,1.84,0.04,0.4991176470588236,1.02,0.04,0.4991176470588236,1.02,0.01,0.08970588235294119,0.31,0.0,0.05176470588235295,0.09
1,0.02,0.38384615384615384,1.07,0.04,0.736923076923077,2.81,0.02,0.1723076923076923,0.79,0.02,0.1723076923076923,0.79,0.0,0.6609615384615384,2.93,0.01,0.25653846153846155,1.35
2,0.19,0.27772727272727277,0.39,0.01,0.1990909090909091,0.31,0.0,0.035909090909090904,0.11,0.0,0.035909090909090904,0.11,0.02,0.3718181818181818,1.69,0.09,0.24227272727272728,0.65
1,0.03,0.2631372549019608,0.77,0.01,0.32666666666666666,1.71,0.01,0.16999999999999996,0.51,0.01,0.16999999999999996,0.51,0.09,0.9307843137254902,2.82,0.0,0.27901960784313723,0.98
1,0.1,0.19000000000000003,0.27,0.01,0.07000000000000002,0.14,0.09,0.11578947368421054,0.17,0.09,0.11578947368421054,0.17,0.03,0.45894736842105266,1.51,0.01,0.07631578947368421,0.27
5,0.01,0.12064516129032256,0.3,0.01,0.5645161290322582,1.61,0.01,0.16354838709677416,0.65,0.01,0.16354838709677416,0.65,0.0,0.3129032258064516,2.07,0.03,0.132258064516129,0.55
5,0.0,0.40549999999999997,1.17,0.09,0.632,1.81,0.0,0.199,0.38,0.0,0.199,0.38,0.01,0.5595,1.78,0.0,0.119,0.42
2,0.0,0.19968253968253966,0.53,0.01,0.31396825396825406,1.89,0.0,0.14380952380952378,0.62,0.0,0.14380952380952378,0.62,0.0,0.4165079365079365,2.44,0.0,0.1598412698412698,0.87
1,0.0,0.05644444444444442,0.11,0.01,0.10022222222222221,0.2,0.0,0.07822222222222222,0.15,0.0,0.07822222222222222,0.15,0.0,0.064,0.22,0.01,0.09244444444444445,0.15
2,0.0,0.029696969696969704,0.07,0.0,0.04303030303030303,0.12,0.11,0.2203030303030303,0.44,0.11,0.2203030303030303,0.44,0.01,0.4366666666666667,1.93,0.0,0.18060606060606063,0.73
1,0.06,0.23486486486486485,0.35,0.0,0.12729729729729727,0.52,0.26,0.38513513513513514,0.52,0.26,0.38513513513513514,0.52,0.04,0.6164864864864865,1.44,0.02,0.4486486486486487,0.83
2,0.02,0.26379310344827583,0.6,0.0,0.4710344827586206,1.58,0.02,0.2248275862068965,0.46,0.02,0.2248275862068965,0.46,0.15,0.28379310344827585,0.49,0.0,0.08896551724137931,0.16
1,0.0,0.04794871794871795,0.09,0.01,0.044871794871794886,0.13,0.0,0.02128205128205128,0.09,0.0,0.02128205128205128,0.09,0.01,0.44461538461538463,1.1,0.0,0.17666666666666664,0.55
2,0.01,0.11787878787878787,0.26,0.0,0.06878787878787879,0.18,0.0,0.04242424242424242,0.1,0.0,0.04242424242424242,0.1,0.05,0.48151515151515156,2.27,0.01,0.18969696969696972,0.83
2,0.0,0.04000000000000001,0.07,0.0,0.01578947368421053,0.03,0.0,0.023421052631578947,0.05,0.0,0.023421052631578947,0.05,0.05,0.7028947368421052,1.64,0.02,0.24315789473684207,0.52
2,0.0,0.046363636363636364,0.1,0.0,0.03424242424242425,0.09,0.0,0.023636363636363636,0.06,0.0,0.023636363636363636,0.06,0.0,0.5833333333333334,2.59,0.0,0.2503030303030303,0.64
1,0.05,0.7082857142857143,1.66,0.01,0.5468571428571428,1.13,0.01,0.16514285714285717,0.48,0.01,0.16514285714285717,0.48,0.0,0.05142857142857143,0.09,0.0,0.024571428571428574,0.05
2,0.03,0.35351351351351357,0.99,0.04,0.40432432432432436,1.7,0.0,0.1727027027027027,0.38,0.0,0.1727027027027027,0.38,0.0,0.054594594594594606,0.14,0.0,0.03000000000000001,0.06
1,0.03,0.5132142857142858,1.31,0.01,0.5771428571428572,1.18,0.0,0.24464285714285713,0.51,0.0,0.24464285714285713,0.51,0.0,0.056071428571428585,0.11,0.0,0.03785714285714286,0.08
2,0.02,0.49309523809523803,1.41,0.01,0.656904761904762,2.02,0.01,0.21619047619047618,0.48,0.01,0.21619047619047618,0.48,0.0,0.04047619047619048,0.07,0.0,0.027380952380952384,0.07
1,0.01,0.4409375,1.01,0.01,0.505625,1.18,0.01,0.213125,0.39,0.01,0.213125,0.39,0.0,0.0325,0.08,0.0,0.038125000000000006,0.08
2,0.02,0.5509999999999999,1.28,0.02,0.64025,1.55,0.01,0.1535,0.33,0.01,0.1535,0.33,0.0,0.028250000000000004,0.06,0.0,0.020249999999999997,0.06
2,0.02,0.3916129032258064,0.83,0.03,0.4948387096774194,1.33,0.0,0.20516129032258065,0.6,0.0,0.20516129032258065,0.6,0.0,0.023870967741935492,0.06,0.0,0.018709677419354843,0.03
2,0.11,0.32555555555555554,0.62,0.06,0.8166666666666667,2.1,0.02,0.19666666666666666,0.48,0.02,0.19666666666666666,0.48,0.0,0.18833333333333335,0.66,0.01,0.085,0.21
1,0.1,0.13800000000000004,0.16,0.0,0.07371428571428572,0.11,0.01,0.08485714285714285,0.11,0.01,0.08485714285714285,0.11,0.03,0.8588571428571429,2.06,0.02,0.21085714285714288,0.46
3,0.0,0.06551724137931035,0.14,0.01,0.09310344827586209,0.22,0.04,0.08551724137931034,0.19,0.04,0.08551724137931034,0.19,0.01,0.8579310344827585,2.88,0.01,0.2855172413793103,0.95
1,0.0,0.08513513513513513,0.44,0.01,0.5218918918918918,1.65,0.01,0.19837837837837835,0.51,0.01,0.19837837837837835,0.51,0.01,0.0662162162162162,0.13,0.0,0.04351351351351351,0.08
2,0.0,0.0709375,0.1,0.0,0.02375,0.06,0.0,0.028749999999999998,0.07,0.0,0.028749999999999998,0.07,0.01,0.7665625,1.95,0.01,0.3209375,0.72
1,0.0,0.16000000000000003,0.27,0.0,0.025333333333333336,0.06,0.0,0.04400000000000001,0.1,0.0,0.04400000000000001,0.1,0.1,0.6869999999999999,2.31,0.02,0.19333333333333333,0.35
3,0.01,0.11577777777777777,0.19,0.01,0.05733333333333333,0.23,0.02,0.08377777777777778,0.16,0.02,0.08377777777777778,0.16,0.01,0.8811111111111113,2.91,0.01,0.3113333333333333,1.07
1,0.02,0.10354166666666668,0.22,0.0,0.6266666666666667,1.89,0.02,0.3,0.58,0.02,0.3,0.58,0.11,0.24520833333333336,1.16,0.0,0.095625,0.3
2,0.02,0.12708333333333333,0.23,0.08,0.4979166666666666,0.96,0.0,0.22583333333333336,0.33,0.0,0.22583333333333336,0.33,0.0,0.72625,2.29,0.0,0.18958333333333335,0.82
1,0.03,0.37589743589743596,0.91,0.01,0.9215384615384616,2.5,0.0,0.2882051282051282,0.64,0.0,0.2882051282051282,0.64,0.01,0.21410256410256404,0.39,0.0,0.11948717948717945,0.29
3,0.0,0.24058823529411763,0.7,0.01,0.8582352941176471,2.06,0.02,0.3161764705882353,0.73,0.02,0.3161764705882353,0.73,0.0,0.08823529411764706,0.14,0.0,0.05058823529411765,0.14
