event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.06068548387096775,0.96,0.0,0.03592741935483871,0.22,0.0,0.020161290322580645,0.18,0.0,0.020161290322580645,0.18,0.0,0.029475806451612904,0.14,0.0,0.009879032258064515,0.04
2,0.0,0.16519999999999999,0.54,0.0,0.1744,0.35,0.0,0.0404,0.12,0.0,0.0404,0.12,0.01,0.5202,1.86,0.0,0.11460000000000001,0.33
2,0.0,0.058904109589041104,0.14,0.01,0.20506849315068493,0.53,0.0,0.052191780821917805,0.16,0.0,0.052191780821917805,0.16,0.0,0.598082191780822,1.57,0.02,0.16890410958904112,0.6
5,0.02,0.36061224489795923,0.83,0.01,0.5983673469387755,1.03,0.01,0.24612244897959185,0.44,0.01,0.24612244897959185,0.44,0.02,0.3128571428571429,0.96,0.0,0.07836734693877552,0.46
2,0.0,0.27373333333333333,1.02,0.0,0.5763999999999999,2.44,0.0,0.14306666666666668,0.48,0.0,0.14306666666666668,0.48,0.0,0.5342666666666666,1.97,0.0,0.14706666666666668,0.5
1,0.01,0.162,0.51,0.01,0.16093333333333334,0.5,0.0,0.06920000000000001,0.18,0.0,0.06920000000000001,0.18,0.01,0.4330666666666667,1.6,0.0,0.09826666666666668,0.52
5,0.01,0.7377551020408163,2.02,0.0,0.30755102040816323,0.78,0.02,0.24408163265306124,0.6,0.02,0.24408163265306124,0.6,0.0,0.10795918367346936,0.69,0.0,0.036326530612244896,0.11
1,0.0,0.1744,0.37,0.0,0.08653333333333335,0.25,0.0,0.060266666666666684,0.16,0.0,0.060266666666666684,0.16,0.0,0.4132,0.92,0.0,0.1285333333333333,0.34
2,0.07,0.5216666666666666,1.55,0.0,0.29833333333333334,0.72,0.01,0.2020833333333333,0.39,0.01,0.2020833333333333,0.39,0.01,0.07958333333333334,0.2,0.01,0.053333333333333344,0.14
1,0.05,0.3997297297297297,1.56,0.01,0.18162162162162163,0.55,0.02,0.11918918918918919,0.41,0.02,0.11918918918918919,0.41,0.01,0.2393243243243243,0.54,0.0,0.11216216216216217,0.26
1,0.02,0.08458333333333334,0.14,0.0,0.09083333333333334,0.29,0.0,0.03958333333333333,0.08,0.0,0.03958333333333333,0.08,0.43,0.9341666666666666,1.5,0.01,0.20375000000000001,0.3
5,0.04,0.3445454545454546,0.79,0.06,0.43242424242424243,0.78,0.0,0.043333333333333335,0.1,0.0,0.043333333333333335,0.1,0.01,0.15545454545454546,0.28,0.0,0.04818181818181819,0.14
5,0.06,0.7439534883720931,1.2,0.02,0.523953488372093,1.34,0.01,0.36511627906976735,1.01,0.01,0.36511627906976735,1.01,0.0,0.18302325581395348,0.59,0.0,0.031395348837209305,0.06
2,0.0,0.13324324324324327,0.54,0.01,0.5241891891891892,1.92,0.0,0.14243243243243242,0.56,0.0,0.14243243243243242,0.56,0.01,0.2863513513513513,0.98,0.0,0.09945945945945947,0.27
