event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.09127490039840637,0.83,0.0,0.15043824701195221,1.88,0.0,0.1152988047808765,0.94,0.0,0.1152988047808765,0.94,0.0,0.1339840637450199,1.26,0.0,0.11071713147410359,1.0
2,0.0,0.21306666666666668,0.84,0.01,0.5954666666666665,2.57,0.01,0.39480000000000004,1.45,0.01,0.39480000000000004,1.45,0.05,0.6189333333333332,2.16,0.01,0.3850666666666667,1.43
2,0.01,0.30500000000000005,0.95,0.0,0.4314864864864864,1.39,0.02,0.7809459459459459,2.63,0.02,0.7809459459459459,2.63,0.05,0.8782432432432432,2.7,0.0,0.5740540540540541,2.62
5,0.0,0.34840000000000004,1.02,0.05,1.1947999999999999,2.8,0.04,0.677,1.48,0.04,0.677,1.48,0.0,0.293,0.68,0.0,0.1462,0.49
2,0.0,0.3254901960784313,0.63,0.0,0.7650980392156862,3.4,0.0,0.5298039215686273,2.13,0.0,0.5298039215686273,2.13,0.04,0.9094117647058824,3.56,0.0,0.5266666666666667,1.83
1,0.0,0.18906666666666666,0.49,0.0,0.41146666666666665,0.99,0.02,0.34346666666666664,0.91,0.02,0.34346666666666664,0.91,0.0,0.9291999999999999,3.9,0.07,0.47093333333333326,2.07
5,0.05,0.3904081632653061,0.9,0.0,0.4793877551020408,1.78,0.03,0.5324489795918368,1.13,0.03,0.5324489795918368,1.13,0.05,0.7124489795918368,2.11,0.01,0.3332653061224489,1.14
1,0.02,0.32306666666666667,0.93,0.04,0.48573333333333324,1.28,0.0,0.24160000000000006,0.55,0.0,0.24160000000000006,0.55,0.04,0.5102666666666668,1.26,0.0,0.23999999999999996,0.59
2,0.18,0.3258333333333333,0.39,0.05,0.075,0.15,0.0,0.04541666666666667,0.19,0.0,0.04541666666666667,0.19,0.02,0.32458333333333333,0.56,0.03,0.29625,2.01
1,0.0,0.3916,1.06,0.01,1.0302666666666669,4.74,0.02,0.5549333333333333,3.48,0.02,0.5549333333333333,3.48,0.01,0.5113333333333333,3.38,0.0,0.3984,3.09
1,0.0,0.1528,0.34,0.02,0.596,2.69,0.01,0.7172,2.24,0.01,0.7172,2.24,0.16,0.2732,0.37,0.01,0.28800000000000003,0.47
