event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.05857707509881421,0.46,0.0,0.24351778656126483,1.68,0.0,0.10782608695652172,0.87,0.0,0.10782608695652172,0.87,0.0,0.27837944664031616,1.58,0.0,0.15031620553359684,0.86
2,0.01,0.10239999999999999,0.24,0.0,0.6050666666666665,2.25,0.0,0.3194666666666666,1.19,0.0,0.3194666666666666,1.19,0.0,0.6948,2.23,0.0,0.34533333333333344,1.01
2,0.0,0.09418918918918918,0.65,0.14,0.25324324324324327,0.43,0.05,0.18972972972972973,0.39,0.05,0.18972972972972973,0.39,0.0,0.5759459459459461,1.29,0.0,0.21297297297297296,0.57
5,0.02,0.7076470588235293,1.2,0.0,0.7503921568627452,1.42,0.0,0.42352941176470593,0.85,0.0,0.42352941176470593,0.85,0.0,0.0892156862745098,0.3,0.0,0.046862745098039206,0.1
2,0.0,0.22351351351351356,0.37,0.0,0.6736486486486487,2.5,0.0,0.3231081081081081,1.15,0.0,0.3231081081081081,1.15,0.0,0.4486486486486486,1.47,0.0,0.2347297297297297,0.71
1,0.0,0.23081081081081084,0.37,0.08,0.3613513513513514,1.18,0.18,0.38121621621621626,0.62,0.18,0.38121621621621626,0.62,0.0,0.5151351351351351,1.25,0.01,0.2504054054054054,0.72
5,0.02,0.35980000000000006,0.61,0.03,1.1469999999999998,1.88,0.0,0.483,1.01,0.0,0.483,1.01,0.0,0.16700000000000004,0.46,0.01,0.0604,0.16
1,0.01,0.3436,0.76,0.01,0.6008,2.09,0.01,0.3098666666666666,1.02,0.01,0.3098666666666666,1.02,0.0,0.46773333333333333,1.61,0.0,0.2916,0.67
2,0.32,0.36625,0.47,0.09,0.4054166666666666,0.75,0.05,0.21833333333333335,0.37,0.05,0.21833333333333335,0.37,0.72,1.4425,1.8,0.01,0.585,0.88
1,0.06,0.756578947368421,1.65,0.01,0.5611842105263157,1.25,0.01,0.41223684210526323,1.09,0.01,0.41223684210526323,1.09,0.03,0.33592105263157906,1.52,0.0,0.19026315789473686,0.71
