event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.03136546184738956,0.12,0.0,0.07650602409638554,0.49,0.0,0.051124497991967874,0.22,0.0,0.051124497991967874,0.22,0.0,0.0378714859437751,0.17,0.0,0.04172690763052209,0.1
2,0.0,0.14431372549019608,0.8,0.0,0.7641176470588235,3.3,0.0,0.2888235294117647,1.25,0.0,0.2888235294117647,1.25,0.0,0.7343137254901961,2.79,0.02,0.2705882352941177,1.51
2,0.01,0.6001470588235295,2.76,0.0,0.5358823529411765,2.17,0.0,0.29764705882352943,1.77,0.0,0.29764705882352943,1.77,0.0,0.18941176470588236,0.54,0.0,0.0898529411764706,0.22
5,0.09,0.16999999999999996,0.23,0.0,0.10199999999999997,0.28,0.0,0.04700000000000001,0.12,0.0,0.04700000000000001,0.12,0.03,0.5036666666666667,1.24,0.0,0.3176666666666667,1.34
2,0.01,0.7545098039215685,2.28,0.01,0.5601960784313726,3.89,0.0,0.18411764705882358,1.02,0.0,0.18411764705882358,1.02,0.0,0.7152941176470589,3.21,0.0,0.5745098039215687,1.28
1,0.01,0.919344262295082,3.1,0.0,0.6273770491803278,2.45,0.0,0.3522950819672131,1.72,0.0,0.3522950819672131,1.72,0.0,0.13311475409836065,0.47,0.0,0.10327868852459017,0.27
5,0.0,0.12378378378378377,0.51,0.01,0.5581081081081081,1.24,0.01,0.2513513513513514,0.48,0.01,0.2513513513513514,0.48,0.03,1.2727027027027027,3.0,0.04,0.552972972972973,1.24
1,0.07,0.49807692307692314,1.38,0.0,0.6426923076923077,2.95,0.05,0.5609615384615385,2.35,0.05,0.5609615384615385,2.35,0.01,0.22788461538461538,0.56,0.0,0.19211538461538455,0.66
2,0.01,0.1473076923076923,0.51,0.28,1.140769230769231,3.97,0.35,0.6419230769230769,1.28,0.35,0.6419230769230769,1.28,0.01,0.25076923076923074,0.67,0.0,0.2684615384615384,0.76
1,0.01,0.10767123287671235,0.53,0.02,0.9053424657534247,4.16,0.0,0.4021917808219178,1.9,0.0,0.4021917808219178,1.9,0.01,0.32767123287671235,1.21,0.0,0.2178082191780822,0.74
1,0.01,0.08280000000000001,0.16,0.0,1.0556,3.04,0.16,0.4604,0.88,0.16,0.4604,0.88,0.05,0.0768,0.2,0.04,0.0876,0.12
5,0.01,0.24641025641025643,0.54,0.04,0.4238461538461539,0.81,0.0,0.2112820512820513,0.45,0.0,0.2112820512820513,0.45,0.18,0.9541025641025641,3.53,0.0,0.23974358974358972,1.26
5,0.01,0.92,2.97,0.01,0.514,1.76,0.02,0.3871428571428572,1.27,0.02,0.3871428571428572,1.27,0.03,0.44942857142857134,0.66,0.02,0.44257142857142856,1.15
2,0.0,0.32753424657534247,1.35,0.03,0.5224657534246575,3.94,0.03,0.37945205479452054,1.86,0.03,0.37945205479452054,1.86,0.03,0.46452054794520553,3.25,0.02,0.2967123287671233,1.06
1,0.08,0.8699999999999999,2.88,0.01,0.6116666666666669,1.57,0.0,0.406,1.38,0.0,0.406,1.38,0.0,0.046333333333333344,0.1,0.0,0.014666666666666668,0.03
2,0.06,1.2862857142857143,3.85,0.17,1.252,3.95,0.01,0.7202857142857144,2.4,0.01,0.7202857142857144,2.4,0.02,0.10714285714285714,0.25,0.02,0.08942857142857143,0.15
1,0.06,1.12325,2.93,0.02,0.88275,2.82,0.13,0.9605,2.81,0.13,0.9605,2.81,0.0,0.036,0.08,0.0,0.076,0.13
2,0.01,1.2181081081081082,2.63,0.03,1.22,3.69,0.07,0.9889189189189188,2.15,0.07,0.9889189189189188,2.15,0.01,0.07027027027027026,0.1,0.01,0.1532432432432432,0.25
1,0.08,1.087222222222222,2.63,0.02,1.0380555555555555,2.7,0.18,1.094166666666667,2.29,0.18,1.094166666666667,2.29,0.01,0.0611111111111111,0.13,0.0,0.1488888888888889,0.28
2,0.09,0.9877777777777779,2.53,0.01,0.9866666666666665,3.51,0.03,0.9162962962962963,1.58,0.03,0.9162962962962963,1.58,0.01,0.06740740740740742,0.2,0.01,0.19,0.32
2,0.08,1.07525,2.99,0.03,1.216,3.25,0.11,0.8842500000000001,2.73,0.11,0.8842500000000001,2.73,0.0,0.060250000000000005,0.12,0.06,0.191,0.27
2,0.01,0.42583333333333334,1.07,0.0,0.9591666666666667,5.57,0.01,0.9816666666666668,2.48,0.01,0.9816666666666668,2.48,0.0,0.30888888888888894,0.73,0.0,0.15500000000000005,0.28
1,0.01,0.1656818181818182,0.33,0.08,0.3113636363636363,0.5,0.06,0.2034090909090909,0.37,0.06,0.2034090909090909,0.37,0.03,0.6711363636363635,1.45,0.02,1.0829545454545453,3.82
2,0.02,0.1317241379310345,0.24,0.02,0.10689655172413794,0.21,0.0,0.13,0.28,0.0,0.13,0.28,0.02,1.0903448275862069,2.7,0.0,0.6093103448275862,1.66
1,0.0,0.10829787234042551,0.22,0.02,0.10106382978723406,0.2,0.0,0.1072340425531915,0.2,0.0,0.1072340425531915,0.2,0.03,0.9278723404255319,1.74,0.01,0.6693617021276596,1.82
2,0.02,0.1410344827586207,0.22,0.0,0.08448275862068966,0.19,0.01,0.11034482758620687,0.2,0.01,0.11034482758620687,0.2,0.08,1.089655172413793,3.56,0.03,0.5462068965517242,1.51
1,0.0,0.09755102040816327,0.2,0.0,0.09285714285714286,0.18,0.0,0.10204081632653061,0.21,0.0,0.10204081632653061,0.21,0.07,0.9959183673469388,2.4,0.05,0.7097959183673468,2.44
2,0.01,0.07820512820512818,0.14,0.0,0.041282051282051285,0.1,0.0,0.06564102564102563,0.12,0.0,0.06564102564102563,0.12,0.02,1.2010256410256412,3.19,0.05,0.7012820512820513,1.61
2,0.0,0.02675675675675676,0.06,0.0,0.06351351351351352,0.11,0.0,0.05135135135135136,0.07,0.0,0.05135135135135136,0.07,0.0,0.7875675675675675,2.58,0.06,0.9208108108108108,2.69
2,0.0,0.07558139534883722,0.34,0.0,0.2572093023255814,1.74,0.05,0.15604651162790698,0.53,0.05,0.15604651162790698,0.53,0.01,1.5093023255813955,4.36,0.07,1.2323255813953486,2.48
1,0.08,0.59375,2.55,0.01,0.7831250000000001,1.74,0.03,0.510625,1.82,0.03,0.510625,1.82,0.01,0.195625,0.37,0.0,0.12906250000000002,0.24
3,0.03,0.5478378378378378,1.52,0.04,1.4854054054054053,3.41,0.03,0.5048648648648649,1.52,0.03,0.5048648648648649,1.52,0.01,0.1308108108108108,0.6,0.0,0.16648648648648648,0.57
1,0.0,0.1125,0.22,0.05,0.317,1.3,0.0,0.174,0.52,0.0,0.174,0.52,0.01,1.53475,3.27,0.04,0.5915,1.27
2,0.01,0.21020408163265308,0.51,0.01,0.9430612244897959,3.97,0.05,0.6589795918367348,2.3,0.05,0.6589795918367348,2.3,0.09,0.4169387755102041,0.7,0.02,0.19469387755102044,0.41
1,0.0,0.298,1.03,0.02,1.226,4.22,0.0,0.5419999999999999,1.39,0.0,0.5419999999999999,1.39,0.0,0.0658,0.3,0.01,0.0788,0.14
3,0.01,0.3668085106382979,0.79,0.04,1.2736170212765958,4.74,0.0,0.6638297872340425,2.26,0.0,0.6638297872340425,2.26,0.0,0.16638297872340427,0.44,0.0,0.06212765957446807,0.09
1,0.0,0.23260000000000003,0.41,0.17,0.545,1.33,0.14,0.3624,0.54,0.14,0.3624,0.54,0.03,1.117,3.92,0.0,0.39659999999999995,1.5
2,0.0,0.236734693877551,0.69,0.01,0.8316326530612245,3.38,0.02,0.656734693877551,1.34,0.02,0.656734693877551,1.34,0.0,0.17836734693877554,0.61,0.0,0.18265306122448982,0.38
1,0.0,0.09970588235294117,0.28,0.07,0.20205882352941176,0.31,0.01,0.0976470588235294,0.2,0.01,0.0976470588235294,0.2,0.02,0.9947058823529412,3.19,0.07,0.3779411764705882,0.96
