event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.08452898550724638,0.68,0.0,0.1380434782608696,0.86,0.0,0.10304347826086956,0.57,0.0,0.10304347826086956,0.57,0.0,0.06815217391304348,0.34,0.0,0.03778985507246377,0.16
2,0.0,0.1833783783783784,0.56,0.02,0.5490540540540539,2.64,0.04,0.4231081081081081,1.96,0.04,0.4231081081081081,1.96,0.01,0.7274324324324324,2.59,0.02,0.3813513513513514,1.09
2,0.0,0.1227027027027027,0.65,0.0,0.155,0.64,0.0,0.08702702702702703,0.3,0.0,0.08702702702702703,0.3,0.02,0.8894594594594594,1.76,0.02,0.5733783783783784,1.77
4,0.13,0.7404000000000001,1.31,0.05,1.008,2.18,0.01,0.7142000000000002,1.94,0.01,0.7142000000000002,1.94,0.07,0.45959999999999995,0.95,0.0,0.0784,0.34
2,0.01,0.37799999999999995,1.18,0.01,0.8482666666666665,3.85,0.0,0.6704000000000001,2.35,0.0,0.6704000000000001,2.35,0.01,0.8273333333333333,2.85,0.01,0.5009333333333333,1.13
1,0.0,0.17486486486486486,0.53,0.0,0.5131081081081081,1.58,0.0,0.24229729729729735,0.82,0.0,0.24229729729729735,0.82,0.0,0.4718918918918919,2.0,0.01,0.6462162162162162,2.15
4,0.01,0.556,1.14,0.05,1.3714,2.6,0.05,0.9519999999999998,1.99,0.05,0.9519999999999998,1.99,0.02,0.5612,2.79,0.01,0.3954,2.02
1,0.0,0.15706666666666672,0.49,0.01,0.8140000000000001,2.51,0.01,0.3404,1.94,0.01,0.3404,1.94,0.02,1.0626666666666664,3.63,0.0,0.5957333333333333,1.96
2,0.23,0.3423999999999999,0.45,0.18,0.4052,0.99,0.04,0.20079999999999998,0.58,0.04,0.20079999999999998,0.58,0.87,1.1927999999999999,2.29,0.01,0.25799999999999995,0.68
1,0.01,0.56,1.44,0.0,0.6750666666666666,2.5,0.01,0.7121333333333333,2.11,0.01,0.7121333333333333,2.11,0.0,0.5780000000000001,2.52,0.03,1.0572000000000001,2.49
1,0.07,0.22041666666666668,0.29,0.39,0.57875,1.55,0.29,0.37333333333333335,0.74,0.29,0.37333333333333335,0.74,0.75,1.4725000000000001,3.45,0.05,0.2833333333333334,0.6
4,0.01,0.5349999999999999,1.18,0.01,1.2009999999999998,3.26,0.0,0.6622,1.97,0.0,0.6622,1.97,0.04,0.8998,3.47,0.01,0.63,1.63
4,0.08,0.6616,1.11,0.02,0.7716,2.03,0.01,0.9628,2.07,0.01,0.9628,2.07,0.03,0.8306000000000001,2.41,0.01,0.9619999999999999,2.27
2,0.0,0.2092929292929293,0.91,0.01,0.8013131313131313,3.59,0.02,0.6757575757575757,2.66,0.02,0.6757575757575757,2.66,0.02,0.9660606060606061,3.82,0.03,0.6174747474747474,2.14
1,0.0,0.1368,0.31,0.02,0.3368,0.54,0.01,0.3213999999999999,0.73,0.01,0.3213999999999999,0.73,0.03,0.8328,2.32,0.04,0.8553999999999999,1.8
2,0.0,0.1084,0.27,0.01,0.1432,0.44,0.06,0.3585999999999999,0.65,0.06,0.3585999999999999,0.65,0.02,1.354,3.12,0.04,0.5880000000000001,1.08
1,0.01,0.24081632653061222,0.76,0.0,0.08755102040816325,0.26,0.01,0.0753061224489796,0.17,0.01,0.0753061224489796,0.17,0.01,0.8920408163265305,1.87,0.01,0.959795918367347,2.85
2,0.0,0.371,0.77,0.01,0.9419999999999998,3.38,0.01,0.5626000000000001,1.47,0.01,0.5626000000000001,1.47,0.0,0.6332000000000001,1.87,0.0,0.1454,0.54
1,0.01,0.345,0.55,0.28,0.6328,0.82,0.04,0.18780000000000002,0.34,0.04,0.18780000000000002,0.34,0.01,1.4083999999999997,3.09,0.01,0.8144000000000001,1.4
2,0.0,0.13612244897959183,0.36,0.01,0.20224489795918368,0.31,0.0,0.16714285714285712,0.27,0.0,0.16714285714285712,0.27,0.05,0.7885714285714286,2.49,0.01,0.3718367346938775,1.28
2,0.0,0.038,0.13,0.0,0.077,0.13,0.0,0.05380000000000001,0.12,0.0,0.05380000000000001,0.12,0.01,0.6794000000000001,1.88,0.01,0.483,1.56
2,0.03,0.5054,1.09,0.0,0.7537999999999999,2.35,0.0,0.1584,0.51,0.0,0.1584,0.51,0.04,0.8904000000000001,1.41,0.0,0.5187999999999999,2.3
1,0.01,0.6672340425531915,1.8,0.05,1.2374468085106385,3.78,0.0,0.437659574468085,1.23,0.0,0.437659574468085,1.23,0.0,0.32638297872340427,0.53,0.0,0.19255319148936167,0.48
2,0.01,0.9795999999999998,2.57,0.0,0.8600000000000001,1.57,0.01,0.6666,1.41,0.01,0.6666,1.41,0.0,0.085,0.24,0.01,0.127,0.32
1,0.04,0.5234693877551021,1.9,0.03,0.7912244897959183,2.85,0.05,0.5914285714285714,1.62,0.05,0.5914285714285714,1.62,0.0,0.09591836734693877,0.19,0.0,0.07551020408163264,0.16
2,0.01,0.4604000000000001,1.18,0.01,0.5095999999999999,1.08,0.01,0.21360000000000004,0.47,0.01,0.21360000000000004,0.47,0.0,0.04100000000000001,0.17,0.0,0.128,0.22
1,0.0,0.6098000000000001,1.61,0.01,0.47320000000000007,1.42,0.0,0.3752,1.35,0.0,0.3752,1.35,0.0,0.11959999999999997,0.2,0.0,0.07959999999999999,0.17
2,0.02,0.9201999999999998,2.6,0.0,0.9166000000000001,2.55,0.02,0.9562,2.03,0.02,0.9562,2.03,0.0,0.0526,0.11,0.0,0.0462,0.12
