event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.18083636363636366,0.67,0.0,0.3166545454545455,1.39,0.0,0.14367272727272729,0.93,0.0,0.14367272727272729,0.93,0.0,0.3372727272727273,1.05,0.0,0.19476363636363633,0.68
2,0.01,0.21373333333333336,0.54,0.01,0.7290666666666665,4.26,0.01,0.5087999999999999,2.15,0.01,0.5087999999999999,2.15,0.03,0.9865333333333335,4.92,0.01,0.6392,2.94
2,0.0,0.34590163934426227,0.91,0.0,0.2529508196721311,0.92,0.0,0.19032786885245903,0.4,0.0,0.19032786885245903,0.4,0.01,0.3663934426229507,1.54,0.0,0.5850819672131147,2.37
5,0.05,1.0952631578947367,2.63,0.02,0.6818421052631578,2.81,0.03,0.5718421052631579,2.06,0.03,0.5718421052631579,2.06,0.01,0.6073684210526317,1.09,0.02,0.18394736842105264,0.39
2,0.01,0.45360000000000006,0.93,0.0,0.8331999999999999,4.49,0.01,0.5771999999999999,3.03,0.01,0.5771999999999999,3.03,0.02,0.8177333333333333,4.83,0.01,0.372,2.4
1,0.0,0.4064,0.78,0.01,0.43546666666666684,1.16,0.01,0.22973333333333334,0.58,0.01,0.22973333333333334,0.58,0.03,0.6217333333333334,2.2,0.01,0.2894666666666666,2.61
5,0.01,0.5016326530612245,1.21,0.01,1.2226530612244897,4.34,0.02,0.9200000000000003,3.38,0.02,0.9200000000000003,3.38,0.02,0.24244897959183673,0.51,0.0,0.07489795918367347,0.17
1,0.0,0.6160000000000001,2.78,0.0,0.9381333333333335,5.88,0.0,0.6862666666666667,3.5,0.0,0.6862666666666667,3.5,0.02,0.6877333333333334,5.78,0.0,0.4250666666666667,2.13
2,0.41,1.0252,1.41,0.17,0.30879999999999996,0.43,0.02,0.35519999999999996,0.52,0.02,0.35519999999999996,0.52,0.43,1.0772,2.81,0.01,0.2784,0.45
1,0.22,0.7988135593220338,2.17,0.0,1.2784745762711867,4.93,0.0,1.0120338983050847,4.22,0.0,1.0120338983050847,4.22,0.16,1.8410169491525428,4.67,0.0,1.0588135593220338,4.09
1,0.07,0.33875,0.88,0.09,1.343125,2.04,0.04,0.19875,0.46,0.04,0.19875,0.46,0.03,1.19125,2.81,0.02,0.36687499999999995,1.48
5,0.0,0.24583333333333335,0.56,0.02,1.472291666666667,5.03,0.02,0.7952083333333334,2.29,0.02,0.7952083333333334,2.29,0.01,1.5320833333333335,5.41,0.0,0.45458333333333334,1.79
