event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.04597826086956521,0.43,0.0,0.0436231884057971,0.42,0.0,0.05804347826086958,0.81,0.0,0.05804347826086958,0.81,0.0,0.03894927536231884,0.3,0.0,0.03467391304347826,0.55
2,0.0,0.06783783783783785,0.31,0.01,0.6695945945945947,1.61,0.0,0.31297297297297294,0.79,0.0,0.31297297297297294,0.79,0.01,0.5848648648648648,1.38,0.0,0.41986486486486485,0.81
2,0.0,0.16133333333333333,0.34,0.01,0.1492,0.48,0.0,0.07546666666666668,0.18,0.0,0.07546666666666668,0.18,0.03,0.8722666666666666,1.61,0.0,0.46653333333333336,1.53
4,0.0,0.7436000000000001,1.6,0.01,0.6144,1.32,0.02,0.4212,0.97,0.02,0.4212,0.97,0.0,0.22740000000000002,1.12,0.03,0.17079999999999998,0.66
2,0.02,0.24486486486486492,0.48,0.01,0.715135135135135,2.22,0.02,0.387972972972973,1.3,0.02,0.387972972972973,1.3,0.01,0.921891891891892,2.29,0.04,0.5152702702702703,1.34
1,0.0,0.11893333333333334,0.34,0.01,0.1704,0.37,0.0,0.11773333333333333,0.3,0.0,0.11773333333333333,0.3,0.04,0.8785333333333332,1.78,0.01,0.47666666666666657,1.5
4,0.0,0.07693877551020409,0.17,0.05,0.9475510204081633,2.19,0.05,0.5808163265306122,1.63,0.05,0.5808163265306122,1.63,0.01,0.4181632653061224,1.1,0.01,0.17612244897959184,0.43
1,0.01,0.6668,2.13,0.01,1.2304000000000002,3.38,0.02,0.6364000000000001,1.51,0.02,0.6364000000000001,1.51,0.03,0.9289333333333332,2.83,0.02,0.7680000000000001,1.92
2,0.28,0.3868,0.57,0.02,0.3268,0.54,0.01,0.039599999999999996,0.09,0.01,0.039599999999999996,0.09,0.12,0.7584000000000001,2.36,0.03,0.3408,0.6
1,0.04,0.4184,0.97,0.01,0.6814666666666668,1.81,0.0,0.24053333333333327,0.95,0.0,0.24053333333333327,0.95,0.02,1.2005333333333332,2.65,0.05,0.8866666666666665,2.52
1,0.25,0.28875,0.38,0.0,0.13083333333333333,0.22,0.0,0.10458333333333332,0.48,0.0,0.10458333333333332,0.48,0.04,0.5091666666666667,1.34,0.03,0.23291666666666666,0.28
4,0.0,0.146,0.37,0.03,1.0490000000000002,2.49,0.03,0.3804,0.77,0.03,0.3804,0.77,0.0,1.0332000000000001,2.54,0.04,0.7343999999999998,1.68
4,0.04,0.6916000000000001,1.38,0.01,0.63,1.46,0.01,0.4029999999999999,1.24,0.01,0.4029999999999999,1.24,0.01,0.7198,1.69,0.0,0.6722,1.87
2,0.0,0.25272727272727274,0.8,0.01,0.6769696969696971,2.45,0.01,0.36222222222222217,1.06,0.01,0.36222222222222217,1.06,0.02,0.7358585858585858,2.71,0.04,0.583939393939394,1.51
1,0.0,0.1354,0.39,0.0,0.077,0.25,0.0,0.09059999999999999,0.16,0.0,0.09059999999999999,0.16,0.07,0.8312,1.55,0.01,0.5713999999999999,1.76
2,0.0,0.226,0.42,0.01,0.1378,0.35,0.0,0.121,0.15,0.0,0.121,0.15,0.04,0.8094,1.67,0.0,0.6842,1.35
1,0.01,0.12,0.22,0.0,0.0712,0.14,0.0,0.053399999999999996,0.13,0.0,0.053399999999999996,0.13,0.02,0.7994,1.72,0.0,0.619,2.0
2,0.01,0.17285714285714282,0.26,0.0,0.04775510204081632,0.08,0.0,0.06591836734693876,0.12,0.0,0.06591836734693876,0.12,0.06,0.9412244897959183,1.83,0.01,0.6771428571428572,1.31
1,0.0,0.07060000000000001,0.17,0.0,0.028200000000000003,0.11,0.0,0.0382,0.08,0.0,0.0382,0.08,0.01,0.9577999999999999,1.81,0.0,0.614,1.87
2,0.01,0.1436,0.26,0.01,0.05659999999999999,0.13,0.0,0.04680000000000001,0.1,0.0,0.04680000000000001,0.1,0.03,0.9991999999999999,2.11,0.0,0.6594,1.2
2,0.0,0.0562,0.15,0.0,0.047400000000000005,0.14,0.0,0.048400000000000006,0.1,0.0,0.048400000000000006,0.1,0.0,0.9602,2.26,0.04,0.7708000000000002,2.18
2,0.0,0.11244897959183675,0.28,0.0,0.1793877551020408,0.77,0.0,0.03979591836734694,0.18,0.0,0.03979591836734694,0.18,0.11,1.216938775510204,3.14,0.02,0.8446938775510204,1.24
1,0.02,0.6892,1.96,0.03,0.5286,1.24,0.02,0.589,1.34,0.02,0.589,1.34,0.0,0.21760000000000002,0.77,0.02,0.2782,0.74
2,0.02,0.3844000000000001,0.93,0.11,0.6042000000000001,1.07,0.09,0.42100000000000004,0.74,0.09,0.42100000000000004,0.74,0.03,0.7830000000000001,1.52,0.02,0.4636,0.85
1,0.02,0.3975510204081632,0.94,0.02,0.6885714285714286,1.35,0.01,0.3602040816326531,0.76,0.01,0.3602040816326531,0.76,0.01,0.5495918367346939,1.0,0.01,0.14653061224489797,0.3
2,0.0,0.11680000000000001,0.32,0.02,0.20359999999999995,0.37,0.0,0.11800000000000002,0.27,0.0,0.11800000000000002,0.27,0.0,0.1294,0.27,0.01,0.1346,0.22
1,0.01,0.47938775510204085,1.33,0.01,0.6089795918367348,1.9,0.0,0.366734693877551,0.83,0.0,0.366734693877551,0.83,0.01,0.3416326530612245,0.53,0.01,0.15285714285714289,0.37
2,0.0,0.24980392156862746,0.56,0.0,0.3652941176470588,0.77,0.0,0.1507843137254902,0.32,0.0,0.1507843137254902,0.32,0.03,0.8037254901960784,2.21,0.01,0.47333333333333344,0.83
2,0.01,0.5728571428571428,1.33,0.01,0.5106122448979592,1.33,0.02,0.6481632653061224,1.12,0.02,0.6481632653061224,1.12,0.0,0.4789795918367347,1.21,0.01,0.13489795918367348,0.31
2,0.03,0.16939999999999994,0.24,0.01,0.4856,0.76,0.01,0.24559999999999998,0.37,0.01,0.24559999999999998,0.37,0.01,1.1244,3.41,0.0,0.6008,1.62
1,0.01,0.16780000000000006,0.28,0.0,0.11779999999999999,0.28,0.14,0.22599999999999998,0.3,0.14,0.22599999999999998,0.3,0.25,1.4752,2.87,0.01,0.373,0.76
3,0.12,0.22220000000000004,0.33,0.0,0.1404,0.26,0.0,0.09380000000000001,0.25,0.0,0.09380000000000001,0.25,0.03,0.4792,1.57,0.0,0.1476,0.51
1,0.01,0.2879591836734694,0.71,0.01,0.6573469387755101,1.51,0.0,0.29122448979591836,0.68,0.0,0.29122448979591836,0.68,0.01,0.25591836734693874,0.68,0.0,0.10612244897959185,0.22
2,0.01,0.203,0.41,0.0,0.223,0.53,0.0,0.1736,0.44,0.0,0.1736,0.44,0.02,0.8126000000000001,2.14,0.11,0.7088000000000001,1.29
1,0.0,0.13820000000000002,0.33,0.01,0.11680000000000001,0.24,0.0,0.04,0.09,0.0,0.04,0.09,0.02,1.082,2.56,0.01,0.4646,1.08
3,0.0,0.05559999999999999,0.14,0.0,0.07919999999999999,0.34,0.0,0.0212,0.07,0.0,0.0212,0.07,0.13,1.3914000000000002,3.37,0.01,0.9096,1.47
1,0.0,0.14839999999999998,0.29,0.03,0.8564,2.22,0.0,0.5202,1.19,0.0,0.5202,1.19,0.01,0.6556000000000001,1.26,0.0,0.47979999999999995,0.78
2,0.04,0.1363265306122449,0.26,0.01,0.43510204081632653,0.99,0.0,0.15816326530612246,0.31,0.0,0.15816326530612246,0.31,0.1,1.3989795918367347,2.96,0.0,0.7342857142857143,2.02
1,0.0,0.2052,0.87,0.0,0.8625999999999999,2.95,0.05,0.377,0.95,0.05,0.377,0.95,0.0,0.6869999999999998,2.33,0.04,0.7292000000000001,1.23
3,0.0,0.311,0.67,0.22,1.0776000000000001,2.07,0.0,0.5508000000000001,1.73,0.0,0.5508000000000001,1.73,0.05,0.8283999999999999,2.32,0.01,0.3414000000000001,0.84
1,0.0,0.203265306122449,0.3,0.02,0.3585714285714286,0.75,0.0,0.38795918367346943,0.8,0.0,0.38795918367346943,0.8,0.08,1.3748979591836732,2.87,0.0,0.3912244897959184,0.75
2,0.01,0.301,0.65,0.0,1.09,2.6,0.0,0.57,1.18,0.0,0.57,1.18,0.01,0.3406,0.61,0.08,0.18839999999999996,0.36
2,0.19,0.4296,0.53,0.04,0.5624,1.03,0.06,0.4364,0.97,0.06,0.4364,0.97,0.0,0.4064,0.76,0.03,0.21960000000000002,0.51
1,0.02,0.2864,0.58,0.8,1.7432000000000003,2.68,0.06,0.6339999999999999,0.85,0.06,0.6339999999999999,0.85,0.06,1.0784,1.82,0.03,0.43080000000000007,0.69
