event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.05036231884057971,0.29,0.0,0.18115942028985507,1.04,0.0,0.07594202898550727,0.75,0.0,0.07594202898550727,0.75,0.0,0.14902173913043482,1.01,0.0,0.05833333333333334,0.66
2,0.0,0.13173333333333334,0.57,0.01,0.6658666666666667,2.79,0.01,0.5098666666666667,1.73,0.01,0.5098666666666667,1.73,0.0,0.8153333333333334,2.74,0.02,0.5761333333333333,1.72
2,0.0,0.3077333333333333,1.25,0.02,0.5085333333333334,1.7,0.01,0.35866666666666663,1.09,0.01,0.35866666666666663,1.09,0.01,0.6161333333333334,1.96,0.0,0.47319999999999984,1.91
4,0.0,0.923877551020408,3.21,0.14,1.2142857142857142,2.17,0.02,0.7291836734693877,2.35,0.02,0.7291836734693877,2.35,0.02,0.1783673469387755,0.33,0.02,0.29387755102040813,0.52
2,0.0,0.39386666666666664,0.88,0.04,0.7897333333333334,3.3,0.01,0.6162666666666666,1.98,0.01,0.6162666666666666,1.98,0.01,0.7678666666666666,3.3,0.01,0.4549333333333333,1.34
1,0.0,0.16466666666666668,0.52,0.02,0.4925333333333333,1.35,0.01,0.4189333333333333,1.36,0.01,0.4189333333333333,1.36,0.0,0.4925333333333333,2.13,0.0,0.41973333333333335,1.95
4,0.01,0.37387755102040815,0.7,0.03,1.3210204081632655,3.06,0.0,1.0326530612244897,2.56,0.0,1.0326530612244897,2.56,0.0,0.1416326530612245,0.46,0.0,0.23428571428571426,0.61
1,0.19,0.7416438356164383,1.73,0.03,0.9843835616438356,4.08,0.01,0.5294520547945205,2.1,0.01,0.5294520547945205,2.1,0.03,0.7791780821917808,3.81,0.04,0.6569863013698629,2.01
2,0.01,0.1388,0.3,0.0,0.053200000000000004,0.11,0.01,0.09480000000000001,0.17,0.01,0.09480000000000001,0.17,0.74,2.0588,3.83,0.1,0.8176000000000001,1.91
1,0.0,0.8908108108108108,3.16,0.0,0.7122972972972972,2.41,0.0,0.6566216216216215,2.01,0.0,0.6566216216216215,2.01,0.03,0.46513513513513505,2.64,0.0,0.6468918918918919,2.42
