event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.11684444444444445,0.49,0.0,0.27911111111111114,1.61,0.0,0.07764444444444443,0.31,0.0,0.07764444444444443,0.31,0.0,0.3242222222222222,1.31,0.0,0.12497777777777777,0.5
2,0.01,0.1904,0.53,0.05,1.0332,4.35,0.02,0.7666,2.68,0.02,0.7666,2.68,0.02,1.2899999999999998,5.33,0.06,0.8144,2.63
2,0.0,0.1593877551020408,0.53,0.0,0.26224489795918365,0.75,0.01,0.08938775510204082,0.27,0.01,0.08938775510204082,0.27,0.07,1.103469387755102,2.37,0.01,0.5393877551020408,1.87
5,0.06,1.1630555555555557,2.55,0.04,0.9316666666666666,2.22,0.14,0.555,1.61,0.14,0.555,1.61,0.01,0.33805555555555555,1.44,0.0,0.1955555555555556,0.7
2,0.0,0.42288135593220333,0.88,0.01,0.6316949152542373,4.64,0.01,0.5869491525423729,2.3,0.01,0.5869491525423729,2.3,0.01,0.6445762711864407,4.45,0.0,0.5122033898305085,1.75
1,0.0,0.3536000000000001,0.84,0.01,0.7983999999999999,2.62,0.0,0.31679999999999997,0.74,0.0,0.31679999999999997,0.74,0.03,1.1376,3.19,0.01,0.42579999999999996,1.72
5,0.03,0.5155882352941177,1.07,0.1,1.338235294117647,4.01,0.02,0.556470588235294,2.45,0.02,0.556470588235294,2.45,0.0,0.7091176470588236,1.54,0.01,0.17176470588235293,0.5
1,0.01,0.4464705882352941,1.2,0.0,1.304313725490196,5.49,0.01,0.7041176470588236,1.68,0.01,0.7041176470588236,1.68,0.02,1.0888235294117647,5.57,0.07,0.7345098039215686,2.39
2,0.25,0.5199999999999999,0.7,0.62,0.7259999999999999,0.92,0.27,0.34,0.45,0.27,0.34,0.45,1.0,1.9233333333333331,2.81,0.36,0.5873333333333333,0.75
1,0.02,0.6782978723404255,2.33,0.03,0.8325531914893618,2.62,0.0,0.30659574468085105,1.13,0.0,0.30659574468085105,1.13,0.02,1.096382978723404,3.62,0.01,0.7419148936170212,2.68
1,0.0,0.03227272727272728,0.13,0.0,0.2463636363636364,0.62,0.09,0.125,0.17,0.09,0.125,0.17,0.48,2.057272727272727,5.02,0.32,0.9409090909090909,1.69
5,0.01,0.2959259259259259,0.59,0.01,1.0633333333333335,3.58,0.01,0.4481481481481482,1.45,0.01,0.4481481481481482,1.45,0.01,0.5666666666666667,1.08,0.01,0.4600000000000001,1.02
5,0.09,0.8984615384615388,2.37,0.14,0.7717948717948718,1.49,0.02,0.49025641025641026,1.2,0.02,0.49025641025641026,1.2,0.08,0.8115384615384615,1.5,0.01,0.498974358974359,1.31
2,0.03,0.24296874999999998,0.82,0.01,0.5653125,3.76,0.02,0.5106250000000001,1.79,0.02,0.5106250000000001,1.79,0.0,0.681875,3.94,0.01,0.56171875,1.57
1,0.0,0.15953488372093022,0.3,0.0,0.05139534883720929,0.18,0.0,0.055116279069767446,0.15,0.0,0.055116279069767446,0.15,0.0,0.8700000000000001,1.98,0.24,0.68,1.88
2,0.02,0.2375,0.47,0.0,0.11642857142857142,0.19,0.0,0.09535714285714285,0.25,0.0,0.09535714285714285,0.25,0.04,1.176785714285714,4.3,0.01,0.6524999999999999,1.91
1,0.01,0.2615384615384615,0.41,0.01,0.06435897435897436,0.13,0.0,0.1317948717948718,0.26,0.0,0.1317948717948718,0.26,0.05,1.103076923076923,2.67,0.02,0.7633333333333333,1.61
2,0.04,0.22031250000000002,0.47,0.0,0.138125,0.37,0.01,0.30218749999999994,0.57,0.01,0.30218749999999994,0.57,0.06,1.0740625000000001,4.16,0.01,0.7206250000000001,2.38
1,0.0,0.23750000000000002,0.33,0.0,0.09055555555555556,0.17,0.0,0.16722222222222222,0.36,0.0,0.16722222222222222,0.36,0.03,1.2994444444444442,2.82,0.1,1.0202777777777778,2.0
