event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.05535971223021583,0.18,0.0,0.1256115107913669,1.13,0.0,0.04881294964028777,0.47,0.0,0.04881294964028777,0.47,0.0,0.13888489208633095,1.32,0.0,0.05482014388489208,0.35
2,0.0,0.14337837837837836,0.75,0.1,1.333918918918919,4.99,0.02,0.5574324324324325,3.15,0.02,0.5574324324324325,3.15,0.09,1.1364864864864863,3.98,0.0,0.7336486486486486,2.89
2,0.02,0.7447297297297296,3.01,0.03,1.265945945945946,3.6,0.03,0.9081081081081082,3.11,0.03,0.9081081081081082,3.11,0.01,0.5322972972972974,1.34,0.0,0.2781081081081081,0.57
4,0.11,0.3876,0.84,0.01,0.23639999999999997,1.59,0.06,0.17680000000000004,0.54,0.06,0.17680000000000004,0.54,0.06,0.9458,1.63,0.02,0.7132000000000001,2.69
2,0.03,0.8832432432432434,2.32,0.05,1.1662162162162162,5.11,0.0,0.5566216216216215,3.21,0.0,0.5566216216216215,3.21,0.0,0.8048648648648647,4.06,0.02,1.0890540540540543,3.68
1,0.0,0.9054666666666666,3.76,0.04,1.4896000000000003,4.58,0.0,0.9975999999999999,4.08,0.0,0.9975999999999999,4.08,0.22,0.456,0.71,0.0,0.34,1.36
4,0.01,0.5314000000000001,1.19,0.0,0.222,0.81,0.0,0.051000000000000004,0.11,0.0,0.051000000000000004,0.11,0.09,1.6624,4.55,0.02,0.954,3.33
1,0.0,0.4327999999999999,1.84,0.02,1.1366666666666663,6.16,0.02,1.2208,4.84,0.02,1.2208,4.84,0.04,1.7529333333333332,6.68,0.01,1.0561333333333331,5.54
2,0.0,0.35625,0.51,0.56,1.3741666666666668,2.09,0.54,0.75,1.11,0.54,0.75,1.11,0.12,0.3525,0.58,0.03,0.205,0.41
1,0.02,0.2573333333333333,0.67,0.03,1.7102666666666668,4.73,0.0,1.1169333333333336,4.11,0.0,1.1169333333333336,4.11,0.01,1.7249333333333334,4.56,0.02,0.9249333333333334,3.13
1,0.06,0.20400000000000001,0.34,0.07,2.5316,5.85,0.05,0.682,1.35,0.05,0.682,1.35,1.08,1.8840000000000003,2.31,0.0,0.6968,1.6
4,0.01,0.19140000000000001,0.57,0.05,0.9275999999999999,5.53,0.04,0.8404,3.68,0.04,0.8404,3.68,0.02,1.8041999999999998,4.98,0.02,1.1256,4.03
4,0.03,1.0403999999999998,4.17,0.01,1.0366,3.39,0.02,1.1658,4.79,0.02,1.1658,4.79,0.02,1.317,3.35,0.07,1.1415999999999997,3.36
2,0.0,0.5814141414141414,1.53,0.01,1.083030303030303,6.5,0.08,1.3835353535353536,5.02,0.08,1.3835353535353536,5.02,0.01,0.8479797979797981,5.85,0.01,1.4366666666666668,5.03
1,0.34,1.3281999999999996,3.83,0.02,1.0861999999999998,4.2,0.03,1.2618,4.13,0.03,1.2618,4.13,0.01,0.17759999999999998,0.49,0.01,0.46340000000000003,0.78
2,0.01,1.2844,4.68,0.08,1.6382000000000003,5.5,0.0,1.1762000000000001,3.82,0.0,1.1762000000000001,3.82,0.0,0.28800000000000003,0.67,0.01,0.42519999999999997,0.87
1,0.03,1.5077551020408162,4.9,0.0,1.533469387755102,4.85,0.07,1.746122448979592,4.88,0.07,1.746122448979592,4.88,0.01,0.33979591836734696,0.9,0.01,0.4881632653061224,1.0
2,0.02,1.4372000000000003,5.47,0.34,1.8094,6.15,0.17,1.5258,4.61,0.17,1.5258,4.61,0.01,0.5512,1.0,0.01,0.9306000000000002,2.27
1,0.06,1.6746,5.32,0.03,1.4128,4.4,0.14,1.8117999999999999,4.45,0.14,1.8117999999999999,4.45,0.0,0.23900000000000002,0.5,0.02,0.5536,0.88
2,0.0,1.4034000000000004,3.72,0.04,1.8571999999999997,5.4,0.01,1.321,4.39,0.01,1.321,4.39,0.01,0.08439999999999999,0.27,0.02,0.5634,0.93
2,0.01,1.7314285714285715,6.02,0.02,1.4302040816326531,4.69,0.03,1.9983673469387753,5.31,0.03,1.9983673469387753,5.31,0.01,0.09489795918367346,0.21,0.35,0.5536734693877552,0.69
2,0.01,0.36160000000000003,1.36,0.01,2.0598,7.95,0.05,1.6046,7.48,0.05,1.6046,7.48,0.0,0.6536,1.28,0.03,0.3172,0.66
