event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.1166546762589928,0.46,0.0,0.302410071942446,1.05,0.0,0.11474820143884891,0.6,0.0,0.11474820143884891,0.6,0.0,0.35877697841726625,1.09,0.0,0.13007194244604314,0.67
2,0.0,0.17493333333333336,0.42,0.03,1.0236,3.64,0.02,0.7078666666666666,2.27,0.02,0.7078666666666666,2.27,0.08,1.2736,4.71,0.0,0.7757333333333333,1.89
2,0.0,0.19666666666666668,0.67,0.01,0.5136,1.94,0.0,0.3333333333333333,0.88,0.0,0.3333333333333333,0.88,0.0,0.9109333333333333,2.76,0.0,0.5691999999999999,1.53
5,0.0,0.9373469387755102,2.58,0.02,1.5367346938775512,4.03,0.02,0.807142857142857,2.04,0.02,0.807142857142857,2.04,0.01,0.2920408163265306,0.51,0.0,0.35551020408163264,0.69
2,0.01,0.3768,1.01,0.04,1.266133333333333,4.55,0.11,1.0504000000000002,2.93,0.11,1.0504000000000002,2.93,0.0,1.4102666666666666,4.72,0.0,1.1867999999999999,2.87
1,0.0,0.1882666666666667,0.45,0.0,0.35400000000000004,1.01,0.0,0.24599999999999994,0.54,0.0,0.24599999999999994,0.54,0.0,0.6465333333333334,1.68,0.01,0.41026666666666656,1.78
5,0.0,0.15489795918367347,0.28,0.03,0.709591836734694,1.73,0.0,0.3832653061224489,0.98,0.0,0.3832653061224489,0.98,0.0,0.11224489795918369,0.27,0.0,0.12918367346938775,0.29
1,0.01,0.2057333333333333,0.43,0.01,0.5404,1.5,0.0,0.13360000000000002,0.37,0.0,0.13360000000000002,0.37,0.02,1.2565333333333333,5.67,0.01,0.6845333333333333,2.61
2,0.0,0.29159999999999997,0.62,0.0,0.19640000000000002,0.47,0.0,0.09519999999999999,0.19,0.0,0.09519999999999999,0.19,0.09,0.6584,2.05,0.01,0.2796,0.5
1,0.0,0.14459459459459464,0.39,0.0,0.2348648648648649,0.56,0.05,0.1371621621621622,0.22,0.05,0.1371621621621622,0.22,0.0,0.6487837837837838,3.24,0.01,0.717027027027027,2.28
1,0.0,0.028800000000000003,0.07,0.03,0.2008,0.9,0.01,0.21719999999999998,1.1,0.01,0.21719999999999998,1.1,0.01,0.4144,2.18,0.0,0.3344,1.42
5,0.0,0.1666,0.32,0.09,1.1976,2.14,0.01,0.46259999999999996,1.21,0.01,0.46259999999999996,1.21,0.03,1.614,4.22,0.01,0.87,1.83
