event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.12932,0.48,0.0,0.31504000000000004,1.37,0.0,0.14732,0.79,0.0,0.14732,0.79,0.0,0.30912,1.4,0.0,0.11403999999999999,0.54
2,0.0,0.10310810810810812,0.21,0.02,0.46202702702702697,2.07,0.0,0.17229729729729729,0.57,0.0,0.17229729729729729,0.57,0.0,0.5222972972972972,1.87,0.0,0.12824324324324324,0.56
2,0.0,0.1630769230769231,0.75,0.0,0.25711538461538463,0.62,0.0,0.10769230769230768,0.37,0.0,0.10769230769230768,0.37,0.0,0.4644230769230769,1.57,0.01,0.3278846153846154,1.13
5,0.02,0.6526530612244898,2.14,0.01,1.394081632653061,2.86,0.01,0.6426530612244897,1.91,0.01,0.6426530612244897,1.91,0.0,0.5377551020408162,2.0,0.0,0.21551020408163266,0.68
2,0.03,0.39156862745098037,0.84,0.05,1.0203921568627452,3.83,0.04,0.4009803921568627,1.7,0.04,0.4009803921568627,1.7,0.05,1.0623529411764705,3.56,0.0,0.3507843137254902,1.44
1,0.0,0.15226666666666666,0.48,0.0,0.4530666666666666,1.3,0.0,0.19226666666666667,0.46,0.0,0.19226666666666667,0.46,0.0,0.6265333333333334,2.27,0.05,0.5294666666666666,1.96
5,0.03,0.29061224489795917,0.78,0.04,0.8638775510204081,2.12,0.03,0.7181632653061225,1.52,0.03,0.7181632653061225,1.52,0.0,0.1663265306122449,0.5,0.01,0.19510204081632654,0.56
1,0.01,0.6271153846153846,1.29,0.01,1.3430769230769226,4.39,0.01,0.5480769230769231,1.79,0.01,0.5480769230769231,1.79,0.07,1.094423076923077,3.88,0.0,0.5880769230769232,2.05
2,0.35,0.5982608695652173,0.84,0.01,0.08173913043478262,0.26,0.18,0.22086956521739134,0.26,0.18,0.22086956521739134,0.26,0.5,1.8108695652173912,3.26,0.06,0.8686956521739131,1.71
1,0.04,0.4053333333333333,1.57,0.0,0.5368,2.18,0.0,0.42546666666666666,1.62,0.0,0.42546666666666666,1.62,0.0,0.33360000000000006,0.73,0.0,0.29973333333333335,1.56
1,0.05,0.340909090909091,0.45,0.0,0.17681818181818185,0.46,0.01,0.18227272727272725,0.52,0.01,0.18227272727272725,0.52,0.12,0.72,3.09,0.01,0.35500000000000004,1.36
