event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.08776978417266189,0.48,0.0,0.09611510791366908,0.32,0.0,0.08964028776978418,0.31,0.0,0.08964028776978418,0.31,0.0,0.12985611510791367,0.31,0.0,0.11874100719424462,0.34
2,0.01,0.11359999999999996,0.33,0.0,0.46413333333333334,2.23,0.01,0.13693333333333332,0.83,0.01,0.13693333333333332,0.83,0.0,0.39226666666666665,2.11,0.0,0.13853333333333337,0.57
2,0.0,0.12013513513513514,0.34,0.0,0.08108108108108109,0.22,0.0,0.02675675675675676,0.1,0.0,0.02675675675675676,0.1,0.02,0.4543243243243243,1.43,0.0,0.1867567567567568,1.02
4,0.0,0.601,1.7,0.0,0.35099999999999987,1.28,0.0,0.1864,1.0,0.0,0.1864,1.0,0.01,0.31560000000000005,0.68,0.0,0.060200000000000004,0.23
2,0.01,0.22306666666666666,0.44,0.0,0.6443999999999999,2.28,0.0,0.24813333333333337,0.91,0.0,0.24813333333333337,0.91,0.01,0.6648,2.96,0.0,0.23973333333333324,1.03
1,0.0,0.09373333333333334,0.25,0.0,0.086,0.44,0.0,0.06960000000000001,0.25,0.0,0.06960000000000001,0.25,0.0,0.4924,1.19,0.02,0.3082666666666667,1.2
4,0.0,0.4639999999999999,0.99,0.06,1.1381999999999999,2.44,0.05,0.6803999999999999,1.7,0.05,0.6803999999999999,1.7,0.04,0.5156,1.08,0.0,0.15860000000000002,0.4
1,0.02,0.4758108108108107,0.98,0.01,0.9856756756756756,2.43,0.0,0.4435135135135134,1.43,0.0,0.4435135135135134,1.43,0.01,0.9145945945945947,3.12,0.05,0.42324324324324325,1.17
2,0.3,0.40720000000000006,0.63,0.01,0.44959999999999994,1.37,0.18,0.3188,0.48,0.18,0.3188,0.48,0.24,0.976,2.07,0.0,0.1936,0.66
1,0.02,0.3337837837837838,0.8,0.02,0.7594594594594595,2.39,0.03,0.4994594594594596,1.72,0.03,0.4994594594594596,1.72,0.03,0.6125675675675675,2.29,0.0,0.9320270270270272,2.39
