event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.11708029197080294,0.36,0.0,0.20335766423357665,1.01,0.0,0.1909124087591241,0.95,0.0,0.1909124087591241,0.95,0.0,0.21598540145985404,0.91,0.0,0.1476277372262774,0.77
2,0.01,0.11813333333333335,0.36,0.01,0.8162666666666667,3.83,0.0,0.6608,2.22,0.0,0.6608,2.22,0.04,1.3342666666666665,4.88,0.02,0.8486666666666667,3.15
2,0.01,0.18600000000000003,1.21,0.01,0.4021333333333334,1.17,0.01,0.3452,0.72,0.01,0.3452,0.72,0.02,0.8657333333333336,3.18,0.02,0.5074666666666667,2.56
4,0.09,0.9325999999999999,1.57,0.07,1.0986,2.42,0.02,0.8214,2.34,0.02,0.8214,2.34,0.01,0.39020000000000005,0.99,0.01,0.23199999999999998,0.59
2,0.02,0.387972972972973,0.91,0.0,1.1021621621621625,5.59,0.0,0.9172972972972975,2.51,0.0,0.9172972972972975,2.51,0.0,1.2487837837837836,4.99,0.03,0.8137837837837839,2.32
1,0.0,0.198,0.62,0.01,0.2733333333333333,1.96,0.1,0.34293333333333337,1.53,0.1,0.34293333333333337,1.53,0.0,1.0240000000000002,2.87,0.02,0.9995999999999998,2.59
4,0.01,0.3789795918367347,0.82,0.31,2.236734693877551,4.41,0.01,1.3571428571428572,3.19,0.01,1.3571428571428572,3.19,0.01,0.6757142857142857,1.09,0.01,0.45081632653061227,0.91
1,0.32,0.9706666666666668,2.87,0.0,1.2896,6.1,0.0,1.0851999999999997,2.92,0.0,1.0851999999999997,2.92,0.02,1.3362666666666665,5.77,0.04,1.1257333333333333,3.12
2,0.79,0.9052000000000001,1.14,0.52,1.1272,1.67,0.68,0.9895999999999999,1.46,0.68,0.9895999999999999,1.46,0.92,2.3379999999999996,4.26,0.06,0.8592,1.15
1,0.18,0.7977333333333334,2.2,0.03,1.0333333333333334,2.24,0.02,0.9158666666666665,3.22,0.02,0.9158666666666665,3.22,0.06,0.9402666666666668,4.83,0.06,1.2404,4.12
1,0.28,0.39333333333333337,0.62,0.04,0.5116666666666667,0.92,0.19,0.42375,0.72,0.19,0.42375,0.72,0.47,1.3091666666666668,4.1,0.11,0.7595833333333334,2.11
4,0.01,0.32799999999999996,0.63,0.06,1.5401999999999998,4.71,0.07,1.1230000000000002,2.97,0.07,1.1230000000000002,2.97,0.04,1.7055999999999998,6.13,0.03,1.1170000000000002,3.11
4,0.07,1.368,2.88,0.01,1.3534,2.21,0.0,1.0116,2.59,0.0,1.0116,2.59,0.02,1.1834,2.28,0.03,0.9422000000000001,2.52
2,0.01,0.34808080808080816,1.56,0.0,0.9666666666666667,6.56,0.01,1.1203030303030304,3.32,0.01,1.1203030303030304,3.32,0.03,1.3022222222222222,6.97,0.03,1.121717171717172,3.54
1,0.01,0.4078,0.83,0.01,0.23879999999999998,0.53,0.01,0.28040000000000004,0.72,0.01,0.28040000000000004,0.72,0.01,1.0610000000000002,2.53,0.05,0.9972,3.15
2,0.01,0.26260000000000006,0.38,0.01,0.1488,0.25,0.08,0.4072,0.6,0.08,0.4072,0.6,0.2,1.5128000000000004,5.19,0.09,1.6358,4.42
1,0.06,0.26280000000000003,0.4,0.0,0.1192,0.22,0.0,0.3482,0.58,0.0,0.3482,0.58,0.07,1.1380000000000001,3.15,0.0,1.3874000000000004,3.61
2,0.0,0.18061224489795918,0.31,0.01,0.12224489795918368,0.26,0.0,0.3144897959183674,0.58,0.0,0.3144897959183674,0.58,0.09,1.3379591836734694,4.2,0.02,1.5312244897959184,3.54
1,0.09,0.2732,0.71,0.0,0.6606000000000001,2.68,0.14,0.6296,1.85,0.14,0.6296,1.85,0.0,0.9815999999999999,3.19,0.02,1.3274,3.26
2,0.02,0.7984,1.91,0.0,1.2974,4.57,0.25,1.0302,1.9,0.25,1.0302,1.9,0.04,0.6322,1.58,0.0,0.652,1.6
2,0.01,0.24939999999999998,0.56,0.01,0.10580000000000002,0.19,0.0,0.08879999999999999,0.25,0.0,0.08879999999999999,0.25,0.03,0.7187999999999998,2.44,0.04,1.1966,2.47
