event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.11328,0.48,0.0,0.21072,0.9,0.0,0.059680000000000004,0.34,0.0,0.059680000000000004,0.34,0.0,0.18156,1.26,0.0,0.051120000000000006,0.38
2,0.01,0.1937333333333333,0.4,0.0,0.3450666666666667,2.06,0.0,0.11546666666666666,0.36,0.0,0.11546666666666666,0.36,0.01,0.5090666666666667,2.11,0.0,0.21493333333333334,0.97
2,0.0,0.18999999999999997,0.56,0.01,0.2619230769230769,0.74,0.01,0.10192307692307692,0.31,0.01,0.10192307692307692,0.31,0.02,0.5671153846153846,2.14,0.03,0.5684615384615384,1.88
5,0.01,0.5461224489795918,1.94,0.02,0.9669387755102042,2.91,0.0,0.5789795918367346,2.28,0.0,0.5789795918367346,2.28,0.0,0.1526530612244898,0.24,0.02,0.22632653061224486,0.41
2,0.0,0.40450704225352113,1.53,0.0,1.0980281690140845,5.64,0.03,0.6080281690140849,2.54,0.03,0.6080281690140849,2.54,0.0,0.8454929577464789,4.4,0.01,0.4747887323943662,1.79
1,0.0,0.1736538461538462,0.35,0.02,0.5605769230769231,1.68,0.0,0.12250000000000003,0.46,0.0,0.12250000000000003,0.46,0.04,0.5584615384615386,3.05,0.0,0.5438461538461538,2.1
5,0.01,0.37466666666666676,1.04,0.03,1.0096666666666667,3.57,0.05,0.7026666666666664,2.5,0.05,0.7026666666666664,2.5,0.01,0.3636666666666667,0.66,0.02,0.255,0.64
1,0.0,0.5905797101449275,1.63,0.0,1.1413043478260871,4.71,0.02,0.8171014492753624,2.77,0.02,0.8171014492753624,2.77,0.01,0.8513043478260869,3.83,0.06,0.5411594202898552,2.43
2,0.28,0.4636363636363636,0.8,0.0,0.057272727272727274,0.45,0.05,0.23863636363636365,0.3,0.05,0.23863636363636365,0.3,0.16,1.1250000000000002,3.91,0.03,0.38181818181818167,0.55
1,0.02,0.5186538461538461,2.29,0.0,0.5867307692307693,2.84,0.02,0.5440384615384615,2.98,0.02,0.5440384615384615,2.98,0.04,0.7765384615384616,4.58,0.03,0.8032692307692308,3.28
1,0.23,0.2552380952380952,0.28,0.04,0.14095238095238097,0.22,0.0,0.1419047619047619,0.29,0.0,0.1419047619047619,0.29,0.37,1.1119047619047617,3.22,0.52,1.1004761904761904,1.97
5,0.0,0.2051851851851852,0.89,0.04,1.1214814814814817,5.37,0.09,0.8118518518518519,2.66,0.09,0.8118518518518519,2.66,0.06,0.785185185185185,3.18,0.0,0.41777777777777775,1.97
5,0.02,0.48400000000000004,1.51,0.0,1.2153333333333334,3.08,0.02,0.8013333333333332,1.94,0.02,0.8013333333333332,1.94,0.02,0.8473333333333333,2.43,0.02,0.8266666666666668,1.96
2,0.0,0.17783783783783785,0.39,0.03,1.0748648648648649,4.99,0.03,0.6766216216216216,2.76,0.03,0.6766216216216216,2.76,0.03,0.8967567567567567,5.1,0.0,0.5918918918918917,2.76
1,0.0,0.047812499999999994,0.12,0.03,0.14218750000000002,0.32,0.01,0.059687500000000004,0.11,0.01,0.059687500000000004,0.11,0.0,0.7637499999999999,2.1,0.03,0.6640625,1.53
2,0.0,0.0931818181818182,0.22,0.0,0.11022727272727272,0.29,0.0,0.06931818181818182,0.13,0.0,0.06931818181818182,0.13,0.19,1.1997727272727274,3.15,0.0,1.1249999999999998,2.18
1,0.0,0.08875000000000001,0.24,0.0,0.09,0.3,0.0,0.0559375,0.15,0.0,0.0559375,0.15,0.01,0.6265625000000001,2.14,0.02,0.6456249999999999,2.33
2,0.0,0.08864864864864866,0.23,0.0,0.10135135135135132,0.3,0.01,0.12027027027027028,0.18,0.01,0.12027027027027028,0.18,0.01,1.407837837837838,5.01,0.03,0.9656756756756756,2.88
1,0.01,0.08342105263157895,0.22,0.0,0.10815789473684209,0.24,0.0,0.0631578947368421,0.14,0.0,0.0631578947368421,0.14,0.05,0.6084210526315789,1.98,0.02,0.8671052631578948,2.78
2,0.04,0.19775510204081637,0.35,0.0,0.0920408163265306,0.21,0.0,0.07959183673469387,0.13,0.0,0.07959183673469387,0.13,0.0,1.266122448979592,4.13,0.0,0.9475510204081633,2.48
