event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.1051304347826087,0.35,0.0,0.09369565217391304,0.43,0.0,0.05508695652173914,0.15,0.0,0.05508695652173914,0.15,0.0,0.09491304347826086,0.42,0.0,0.06843478260869566,0.21
2,0.04,0.23816326530612242,0.6,0.0,0.7491836734693877,3.32,0.0,0.22448979591836735,1.14,0.0,0.22448979591836735,1.14,0.02,0.9385714285714286,4.02,0.01,0.2755102040816326,1.23
2,0.0,0.4733823529411764,2.44,0.0,0.21500000000000002,1.63,0.0,0.1327941176470588,0.76,0.0,0.1327941176470588,0.76,0.02,0.571029411764706,1.75,0.0,0.3198529411764706,1.49
5,0.01,0.6084848484848484,2.64,0.0,0.9587878787878789,2.52,0.03,0.2621212121212121,0.82,0.03,0.2621212121212121,0.82,0.01,0.5166666666666667,1.4,0.01,0.11575757575757575,0.2
2,0.12,0.43259259259259264,0.86,0.0,0.7342592592592593,3.78,0.0,0.30740740740740735,1.39,0.0,0.30740740740740735,1.39,0.01,0.941111111111111,4.77,0.01,0.44166666666666665,1.79
1,0.01,0.3212698412698413,0.6,0.0,0.11222222222222224,0.3,0.0,0.055079365079365075,0.13,0.0,0.055079365079365075,0.13,0.01,0.5606349206349207,1.71,0.01,0.3176190476190475,1.41
5,0.03,0.45259259259259255,0.79,0.02,1.2992592592592596,3.68,0.02,0.3548148148148148,1.16,0.02,0.3548148148148148,1.16,0.01,0.7181481481481482,1.43,0.01,0.2040740740740741,0.32
1,0.04,0.3811538461538462,0.86,0.0,0.8973076923076924,4.53,0.02,0.3942307692307692,1.35,0.02,0.3942307692307692,1.35,0.05,1.2513461538461539,5.57,0.06,0.6623076923076923,2.19
2,0.18,0.3154545454545455,0.55,0.02,0.10181818181818181,0.2,0.01,0.05454545454545456,0.09,0.01,0.05454545454545456,0.09,0.0,0.7895454545454546,3.05,0.12,0.25681818181818183,0.56
1,0.0,0.5205882352941176,2.11,0.01,0.40352941176470586,2.45,0.01,0.17215686274509803,1.24,0.01,0.17215686274509803,1.24,0.07,0.7890196078431373,3.34,0.0,0.21352941176470586,0.78
1,0.0,0.17958333333333334,0.34,0.0,0.08625000000000001,0.22,0.0,0.027083333333333334,0.12,0.0,0.027083333333333334,0.12,0.07,0.8945833333333333,3.23,0.02,0.255,0.88
5,0.08,0.35107142857142865,0.63,0.04,1.0532142857142857,3.93,0.01,0.3471428571428571,1.71,0.01,0.3471428571428571,1.71,0.02,0.6539285714285714,3.45,0.0,0.2921428571428572,0.91
