event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.11555555555555556,0.6,0.0,0.4070238095238095,2.27,0.0,0.2638888888888889,1.55,0.0,0.2638888888888889,1.55,0.0,0.40047619047619043,1.97,0.0,0.26682539682539685,1.42
2,0.01,0.23146666666666665,0.99,0.0,0.9213333333333334,4.41,0.0,0.852,3.19,0.0,0.852,3.19,0.07,1.2033333333333334,4.11,0.02,0.6862666666666667,2.38
2,0.02,0.45640000000000003,1.16,0.0,0.4996,1.1,0.0,0.3186666666666667,0.78,0.0,0.3186666666666667,0.78,0.02,1.0164,2.45,0.0,0.5584,1.91
4,0.1,0.9716000000000001,2.98,0.03,0.6718000000000001,2.72,0.0,0.43700000000000006,1.86,0.0,0.43700000000000006,1.86,0.01,0.4052,1.1,0.0,0.325,0.85
2,0.01,0.6764864864864866,1.3,0.0,1.1152702702702701,5.81,0.01,1.046891891891892,4.11,0.01,1.046891891891892,4.11,0.01,1.2028378378378382,5.35,0.04,0.8048648648648647,3.51
1,0.01,0.2378378378378378,0.56,0.01,0.28945945945945944,1.71,0.01,0.30540540540540545,0.67,0.01,0.30540540540540545,0.67,0.05,1.3443243243243241,2.48,0.0,0.8262162162162163,2.88
4,0.03,1.111,3.11,0.04,1.9949999999999997,4.5,0.03,1.5039999999999998,5.4,0.03,1.5039999999999998,5.4,0.0,0.9794000000000002,2.69,0.0,0.23620000000000002,0.85
1,0.09,1.0057333333333334,2.43,0.01,1.8721333333333332,7.45,0.0,1.3326666666666664,4.43,0.0,1.3326666666666664,4.43,0.01,1.2748000000000002,6.44,0.02,1.2104,4.55
2,0.78,1.02,1.35,0.35,0.8732000000000001,1.63,0.17,0.45520000000000005,0.7,0.17,0.45520000000000005,0.7,1.41,3.2996000000000003,6.49,0.08,0.5372,2.71
1,0.0,0.9405333333333334,3.5,0.0,1.2571999999999999,4.78,0.01,0.7518666666666666,4.3,0.01,0.7518666666666666,4.3,0.06,0.9946666666666668,2.87,0.01,0.8044000000000001,2.66
1,0.0,0.3591666666666667,0.93,0.04,0.4983333333333333,0.69,0.15,0.3229166666666667,0.39,0.15,0.3229166666666667,0.39,0.48,1.8741666666666665,5.14,0.02,0.2691666666666667,1.12
4,0.0,0.2688,0.81,0.03,1.6063999999999998,5.52,0.0,1.0288000000000002,3.61,0.0,1.0288000000000002,3.61,0.03,1.3022,4.42,0.06,0.8665999999999999,2.59
4,0.04,1.4336000000000002,2.89,0.05,1.0804000000000002,2.28,0.01,0.7786,2.78,0.01,0.7786,2.78,0.03,0.8278,2.52,0.08,0.8340000000000001,3.32
2,0.01,0.46816326530612246,1.53,0.01,0.9140816326530613,5.01,0.01,0.7730612244897959,3.0,0.01,0.7730612244897959,3.0,0.01,1.2154081632653062,5.73,0.06,0.8327551020408166,2.83
1,0.01,0.182,0.43,0.0,0.09359999999999999,0.2,0.0,0.14560000000000003,0.24,0.0,0.14560000000000003,0.24,0.21,0.9532,2.75,0.0,0.5791999999999999,2.99
2,0.0,0.6836,1.17,0.02,0.22080000000000002,0.55,0.0,0.48460000000000003,1.11,0.0,0.48460000000000003,1.11,0.02,1.1012000000000002,3.61,0.03,0.7754000000000001,1.86
1,0.01,0.4516326530612244,0.82,0.01,0.1573469387755102,0.34,0.12,0.43489795918367347,0.64,0.12,0.43489795918367347,0.64,0.0,1.296326530612245,4.42,0.01,1.2314285714285715,4.17
2,0.02,0.41400000000000003,0.9,0.0,0.14459999999999998,0.31,0.0,0.3378,0.88,0.0,0.3378,0.88,0.08,1.6202,5.42,0.04,1.1178,2.71
1,0.0,0.2888,0.51,0.0,0.0912,0.18,0.16,0.2468,0.41,0.16,0.2468,0.41,0.12,1.3769999999999998,4.83,0.12,1.5293999999999999,5.03
2,0.01,0.3340000000000001,0.65,0.01,0.20619999999999994,0.36,0.01,0.40619999999999995,0.77,0.01,0.40619999999999995,0.77,0.11,1.4502000000000002,5.01,0.01,1.3008000000000002,2.79
2,0.01,0.32326530612244897,0.63,0.03,0.1779591836734694,0.35,0.0,0.27142857142857146,0.45,0.0,0.27142857142857146,0.45,0.0,1.6626530612244899,5.48,0.15,1.6126530612244898,4.93
2,0.01,0.182,0.67,0.01,0.42979999999999996,1.65,0.01,0.3222,0.84,0.01,0.3222,0.84,0.02,1.8237999999999999,6.78,0.0,1.3962,3.62
1,0.03,1.0326,2.68,0.13,1.4788,3.71,0.0,0.7786000000000002,2.34,0.0,0.7786000000000002,2.34,0.01,0.3375999999999999,0.76,0.0,0.27,0.65
2,0.09,1.3026,3.57,0.13,1.6813999999999998,4.97,0.11,0.9164,1.79,0.11,0.9164,1.79,0.0,0.0992,0.2,0.0,0.25299999999999995,0.39
1,0.01,1.5869387755102042,3.8,0.15,1.5091836734693878,3.61,0.04,1.0846938775510204,3.25,0.04,1.0846938775510204,3.25,0.0,0.06612244897959184,0.18,0.14,0.18959183673469385,0.28
2,0.04,1.4666,3.95,0.07,1.7113999999999998,5.13,0.01,1.0726,2.74,0.01,1.0726,2.74,0.0,0.1094,0.19,0.01,0.1372,0.35
1,0.02,1.6398,4.41,0.0,1.4604000000000001,4.39,0.01,1.0979999999999999,3.65,0.01,1.0979999999999999,3.65,0.01,0.1728,0.4,0.01,0.09240000000000002,0.21
2,0.0,1.4722,3.21,0.05,1.5042000000000002,4.3,0.03,0.9890000000000001,2.18,0.03,0.9890000000000001,2.18,0.02,0.13660000000000003,0.27,0.01,0.1902,0.36
2,0.02,1.4900000000000002,5.01,0.07,1.5310204081632652,5.25,0.09,1.0377551020408162,3.52,0.09,1.0377551020408162,3.52,0.01,0.13591836734693877,0.24,0.0,0.09020408163265307,0.33
2,0.03,0.531,1.0,0.01,1.7324000000000004,4.65,0.02,1.3935999999999995,3.4,0.02,1.3935999999999995,3.4,0.0,0.35940000000000005,1.23,0.01,0.24140000000000003,0.58
