event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
4,0.0,0.04422382671480144,0.48,0.0,0.22931407942238266,2.46,0.0,0.09122743682310469,1.16,0.0,0.09122743682310469,1.16,0.0,0.35353790613718417,1.98,0.0,0.16303249097472922,1.15
2,0.02,0.1358108108108108,0.32,0.01,0.9199999999999999,3.23,0.0,0.6364864864864864,1.58,0.0,0.6364864864864864,1.58,0.02,1.0262162162162163,3.24,0.03,0.642027027027027,1.65
2,0.0,0.22493333333333335,0.74,0.05,0.2402666666666667,0.96,0.0,0.11053333333333332,0.38,0.0,0.11053333333333332,0.38,0.06,0.808,2.34,0.04,0.8122666666666666,2.45
4,0.08,0.9511999999999999,1.78,0.0,0.7994,2.68,0.01,0.9401999999999999,2.32,0.01,0.9401999999999999,2.32,0.01,0.19779999999999998,0.41,0.02,0.0922,0.3
2,0.02,0.5371621621621622,0.96,0.0,1.0568918918918917,4.24,0.05,1.0558108108108109,2.57,0.05,1.0558108108108109,2.57,0.02,1.1771621621621622,4.59,0.01,1.0032432432432434,2.51
1,0.01,0.38079999999999997,0.58,0.01,0.3593333333333333,1.42,0.0,0.1148,0.66,0.0,0.1148,0.66,0.02,0.7958666666666666,2.23,0.03,0.9356000000000002,2.13
4,0.03,0.34877551020408165,0.6,0.02,1.6826530612244897,3.52,0.02,1.1593877551020406,2.73,0.02,1.1593877551020406,2.73,0.03,0.3722448979591837,0.64,0.01,0.24346938775510207,0.47
1,0.08,0.7936000000000001,2.65,0.0,1.19,5.1,0.01,1.1996000000000002,3.18,0.01,1.1996000000000002,3.18,0.01,1.0269333333333333,4.86,0.03,1.0803999999999998,3.23
2,0.71,1.0104,1.13,0.29,0.9819999999999999,1.9,0.01,0.3464,0.61,0.01,0.3464,0.61,0.63,2.0816,3.67,0.11,0.4868,0.65
1,0.08,0.5736,0.96,0.0,0.6196,1.83,0.01,0.4013333333333333,1.1,0.01,0.4013333333333333,1.1,0.01,0.8593333333333334,3.48,0.05,1.1526666666666667,3.23
1,0.23,0.3491666666666667,0.42,0.14,0.18583333333333338,0.27,0.03,0.0625,0.09,0.03,0.0625,0.09,0.3,1.99875,4.22,0.12,1.39875,2.29
4,0.02,0.271,0.39,0.03,1.0134,3.11,0.01,0.6872,1.74,0.01,0.6872,1.74,0.03,0.7542,3.51,0.04,0.6765999999999999,2.09
