event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.10894545454545455,0.36,0.0,0.3251272727272727,0.96,0.0,0.20679999999999998,0.72,0.0,0.20679999999999998,0.72,0.0,0.3044,1.17,0.0,0.09341818181818182,0.43
2,0.0,0.07613333333333333,0.19,0.0,0.40346666666666664,1.97,0.0,0.18973333333333334,0.55,0.0,0.18973333333333334,0.55,0.0,0.7096000000000001,2.57,0.0,0.3254666666666666,0.66
2,0.0,0.2196,1.05,0.0,0.33053333333333335,1.71,0.0,0.16306666666666667,0.46,0.0,0.16306666666666667,0.46,0.0,0.48106666666666675,1.45,0.0,0.19413333333333332,0.84
5,0.0,0.19020408163265307,0.84,0.0,0.553469387755102,1.71,0.01,0.3832653061224489,0.56,0.01,0.3832653061224489,0.56,0.0,0.34775510204081633,0.8,0.0,0.07571428571428572,0.31
2,0.01,0.2053333333333333,0.33,0.0,0.6036,2.58,0.0,0.3122666666666667,0.67,0.0,0.3122666666666667,0.67,0.01,0.7342666666666666,2.56,0.01,0.35186666666666666,0.78
1,0.0,0.09527027027027027,0.32,0.0,0.4133783783783784,2.16,0.0,0.15945945945945947,0.53,0.0,0.15945945945945947,0.53,0.0,0.34797297297297297,1.18,0.0,0.24824324324324326,0.92
5,0.01,0.3817999999999999,0.88,0.0,0.9703999999999999,2.25,0.02,0.5172,0.92,0.02,0.5172,0.92,0.02,0.2236,0.53,0.0,0.08760000000000001,0.17
1,0.0,0.38297297297297295,0.93,0.0,0.7982432432432434,2.6,0.01,0.5308108108108107,1.16,0.01,0.5308108108108107,1.16,0.01,0.9459459459459457,2.87,0.01,0.4766216216216216,0.99
2,0.46,0.5292,0.92,0.34,0.504,1.16,0.33,0.4428000000000001,0.88,0.33,0.4428000000000001,0.88,0.83,1.1112,2.31,0.0,0.21119999999999997,0.94
1,0.01,0.4858666666666666,1.73,0.01,0.7698666666666667,2.75,0.0,0.2488,0.97,0.0,0.2488,0.97,0.05,0.5746666666666667,2.53,0.0,0.6910666666666666,2.26
1,0.03,0.05920000000000001,0.1,0.0,0.10200000000000004,0.28,0.07,0.10840000000000001,0.22,0.07,0.10840000000000001,0.22,0.55,1.8252000000000002,3.18,0.01,0.4844,1.05
5,0.0,0.18599999999999997,0.45,0.01,0.8370000000000001,1.84,0.01,0.2766,0.55,0.01,0.2766,0.55,0.05,0.6189999999999999,1.17,0.01,0.2538,0.85
