event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.3920216606498195,2.02,0.0,0.19855595667870035,0.75,0.0,0.14942238267148014,0.52,0.0,0.14942238267148014,0.52,0.0,0.3043321299638989,1.91,0.0,0.11032490974729242,0.65
2,0.0,0.6704,2.22,0.01,0.24426666666666672,0.83,0.01,0.3673333333333333,0.99,0.01,0.3673333333333333,0.99,0.05,0.786,2.74,0.0,0.21706666666666669,0.77
2,0.0,0.16053333333333333,0.52,0.0,0.1937333333333333,0.54,0.0,0.16293333333333332,0.37,0.0,0.16293333333333332,0.37,0.04,0.41866666666666663,1.49,0.01,0.2401333333333333,0.75
5,0.04,1.1940816326530612,2.99,0.0,0.1842857142857143,0.44,0.03,0.4806122448979592,1.51,0.03,0.4806122448979592,1.51,0.0,0.40693877551020413,1.0,0.01,0.10122448979591836,0.26
2,0.02,0.6905333333333334,2.08,0.01,0.466,1.86,0.0,0.6878666666666666,2.0,0.0,0.6878666666666666,2.0,0.05,0.7209333333333332,3.1,0.0,0.21120000000000003,0.76
1,0.0,0.27199999999999996,0.87,0.0,0.2848,0.82,0.0,0.1668,0.44,0.0,0.1668,0.44,0.0,0.47,2.35,0.0,0.24226666666666663,0.76
5,0.07,1.4714285714285715,3.21,0.0,0.5712244897959184,1.39,0.0,0.4287755102040816,1.31,0.0,0.4287755102040816,1.31,0.11,0.4371428571428571,0.71,0.03,0.12979591836734694,0.22
1,0.01,0.6387999999999998,2.08,0.01,0.5513333333333331,1.52,0.0,0.21706666666666669,0.74,0.0,0.21706666666666669,0.74,0.01,0.5394666666666666,2.7,0.0,0.4326666666666666,1.46
2,0.01,0.14720000000000003,0.54,0.01,0.39280000000000004,0.57,0.07,0.20320000000000005,0.45,0.07,0.20320000000000005,0.45,0.77,1.1328,1.35,0.02,0.10400000000000001,0.27
1,0.02,0.9689189189189188,3.1,0.01,0.42743243243243245,1.09,0.0,0.36445945945945946,1.4,0.0,0.36445945945945946,1.4,0.0,0.5056756756756757,1.02,0.02,0.3981081081081081,1.49
1,0.01,0.14125000000000001,0.57,0.01,0.16583333333333333,0.5,0.19,0.29291666666666666,0.62,0.19,0.29291666666666666,0.62,0.02,0.39958333333333335,1.91,0.01,0.07,0.23
5,0.05,0.8164,2.36,0.09,0.5038000000000001,0.92,0.0,0.25039999999999996,0.64,0.0,0.25039999999999996,0.64,0.01,1.119,2.73,0.01,0.6414000000000002,1.3
5,0.01,1.0826,2.58,0.01,0.27459999999999996,0.94,0.01,0.4746,1.83,0.01,0.4746,1.83,0.02,0.4771999999999999,2.18,0.01,0.3643999999999999,0.9
2,0.0,0.5643434343434344,1.97,0.01,0.34757575757575754,1.47,0.01,0.20020202020202016,0.66,0.01,0.20020202020202016,0.66,0.0,0.4415151515151515,2.53,0.0,0.2157575757575758,0.69
1,0.0,0.222,0.51,0.0,0.11079999999999998,0.28,0.0,0.0502,0.15,0.0,0.0502,0.15,0.01,0.7914,3.2,0.02,0.29000000000000004,0.87
2,0.0,0.18600000000000003,0.39,0.05,0.07260000000000001,0.1,0.0,0.0912,0.19,0.0,0.0912,0.19,0.02,0.9258000000000002,1.98,0.0,0.25239999999999996,0.5
1,0.0,0.0466,0.07,0.0,0.036000000000000004,0.07,0.01,0.0986,0.19,0.01,0.0986,0.19,0.01,0.8692,3.05,0.03,0.272,1.01
2,0.01,0.20591836734693877,0.36,0.0,0.10775510204081633,0.25,0.0,0.11755102040816327,0.25,0.0,0.11755102040816327,0.25,0.01,0.7810204081632652,2.04,0.01,0.22551020408163266,0.99
1,0.01,0.1446,0.24,0.0,0.0418,0.08,0.0,0.08340000000000002,0.18,0.0,0.08340000000000002,0.18,0.04,0.6794000000000001,1.72,0.0,0.3698,1.46
2,0.0,0.12860000000000002,0.21,0.0,0.0526,0.09,0.0,0.12620000000000003,0.2,0.0,0.12620000000000003,0.2,0.04,0.9884000000000001,1.95,0.0,0.2568,0.7
2,0.0,0.09081632653061225,0.21,0.0,0.04428571428571428,0.11,0.0,0.08489795918367346,0.15,0.0,0.08489795918367346,0.15,0.02,0.7473469387755102,2.58,0.01,0.32510204081632654,0.88
2,0.0,0.10540000000000001,0.23,0.0,0.2318,0.78,0.07,0.174,0.39,0.07,0.174,0.39,0.01,0.6382,2.97,0.01,0.21360000000000004,1.13
1,0.01,1.2362,2.75,0.0,0.45559999999999995,1.51,0.04,0.63,1.89,0.04,0.63,1.89,0.01,0.1374,0.37,0.0,0.10679999999999999,0.2
2,0.04,1.2018,3.02,0.01,0.5414,0.96,0.01,0.5062,1.43,0.01,0.5062,1.43,0.0,0.14740000000000003,0.36,0.0,0.0692,0.12
1,0.03,1.1679591836734693,2.59,0.0,0.16571428571428573,0.83,0.0,0.6524489795918368,1.95,0.0,0.6524489795918368,1.95,0.0,0.07571428571428572,0.25,0.0,0.024081632653061222,0.06
2,0.0,1.0162,2.99,0.04,0.6934,1.34,0.03,0.41859999999999997,1.17,0.03,0.41859999999999997,1.17,0.0,0.10300000000000001,0.21,0.0,0.09480000000000001,0.21
1,0.02,1.0082,2.32,0.01,0.3254000000000001,0.8,0.0,0.544,1.83,0.0,0.544,1.83,0.01,0.14639999999999997,0.25,0.0,0.044000000000000004,0.12
2,0.02,0.8181632653061225,2.41,0.04,0.456938775510204,0.88,0.0,0.31489795918367347,1.27,0.0,0.31489795918367347,1.27,0.07,0.14591836734693878,0.22,0.05,0.08265306122448979,0.14
2,0.03,0.9244,2.47,0.02,0.30979999999999996,0.63,0.03,0.5376000000000001,1.37,0.03,0.5376000000000001,1.37,0.0,0.09880000000000001,0.18,0.01,0.061799999999999994,0.1
2,0.01,0.7595918367346939,2.1,0.0,0.23714285714285716,0.6,0.0,0.44836734693877556,1.37,0.0,0.44836734693877556,1.37,0.0,0.34510204081632656,1.47,0.0,0.1440816326530612,0.47
1,0.18,0.3974000000000001,0.68,0.0,0.07780000000000001,0.26,0.0,0.1012,0.29,0.0,0.1012,0.29,0.0,1.1454,3.25,0.01,0.3356,1.21
3,0.01,0.1012,0.22,0.0,0.1564,0.33,0.0,0.09519999999999999,0.22,0.0,0.09519999999999999,0.22,0.01,0.5902,2.13,0.0,0.21359999999999998,0.69
1,0.0,0.18918367346938775,0.51,0.01,0.15346938775510202,0.41,0.01,0.30204081632653057,0.6,0.01,0.30204081632653057,0.6,0.14,0.41102040816326524,0.66,0.0,0.2259183673469388,0.88
2,0.0,0.07460000000000001,0.17,0.0,0.04939999999999999,0.14,0.0,0.1084,0.2,0.0,0.1084,0.2,0.07,1.3114000000000001,3.23,0.01,0.29760000000000003,1.12
1,0.0,0.07204081632653062,0.17,0.0,0.03489795918367347,0.09,0.0,0.06142857142857142,0.18,0.0,0.06142857142857142,0.18,0.03,0.9291836734693878,3.25,0.0,0.21816326530612248,0.9
3,0.01,0.12764705882352942,0.19,0.03,0.09509803921568628,0.13,0.0,0.09725490196078433,0.21,0.0,0.09725490196078433,0.21,0.03,1.0641176470588234,2.96,0.01,0.2947058823529412,1.17
1,0.0,0.08163265306122448,0.18,0.01,0.2206122448979592,0.37,0.01,0.16122448979591839,0.25,0.01,0.16122448979591839,0.25,0.01,1.0808163265306123,3.26,0.0,0.5181632653061223,2.03
