event,lc_s_x_min,lc_s_x_mean,lc_s_x_max,lc_s_y_min,lc_s_y_mean,lc_s_y_max,lc_s_z_min,lc_s_z_mean,lc_s_z_max,rc_s_x_min,rc_s_x_mean,rc_s_x_max,rc_s_y_min,rc_s_y_mean,rc_s_y_max,rc_s_z_min,rc_s_z_mean,rc_s_z_max
5,0.0,0.06483636363636364,0.36,0.0,0.1822181818181818,0.93,0.0,0.07178181818181818,0.41,0.0,0.07178181818181818,0.41,0.0,0.2148727272727273,1.16,0.0,0.07618181818181818,0.35
2,0.09,0.32626666666666665,1.02,0.0,0.8486666666666668,3.39,0.01,0.5706666666666668,2.0,0.01,0.5706666666666668,2.0,0.01,0.9817333333333335,3.66,0.01,0.4017333333333334,1.45
2,0.0,0.23148648648648648,0.64,0.0,0.2566216216216216,0.52,0.0,0.13662162162162164,0.37,0.0,0.13662162162162164,0.37,0.07,0.9663513513513512,2.16,0.01,0.3354054054054054,1.26
5,0.01,0.8285714285714285,2.26,0.04,0.8566666666666666,1.94,0.05,0.5335714285714287,1.91,0.05,0.5335714285714287,1.91,0.0,0.0688095238095238,0.31,0.02,0.06476190476190476,0.17
2,0.01,0.5371186440677966,1.04,0.01,0.7023728813559321,3.25,0.02,0.9428813559322035,2.51,0.02,0.9428813559322035,2.51,0.02,0.8488135593220337,3.46,0.02,0.6266101694915255,1.66
1,0.01,0.3405263157894737,0.67,0.04,0.2897368421052631,0.53,0.05,0.2388157894736842,0.75,0.05,0.2388157894736842,0.75,0.09,1.0675,2.91,0.0,0.3494736842105263,1.46
5,0.02,0.32836734693877556,0.68,0.09,1.3740816326530612,3.3,0.01,0.46979591836734685,1.54,0.01,0.46979591836734685,1.54,0.02,0.22448979591836735,0.53,0.0,0.09612244897959184,0.25
1,0.03,0.7345333333333333,1.46,0.0,1.1940000000000002,3.54,0.01,0.4626666666666667,1.55,0.01,0.4626666666666667,1.55,0.01,0.9262666666666665,4.15,0.0,0.5814666666666667,2.15
2,0.21,0.45500000000000007,0.69,0.0,0.11708333333333332,0.5,0.03,0.08458333333333334,0.2,0.03,0.08458333333333334,0.2,0.21,0.9341666666666667,2.22,0.09,0.27625,0.5
1,0.11,1.0053333333333334,3.0,0.0,0.8280000000000001,2.04,0.02,0.6122666666666667,2.11,0.02,0.6122666666666667,2.11,0.01,1.4109333333333332,4.3,0.01,0.5474666666666667,2.13
1,0.27,0.5683333333333334,0.88,0.0,0.07250000000000001,0.26,0.24,0.5841666666666666,0.92,0.24,0.5841666666666666,0.92,0.01,0.07,0.16,0.01,0.2654166666666667,0.58
5,0.01,0.1814285714285714,0.71,0.02,0.8825714285714285,4.07,0.01,0.456,2.19,0.01,0.456,2.19,0.1,1.4514285714285715,4.17,0.03,0.95,2.31
5,0.0,0.7728571428571427,2.73,0.44,1.2152380952380952,2.01,0.01,0.7678571428571429,2.57,0.01,0.7678571428571429,2.57,0.0,0.8171428571428572,1.47,0.0,0.635,0.94
2,0.02,0.5872368421052632,1.68,0.03,0.9955263157894736,4.33,0.0,0.8475000000000001,2.44,0.0,0.8475000000000001,2.44,0.02,1.0014473684210528,4.39,0.0,0.496842105263158,2.26
1,0.01,0.1268,0.22,0.0,0.048600000000000004,0.14,0.0,0.09060000000000003,0.14,0.0,0.09060000000000003,0.14,0.0,0.7660000000000001,2.19,0.0,0.3368,0.89
2,0.01,0.1895918367346939,0.3,0.0,0.1338775510204082,0.26,0.01,0.25244897959183676,0.41,0.01,0.25244897959183676,0.41,0.03,0.7642857142857142,1.86,0.02,0.46265306122448985,1.02
1,0.0,0.09440000000000001,0.23,0.0,0.05679999999999999,0.15,0.0,0.039200000000000006,0.1,0.0,0.039200000000000006,0.1,0.05,0.8661999999999999,1.83,0.08,0.45879999999999993,0.8
2,0.01,0.08,0.14,0.0,0.099,0.16,0.0,0.127,0.25,0.0,0.127,0.25,0.03,0.731,2.17,0.03,0.41280000000000006,1.22
1,0.0,0.10627906976744186,0.21,0.0,0.06302325581395347,0.11,0.03,0.08930232558139534,0.15,0.03,0.08930232558139534,0.15,0.1,0.9051162790697673,1.67,0.01,0.42604651162790697,0.92
2,0.0,0.07766666666666668,0.14,0.0,0.102,0.18,0.0,0.134,0.3,0.0,0.134,0.3,0.01,0.566,1.78,0.0,0.4513333333333333,1.43
