timestamp,passed_time,side,cut_length,time,speed,event_type
2021.3.30 20:46:15:900,33.969,right,0.31254838366625354,0.266,1.174993923557344,3
2021.3.30 20:46:16:210,34.279,right,0.4324415341475897,0.277,1.5611607730959915,3
2021.3.30 20:46:16:279,34.348,left,0.11268681864814442,0.154,0.7317325886243145,2
2021.3.30 20:46:16:498,34.567,left,0.12156232045040224,0.199,0.610865931911569,2
2021.3.30 20:46:16:765,34.834,right,0.8312631578373773,0.406,2.0474462015698944,2
2021.3.30 20:46:17:121,35.19,left,0.3073053133744497,0.22299999999999998,1.3780507326208509,2
2021.3.30 20:46:17:897,35.966,left,0.6201486876068092,0.379,1.6362762205984411,5
2021.3.30 20:46:17:897,35.966,right,0.7110686773862201,0.337,2.10999607533003,5
2021.3.30 20:46:18:353,36.422,right,0.7743300073938854,0.385,2.01124677245165,2
2021.3.30 20:46:18:613,36.682,right,0.19721349351738368,0.217,0.9088179424764224,2
2021.3.30 20:46:18:861,36.93,left,0.4841710004976284,0.356,1.3600309002742372,2
2021.3.30 20:46:19:503,37.572,right,0.6981222359718056,0.391,1.7854788643780193,2
2021.3.30 20:46:20:02,38.071,left,0.5138144586099846,0.28700000000000003,1.7902942808710265,3
2021.3.30 20:46:20:58,38.127,right,0.6068911019392735,0.493,1.2310164339539018,3
2021.3.30 20:46:20:332,38.401,left,0.14509345470646082,0.206,0.7043371587692273,2
2021.3.30 20:46:20:673,38.742,right,0.8336560752984118,0.547,1.524051325956877,2
2021.3.30 20:46:20:862,38.931,right,0.12596256060378563,0.157,0.8023093032088257,2
2021.3.30 20:46:21:94,39.163,right,0.1122395160040553,0.14200000000000002,0.7904191267891217,2
2021.3.30 20:46:21:242,39.311,left,0.6282898037319746,0.29000000000000004,2.1665165645930156,2
2021.3.30 20:46:21:695,39.764,right,0.6860329666696741,0.453,1.5144215599772053,3
2021.3.30 20:46:22:53,40.122,left,0.19391970488080792,0.23399999999999999,0.8287166875248202,2
2021.3.30 20:46:22:290,40.359,right,0.2460411146015264,0.33499999999999996,0.7344510883627654,2
2021.3.30 20:46:22:354,40.423,left,0.32325104632935125,0.233,1.3873435464779023,2
2021.3.30 20:46:22:625,40.694,right,0.18339749676679923,0.301,0.609294009192024,3
2021.3.30 20:46:22:829,40.898,left,0.7390509535493968,0.439,1.6834873657161658,3
2021.3.30 20:46:23:375,41.444,right,0.6581429991688594,0.397,1.6577909298963713,2
2021.3.30 20:46:23:813,41.882,right,0.10830609635384567,0.143,0.757385289187732,2
2021.3.30 20:46:23:852,41.921,left,0.5431476820085265,0.416,1.3056434663666503,2
2021.3.30 20:46:25:113,43.182,left,0.29975861684245836,0.28700000000000003,1.044455110949332,1
2021.3.30 20:46:25:640,43.709,left,0.4192365006571821,0.358,1.171051677813358,5
2021.3.30 20:46:26:417,44.486,left,0.5705760861176086,0.481,1.1862288692673775,5
2021.3.30 20:46:27:234,45.303,left,0.2634518867695325,0.221,1.1920899853825,5
2021.3.30 20:46:27:411,45.48,left,0.13613756127685228,0.153,0.8897879822016489,1
2021.3.30 20:46:27:861,45.93,left,0.3373181711454415,0.308,1.0951888673553296,2
2021.3.30 20:46:28:199,46.268,left,0.22879936735658093,0.30400000000000005,0.7526294978834898,1
2021.3.30 20:46:28:371,46.44,left,0.10478902450523789,0.107,0.9793366776190457,1
2021.3.30 20:46:28:774,46.843,left,0.1453996581035381,0.135,1.0770345044706526,2
2021.3.30 20:46:29:54,47.123,left,0.18357023842129933,0.17900000000000005,1.025532058219549,2
2021.3.30 20:46:31:203,49.272,left,0.3696826737081108,0.268,1.3794129615974282,2
2021.3.30 20:46:32:117,50.186,right,0.19621234189387926,0.19699999999999995,0.9960017355019254,2
2021.3.30 20:46:32:462,50.531,right,0.1354800497308888,0.155,0.8740648369734763,1
2021.3.30 20:46:32:950,51.019,right,0.5661482220304623,0.386,1.4667052384208867,2
2021.3.30 20:46:33:378,51.447,left,0.3285544037152863,0.298,1.102531556091565,2
2021.3.30 20:46:33:864,51.933,left,0.4702787740093477,0.365,1.2884349972858842,1
2021.3.30 20:46:33:864,51.933,right,0.3079166077745449,0.153,2.0125268481996397,1
2021.3.30 20:46:34:486,52.555,right,0.700945308496017,0.597,1.1741127445494421,2
2021.3.30 20:46:34:687,52.756,right,0.11098515230305722,0.166,0.668585254837694,1
2021.3.30 20:46:35:73,53.142,right,0.6364164453522643,0.34299999999999997,1.8554415316392545,1
2021.3.30 20:46:35:565,53.634,left,0.33709402212555306,0.331,1.0184109429775017,2
2021.3.30 20:46:36:129,54.198,left,0.5296838647150499,0.469,1.1293899034436032,1
2021.3.30 20:46:36:351,54.42,right,0.2713932832312373,0.29,0.9358389076939218,2
2021.3.30 20:46:36:785,54.854,right,0.6160158932478684,0.412,1.495184206912302,2
2021.3.30 20:46:37:06,55.075,left,0.1620418676256845,0.16000000000000003,1.012761672660528,2
2021.3.30 20:46:37:256,55.325,left,0.27577977255892594,0.225,1.2256878780396707,2
2021.3.30 20:46:38:16,56.085,right,0.772607846826192,0.581,1.3297897535734802,1
2021.3.30 20:46:38:60,56.129,left,0.31390494399284014,0.43500000000000005,0.7216205609030807,1
2021.3.30 20:46:38:324,56.393,left,0.22291955390483387,0.198,1.1258563328526963,1
2021.3.30 20:46:38:398,56.467,right,0.26238922948150967,0.272,0.9646662848584914,1
2021.3.30 20:46:38:864,56.933,right,0.6273807727937474,0.431,1.4556398440690195,2
2021.3.30 20:46:39:531,57.6,right,0.8116729486136216,0.501,1.620105685855532,2
2021.3.30 20:46:40:09,58.078,left,0.4465352776713871,0.381,1.1720086028120398,2
2021.3.30 20:46:40:286,58.355,right,0.3425577272064117,0.356,0.9622408067595835,2
2021.3.30 20:46:40:629,58.698,left,0.35493913687935996,0.261,1.3599200646718772,2
2021.3.30 20:46:41:253,59.322,right,1.07917678217603,0.558,1.934008570207939,1
2021.3.30 20:46:41:775,59.844,left,0.8454828123585577,0.674,1.2544255376239728,1
2021.3.30 20:46:42:237,60.306,right,0.8360575299541925,0.397,2.1059383626050185,1
2021.3.30 20:46:42:677,60.746,left,0.3562221355816872,0.248,1.4363795789584162,1
2021.3.30 20:46:42:927,60.996,right,1.5121834701620889,0.316,4.78539072836104,1
2021.3.30 20:46:44:479,62.548,left,0.4260063389528736,0.263,1.6197959656002798,2
2021.3.30 20:46:44:904,62.973,left,0.5402435027775141,0.308,1.7540373466802406,1
2021.3.30 20:46:45:545,63.614,right,0.7343848171666992,0.435,1.6882409590039062,2
2021.3.30 20:46:45:913,63.982,left,0.4003485607185073,0.328,1.2205748802393515,1
2021.3.30 20:46:46:238,64.307,right,0.8949834545735688,0.5840000000000001,1.5325059153656997,1
2021.3.30 20:46:46:672,64.741,left,0.39144538046219474,0.268,1.460617091276846,2
2021.3.30 20:46:46:965,65.034,right,0.7137149064501297,0.391,1.8253578170080043,2
2021.3.30 20:46:47:342,65.411,right,0.32277400308135096,0.355,0.9092225438911296,2
2021.3.30 20:46:47:597,65.666,right,0.5127168980748358,0.182,2.817125813597999,1
2021.3.30 20:46:48:213,66.282,right,0.43251047988845576,0.33599999999999997,1.2872335710965948,1
2021.3.30 20:46:48:550,66.619,right,0.4898697130815417,0.303,1.6167317263417218,1
2021.3.30 20:46:48:583,66.652,left,0.1429267410540544,0.203,0.7040726160298245,1
2021.3.30 20:46:49:69,67.138,right,0.6158407341191079,0.486,1.2671620043603042,1
2021.3.30 20:46:50:120,68.189,right,0.8937240392271194,0.4,2.2343100980677986,1
2021.3.30 20:46:50:580,68.649,left,0.21539699227897646,0.234,0.9204999670041729,1
2021.3.30 20:46:51:160,69.229,right,1.133598071090585,0.736,1.5402147705035123,2
2021.3.30 20:46:51:705,69.774,left,0.7340655463565431,0.519,1.4143844823825493,1
2021.3.30 20:46:52:259,70.328,right,0.6540503438427985,0.42500000000000004,1.5389419855124669,5
2021.3.30 20:46:52:289,70.358,left,0.6945112090444546,0.48,1.446898352175947,5
2021.3.30 20:46:53:942,72.011,right,0.12377692973058693,0.192,0.6446715090134736,5
2021.3.30 20:46:54:658,72.727,left,0.15284695155040837,0.21,0.727842626430516,2
2021.3.30 20:46:54:817,72.886,right,0.970118900867247,0.773,1.2550050464000606,2
2021.3.30 20:46:55:18,73.087,right,0.12365058181991759,0.18200000000000005,0.6793988012083382,2
2021.3.30 20:46:55:41,73.11,left,0.165524061695081,0.136,1.217088688934419,2
2021.3.30 20:46:55:277,73.346,right,0.1414764669113385,0.15,0.94317644607559,1
2021.3.30 20:46:55:686,73.755,right,0.4797519593375765,0.331,1.4494016898416207,1
2021.3.30 20:46:56:34,74.103,left,0.2112646148493073,0.18300000000000005,1.154451447263974,1
2021.3.30 20:46:56:108,74.177,right,0.13262214941422595,0.14700000000000002,0.9021914926137818,1
2021.3.30 20:46:56:739,74.808,left,0.8890751590095249,0.496,1.7924902399385583,5
2021.3.30 20:46:56:739,74.808,right,0.751554359848678,0.456,1.648145525983943,5
2021.3.30 20:46:57:126,75.195,right,0.4248370967808343,0.369,1.1513200454765158,5
2021.3.30 20:46:57:346,75.415,left,0.7588697240122961,0.548,1.3847987664457957,5
2021.3.30 20:46:57:795,75.864,right,0.14156232045040207,0.187,0.7570177564192624,5
2021.3.30 20:46:58:990,77.059,right,0.5153673716407268,0.329,1.5664661751997773,1
2021.3.30 20:46:59:291,77.36,right,0.1026064752495261,0.143,0.717527798947735,1
2021.3.30 20:46:59:330,77.399,left,0.2136845506593151,0.16,1.3355284416207194,1
2021.3.30 20:46:59:576,77.645,right,0.28778410084396683,0.261,1.1026210760305242,1
2021.3.30 20:46:59:954,78.023,right,0.4666201279953839,0.346,1.348613086691861,2
2021.3.30 20:47:00:150,78.219,right,0.16747901873324558,0.143,1.1711819491835356,2
2021.3.30 20:47:00:508,78.577,left,0.3077547208189906,0.233,1.3208357116694873,2
2021.3.30 20:47:00:644,78.713,right,0.1922876148714801,0.256,0.7511234955917191,2
2021.3.30 20:47:01:177,79.246,right,0.589381055380404,0.387,1.5229484635152557,1
2021.3.30 20:47:01:565,79.634,left,0.2171038644313773,0.172,1.2622317699498682,1
2021.3.30 20:47:02:265,80.334,right,1.1433825661663917,0.6819999999999999,1.676514026636938,2
2021.3.30 20:47:02:586,80.655,right,0.20986120800028726,0.242,0.8671950743813523,2
2021.3.30 20:47:03:303,81.372,left,1.1471482488110702,0.926,1.238821003035713,1
2021.3.30 20:47:03:481,81.55,right,0.7319597545614928,0.445,1.6448533810370622,1
2021.3.30 20:47:03:805,81.874,left,0.26229794163949155,0.186,1.4102039873090944,1
2021.3.30 20:47:04:444,82.513,right,0.6770584143279484,0.398,1.7011517947938402,2
2021.3.30 20:47:04:688,82.757,left,0.13180339887498937,0.156,0.8448935825319832,2
2021.3.30 20:47:04:980,83.049,left,0.3523507407418769,0.245,1.4381662887423547,2
2021.3.30 20:47:05:581,83.65,right,0.46663125206010697,0.234,1.994150649829517,1
2021.3.30 20:47:05:859,83.928,left,0.1571497042802358,0.153,1.0271222501976196,1
2021.3.30 20:47:06:44,84.113,left,0.18360021661767564,0.15100000000000002,1.2158954742892425,1
2021.3.30 20:47:06:44,84.113,right,0.12544610007610138,0.15100000000000002,0.830768874676168,1
2021.3.30 20:47:06:661,84.73,left,0.4360002076000158,0.257,1.6964988622568706,5
2021.3.30 20:47:06:661,84.73,right,0.5085837587943197,0.285,1.7845044168221746,5
2021.3.30 20:47:06:894,84.963,right,0.12496715502452391,0.172,0.7265532268867669,5
2021.3.30 20:47:07:884,85.953,right,0.6488064077226625,0.421,1.5411078568234264,1
2021.3.30 20:47:08:319,86.388,left,0.2183599897883268,0.202,1.0809900484570634,1
2021.3.30 20:47:08:990,87.059,right,1.0113977856061098,0.56,1.8060674742966245,1
2021.3.30 20:47:09:462,87.531,left,0.3219887697130026,0.225,1.431061198724456,2
2021.3.30 20:47:09:971,88.04,left,0.7158650288343918,0.35,2.045328653812548,5
2021.3.30 20:47:10:55,88.124,right,0.6652512149854644,0.32599999999999996,2.0406478987284187,5
2021.3.30 20:47:10:297,88.366,left,0.20946205245235583,0.22,0.9521002384197992,5
2021.3.30 20:47:10:623,88.692,right,0.6262706111877799,0.494,1.2677542736594736,5
2021.3.30 20:47:12:219,90.288,left,0.32165641538043466,0.211,1.5244379875849985,2
2021.3.30 20:47:12:738,90.807,left,0.12134147992847714,0.211,0.575078103926432,2
2021.3.30 20:47:12:999,91.068,right,0.7305251155697617,0.624,1.1707133262335925,1
2021.3.30 20:47:13:337,91.406,left,0.3724653551121883,0.27,1.379501315230327,1
2021.3.30 20:47:13:385,91.454,right,0.2574986940983331,0.353,0.7294580569357878,1
2021.3.30 20:47:13:861,91.93,right,0.3477608206073872,0.192,1.8112542739968085,1
2021.3.30 20:47:14:428,92.497,left,0.4513224101853135,0.269,1.677778476525329,5
2021.3.30 20:47:14:455,92.524,right,0.8425233522645524,0.382,2.205558513781551,5
2021.3.30 20:47:14:970,93.039,left,0.4848984241031026,0.397,1.2214066098314926,5
2021.3.30 20:47:15:22,93.091,right,0.7594665635163173,0.479,1.5855251847939817,5
2021.3.30 20:47:16:709,94.778,right,0.3579254217058914,0.226,1.5837408040083691,1
2021.3.30 20:47:17:98,95.167,left,0.1905148504297494,0.122,1.561597134670077,1
2021.3.30 20:47:17:377,95.446,right,0.13570445607413323,0.178,0.7623845846861418,2
2021.3.30 20:47:18:125,96.194,right,0.7831473908712859,0.708,1.106140382586562,2
2021.3.30 20:47:18:334,96.403,left,0.5143603022608214,0.387,1.3290963882708564,2
2021.3.30 20:47:18:926,96.995,right,0.5120764906474798,0.326,1.5707867811272387,1
2021.3.30 20:47:19:510,97.579,left,0.4391685009536147,0.369,1.1901585391696876,1
2021.3.30 20:47:20:15,98.084,right,0.8752378388759848,0.399,2.193578543548834,1
2021.3.30 20:47:20:214,98.283,left,0.13398345637668158,0.133,1.0073944088472297,1
2021.3.30 20:47:20:579,98.648,left,0.41796611499723635,0.233,1.7938459871126022,1
2021.3.30 20:47:21:48,99.117,left,0.7234039977283281,0.387,1.8692609760421914,5
2021.3.30 20:47:21:64,99.133,right,0.7519413429061679,0.377,1.9945393711038935,5
2021.3.30 20:47:21:508,99.577,left,0.10335839260155849,0.148,0.6983675175780979,5
2021.3.30 20:47:21:526,99.595,right,0.36335632780971294,0.315,1.1535121517768665,5
2021.3.30 20:47:21:971,100.04,left,0.4065810838091887,0.256,1.5882073586296435,5
2021.3.30 20:47:22:38,100.107,right,0.5462605423860865,0.356,1.5344397258036138,5
2021.3.30 20:47:22:796,100.865,left,0.4541985113628885,0.309,1.4698980950255291,5
2021.3.30 20:47:22:796,100.865,right,0.5336868694916893,0.337,1.5836405622898793,5
2021.3.30 20:47:23:331,101.4,left,0.7361261705854216,0.43400000000000005,1.6961432501968239,5
2021.3.30 20:47:23:363,101.432,right,0.9123524175531094,0.43899999999999995,2.0782515206221173,5
2021.3.30 20:47:24:177,102.246,left,0.5703900070027716,0.29100000000000004,1.9601031168480123,5
2021.3.30 20:47:24:209,102.278,right,0.6576714807274386,0.387,1.699409510923614,5
2021.3.30 20:47:25:34,103.103,left,0.45691920386806245,0.246,1.8573951376750506,5
2021.3.30 20:47:25:34,103.103,right,0.5551708359847876,0.267,2.0792915205422755,5
2021.3.30 20:47:25:599,103.668,right,0.8010556889369405,0.436,1.8372836902223406,5
2021.3.30 20:47:25:631,103.7,left,0.5435155517646111,0.395,1.375988738644585,5
2021.3.30 20:47:26:396,104.465,right,0.7198410266442001,0.295,2.44013907337017,5
2021.3.30 20:47:26:478,104.547,left,0.7323673495825321,0.351,2.0865166654772995,5
2021.3.30 20:47:27:206,105.275,left,0.5652489869857291,0.41100000000000003,1.3753016714981243,5
2021.3.30 20:47:27:237,105.306,right,0.6211434540792159,0.363,1.711138991953763,5
2021.3.30 20:47:28:110,106.179,right,1.1999059396215668,0.823,1.4579659047649658,2
2021.3.30 20:47:28:392,106.461,left,0.6762848187118196,0.45599999999999996,1.4830807427890782,2
2021.3.30 20:47:28:443,106.512,right,0.14523952520127406,0.202,0.7190075505013567,2
2021.3.30 20:47:28:872,106.941,left,0.6561976969263477,0.376,1.745206640761563,5
2021.3.30 20:47:28:970,107.039,right,0.6735180357765241,0.428,1.5736402705058976,5
2021.3.30 20:47:29:333,107.402,right,0.298248269639928,0.26,1.1471087293843385,5
2021.3.30 20:47:29:508,107.577,right,0.14526986389712984,0.157,0.9252857573065595,5
2021.3.30 20:47:29:908,107.977,right,0.3036016225012316,0.208,1.4596231851020751,2
2021.3.30 20:47:30:487,108.556,right,0.5093425117737324,0.331,1.5387991292257774,1
2021.3.30 20:47:31:65,109.134,right,0.6580337103776753,0.43000000000000005,1.5303109543666866,2
2021.3.30 20:47:31:663,109.732,right,0.6854406914896062,0.39,1.7575402345887337,1
2021.3.30 20:47:32:239,110.308,right,0.805552626952296,0.5429999999999999,1.483522333245481,2
2021.3.30 20:47:32:851,110.92,right,1.037808791425617,0.47,2.2081038115438663,1
2021.3.30 20:47:33:373,111.442,right,0.8796966752671946,0.45799999999999996,1.9207350988366696,2
2021.3.30 20:47:33:996,112.065,right,0.8908770584948493,0.545,1.634636804577705,2
2021.3.30 20:47:34:460,112.529,left,0.5806406378291755,0.376,1.5442570155031263,2
2021.3.30 20:47:34:824,112.893,right,0.12774069864195756,0.233,0.5482433418109766,1
2021.3.30 20:47:35:127,113.196,left,0.588759392257029,0.43000000000000005,1.3692078889698347,1
2021.3.30 20:47:35:591,113.66,right,0.41412850913404803,0.322,1.2861133824038757,2
2021.3.30 20:47:35:606,113.675,left,0.43878835948910133,0.442,0.9927338449979668,2
2021.3.30 20:47:35:950,114.019,right,0.4694486705224198,0.318,1.4762536808881126,1
2021.3.30 20:47:36:722,114.791,left,0.1692595044928504,0.112,1.5112455758290215,2
2021.3.30 20:47:37:214,115.283,left,0.4509576765918214,0.23099999999999998,1.952197734163729,1
2021.3.30 20:47:37:815,115.884,left,0.40986036545167376,0.285,1.4381065454444695,2
2021.3.30 20:47:38:265,116.334,left,0.18492071305196076,0.369,0.5011401437722514,2
2021.3.30 20:47:38:761,116.83,right,1.032853644040777,0.83,1.2444019807720206,1
2021.3.30 20:47:38:940,117.009,left,0.3946453222559996,0.246,1.604249277463413,1
2021.3.30 20:47:39:24,117.093,right,0.12166174573300546,0.10999999999999999,1.1060158703000498,1
2021.3.30 20:47:39:432,117.501,right,0.40620323886051335,0.203,2.001001176652775,1
2021.3.30 20:47:40:34,118.103,left,0.40114025016034693,0.33399999999999996,1.201018713054931,2
2021.3.30 20:47:40:613,118.682,right,1.0117090264059534,0.545,1.8563468374421161,3
2021.3.30 20:47:41:180,119.249,left,0.35823295965000107,0.29800000000000004,1.2021240256711443,2
2021.3.30 20:47:41:303,119.372,right,0.12019574254303314,0.191,0.6292970813771368,2
2021.3.30 20:47:41:756,119.825,right,0.6666756141975106,0.364,1.8315264126305237,2
2021.3.30 20:47:42:219,120.288,left,0.2893332211418156,0.197,1.4686965540193684,1
2021.3.30 20:47:42:288,120.357,right,0.25119705077550536,0.199,1.2622967375653535,1
2021.3.30 20:47:42:801,120.87,right,0.6701150371585264,0.357,1.8770729332171607,2
2021.3.30 20:47:43:314,121.383,left,0.23518479601389367,0.157,1.4979923312986858,1
2021.3.30 20:47:44:108,122.177,right,0.8397638028070078,0.669,1.2552523210867081,2
2021.3.30 20:47:44:442,122.511,left,0.4146163850508777,0.291,1.4247985740579991,2
2021.3.30 20:47:44:765,122.834,left,0.10994099750393305,0.145,0.7582137758891935,1
2021.3.30 20:47:45:113,123.182,right,1.0183088585823634,0.5549999999999999,1.8347907361844389,1
2021.3.30 20:47:45:360,123.429,right,0.19333176967060428,0.225,0.8592523096471301,1
2021.3.30 20:47:45:585,123.654,left,0.2412274564287051,0.144,1.6751906696437855,1
2021.3.30 20:47:45:825,123.894,right,0.8220442141664687,0.442,1.8598285388381643,2
2021.3.30 20:47:46:197,124.266,left,0.5065996624678789,0.31399999999999995,1.6133747212352834,2
2021.3.30 20:47:46:329,124.398,right,0.19139300958330235,0.233,0.8214292256794092,1
2021.3.30 20:47:46:597,124.666,left,0.2536761738686135,0.369,0.6874693058770014,1
2021.3.30 20:47:46:833,124.902,right,0.8905724781550368,0.471,1.8908120555308638,1
2021.3.30 20:47:47:65,125.134,left,0.24149166206598238,0.18200000000000005,1.326877264098804,1
2021.3.30 20:47:47:838,125.907,right,0.8068039305652553,0.492,1.6398453873277548,1
2021.3.30 20:47:48:423,126.492,left,0.5824721956286714,0.327,1.781260537090738,2
2021.3.30 20:47:48:563,126.632,right,0.4397152773841908,0.3,1.4657175912806362,1
2021.3.30 20:47:48:865,126.934,right,0.5288637151988391,0.247,2.141148644529713,1
2021.3.30 20:47:49:476,127.545,right,1.0287540035821061,0.5429999999999999,1.89457459223224,2
2021.3.30 20:47:50:126,128.195,right,1.0088607452118785,0.606,1.6647867082704266,1
2021.3.30 20:47:50:618,128.687,left,0.7213205430665406,0.457,1.578381932311905,1
2021.3.30 20:47:50:709,128.778,right,0.5060470744723564,0.482,1.0498901960007394,1
2021.3.30 20:47:51:93,129.162,left,0.7259656571618324,0.384,1.890535565525605,1
2021.3.30 20:47:51:628,129.697,right,0.6238412667797739,0.316,1.9741812239866263,2
2021.3.30 20:47:51:827,129.896,right,0.11335839260155856,0.137,0.8274335226391135,5
2021.3.30 20:47:51:868,129.937,left,0.1664911064067353,0.155,1.0741361703660344,5
2021.3.30 20:47:52:207,130.276,left,0.3255353109724082,0.268,1.214683996165702,5
2021.3.30 20:47:52:259,130.328,right,0.776161082902662,0.40900000000000003,1.8977043591752125,5
2021.3.30 20:47:52:523,130.592,left,0.16873670980254518,0.196,0.8609015806252305,5
2021.3.30 20:47:53:156,131.225,left,0.30436838193734617,0.372,0.818194575100393,5
2021.3.30 20:47:53:156,131.225,right,0.7804637183941717,0.43700000000000006,1.78595816566172,5
2021.3.30 20:47:53:390,131.459,right,0.12791901712558526,0.203,0.6301429415053461,5
2021.3.30 20:47:53:908,131.977,left,0.30180030282673126,0.25,1.207201211306925,5
2021.3.30 20:47:53:971,132.04,right,0.7907008198759339,0.515,1.5353413978173474,5
