time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.16 16:59:19:876,-0.22,1.29,0.23,0.17,1.19,0.18,-0.19,0.18,-0.06,0.15,0.14,-0.09,-0.02,1.68,-0.03,0.04,-0.02,0.03,0.04,-0.01,0.00
2021.4.16 16:59:20:37,-0.22,1.29,0.23,0.17,1.19,0.18,-0.19,0.18,-0.06,0.15,0.14,-0.09,-0.02,1.68,-0.03,-0.02,-0.02,0.00,0.00,0.00,0.00
2021.4.16 16:59:20:51,-0.22,1.29,0.23,0.17,1.19,0.18,-0.19,0.18,-0.06,0.15,0.14,-0.09,-0.02,1.68,-0.03,-0.03,-0.02,0.00,0.01,0.00,0.01
2021.4.16 16:59:20:75,-0.22,1.29,0.23,0.17,1.19,0.18,-0.19,0.18,-0.06,0.15,0.14,-0.09,-0.02,1.68,-0.02,-0.03,-0.01,0.00,0.02,-0.01,0.01
2021.4.16 16:59:20:86,-0.22,1.29,0.23,0.17,1.19,0.18,-0.19,0.18,-0.06,0.15,0.14,-0.09,-0.02,1.68,-0.02,-0.03,-0.01,0.00,0.01,0.00,0.01
2021.4.16 16:59:20:93,-0.22,1.29,0.23,0.17,1.19,0.18,-0.19,0.18,-0.06,0.15,0.14,-0.09,-0.02,1.68,-0.02,-0.03,-0.01,0.00,0.01,-0.01,0.01
2021.4.16 16:59:20:98,-0.22,1.29,0.23,0.17,1.19,0.18,-0.19,0.18,-0.06,0.15,0.14,-0.09,-0.02,1.68,-0.02,-0.02,-0.02,0.00,0.00,-0.01,0.01
2021.4.16 16:59:20:103,-0.22,1.29,0.23,0.17,1.19,0.18,-0.19,0.18,-0.06,0.15,0.14,-0.09,-0.02,1.68,-0.02,-0.02,-0.02,0.00,0.00,-0.01,0.01
2021.4.16 16:59:20:110,-0.22,1.29,0.23,0.17,1.19,0.18,-0.19,0.18,-0.06,0.15,0.14,-0.09,-0.02,1.68,-0.02,-0.02,-0.02,0.00,-0.01,-0.02,0.01
2021.4.16 16:59:20:122,-0.22,1.29,0.23,0.17,1.19,0.18,-0.19,0.18,-0.06,0.15,0.14,-0.09,-0.02,1.68,-0.02,-0.02,-0.02,0.00,-0.01,-0.02,0.00
