time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.14 20:32:15:304,0.27,1.25,-0.20,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:456,0.27,1.25,-0.20,-0.11,0.72,-0.50,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.57,-0.55
2021.4.14 20:32:15:473,0.27,1.25,-0.20,-0.11,0.72,-0.50,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.57,-0.55
2021.4.14 20:32:15:496,0.27,1.24,-0.20,-0.11,0.72,-0.50,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.57,-0.55
2021.4.14 20:32:15:507,0.27,1.24,-0.20,-0.11,0.72,-0.50,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.57,-0.55
2021.4.14 20:32:15:513,0.27,1.24,-0.21,-0.11,0.72,-0.50,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.57,-0.55
2021.4.14 20:32:15:518,0.27,1.24,-0.21,-0.11,0.72,-0.50,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.57,-0.55
2021.4.14 20:32:15:527,0.27,1.24,-0.21,-0.11,0.73,-0.50,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.57,-0.55
2021.4.14 20:32:15:539,0.27,1.24,-0.21,-0.11,0.73,-0.50,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:551,0.28,1.24,-0.21,-0.11,0.73,-0.50,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:572,0.28,1.24,-0.21,-0.11,0.73,-0.50,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:595,0.28,1.24,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:617,0.28,1.23,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:640,0.28,1.23,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:667,0.28,1.23,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:685,0.28,1.22,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:706,0.28,1.22,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:730,0.28,1.21,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:751,0.28,1.20,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:777,0.28,1.19,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:796,0.28,1.17,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:824,0.28,1.15,-0.21,-0.11,0.73,-0.49,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:840,0.28,1.14,-0.21,-0.10,0.73,-0.49,-0.14,0.20,-0.57,0.18,0.23,-0.55,0.15,1.56,-0.55
2021.4.14 20:32:15:863,0.28,1.12,-0.21,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.19,0.23,-0.55,0.15,1.56,-0.55
2021.4.14 20:32:15:885,0.29,1.10,-0.21,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.19,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:907,0.29,1.07,-0.21,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:930,0.30,1.05,-0.21,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:952,0.30,1.02,-0.22,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:981,0.31,0.99,-0.22,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:15:996,0.32,0.97,-0.22,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.19,0.24,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:16:20,0.33,0.94,-0.23,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:16:41,0.34,0.91,-0.24,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:16:65,0.35,0.88,-0.25,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:16:75,0.36,0.86,-0.26,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:16:86,0.36,0.85,-0.27,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:16:98,0.37,0.83,-0.28,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:16:109,0.37,0.82,-0.28,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:16:124,0.38,0.80,-0.30,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.55
2021.4.14 20:32:16:131,0.38,0.79,-0.30,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.54
2021.4.14 20:32:16:141,0.39,0.78,-0.32,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.54
2021.4.14 20:32:16:153,0.40,0.77,-0.33,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.54
2021.4.14 20:32:16:164,0.40,0.76,-0.34,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.54
2021.4.14 20:32:16:175,0.41,0.75,-0.35,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.54
2021.4.14 20:32:16:186,0.41,0.74,-0.37,-0.10,0.73,-0.48,-0.14,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.54
2021.4.14 20:32:16:198,0.42,0.73,-0.38,-0.10,0.73,-0.48,-0.15,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.54
2021.4.14 20:32:16:209,0.42,0.73,-0.39,-0.10,0.73,-0.48,-0.15,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.54
2021.4.14 20:32:16:220,0.42,0.72,-0.41,-0.10,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.23,-0.54,0.15,1.56,-0.54
2021.4.14 20:32:16:231,0.43,0.71,-0.42,-0.10,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.23,-0.54,0.14,1.56,-0.54
2021.4.14 20:32:16:243,0.43,0.71,-0.44,-0.10,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.24,-0.54,0.14,1.56,-0.54
2021.4.14 20:32:16:256,0.43,0.70,-0.45,-0.11,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.24,-0.54,0.14,1.56,-0.54
2021.4.14 20:32:16:265,0.44,0.70,-0.46,-0.11,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.24,-0.54,0.14,1.56,-0.54
2021.4.14 20:32:16:283,0.44,0.69,-0.48,-0.11,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.24,-0.54,0.14,1.56,-0.53
2021.4.14 20:32:16:291,0.44,0.69,-0.49,-0.11,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.23,-0.54,0.14,1.56,-0.53
2021.4.14 20:32:16:298,0.44,0.69,-0.50,-0.11,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.23,-0.54,0.14,1.56,-0.53
2021.4.14 20:32:16:309,0.44,0.69,-0.51,-0.11,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.23,-0.53,0.14,1.56,-0.53
2021.4.14 20:32:16:321,0.44,0.68,-0.53,-0.11,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.24,-0.53,0.14,1.56,-0.53
2021.4.14 20:32:16:331,0.44,0.68,-0.54,-0.11,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.23,-0.53,0.14,1.57,-0.53
2021.4.14 20:32:16:343,0.45,0.68,-0.55,-0.11,0.73,-0.49,-0.15,0.20,-0.57,0.18,0.23,-0.52,0.14,1.57,-0.53
2021.4.14 20:32:16:354,0.45,0.68,-0.56,-0.12,0.73,-0.49,-0.15,0.20,-0.57,0.17,0.22,-0.53,0.14,1.57,-0.53
2021.4.14 20:32:16:365,0.45,0.68,-0.57,-0.12,0.73,-0.49,-0.15,0.20,-0.58,0.17,0.22,-0.53,0.14,1.57,-0.52
2021.4.14 20:32:16:377,0.45,0.68,-0.58,-0.12,0.74,-0.49,-0.15,0.20,-0.58,0.17,0.22,-0.53,0.14,1.57,-0.52
2021.4.14 20:32:16:389,0.45,0.67,-0.59,-0.12,0.74,-0.49,-0.15,0.20,-0.58,0.17,0.22,-0.53,0.14,1.57,-0.52
