time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.16 15:41:13:396,-0.30,0.99,-0.14,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.56,-0.39,0.02,0.00,-0.01,-0.02,0.02,-0.03
2021.4.16 15:41:13:556,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.56,-0.40,-0.01,-0.01,-0.02,-0.03,0.00,0.00
2021.4.16 15:41:13:565,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.56,-0.40,-0.01,-0.01,-0.02,-0.02,0.00,0.00
2021.4.16 15:41:13:585,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.56,-0.40,-0.01,-0.01,-0.02,0.00,0.00,-0.01
2021.4.16 15:41:13:602,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.56,-0.40,-0.01,-0.02,-0.02,0.01,0.00,-0.01
2021.4.16 15:41:13:612,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.56,-0.40,-0.01,-0.02,-0.02,0.01,0.00,-0.02
2021.4.16 15:41:13:618,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.56,-0.40,-0.01,-0.02,-0.02,0.01,0.00,-0.02
2021.4.16 15:41:13:625,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.56,-0.40,-0.01,-0.02,-0.02,0.01,0.00,-0.02
2021.4.16 15:41:13:635,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.57,-0.40,0.00,-0.02,-0.02,0.01,0.01,-0.02
2021.4.16 15:41:13:646,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.57,-0.40,0.00,-0.02,-0.02,0.01,0.01,-0.01
2021.4.16 15:41:13:669,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.57,-0.40,0.01,-0.02,-0.01,0.02,0.02,-0.01
2021.4.16 15:41:13:692,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.10,1.57,-0.40,0.01,-0.01,-0.01,0.03,0.02,-0.02
2021.4.16 15:41:13:714,-0.30,0.99,-0.15,0.00,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.09,1.57,-0.40,0.01,-0.01,-0.01,0.04,0.01,-0.01
2021.4.16 15:41:13:736,-0.30,0.99,-0.15,0.00,1.21,-0.12,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.09,1.57,-0.40,0.02,0.00,-0.01,0.06,-0.01,0.00
2021.4.16 15:41:13:758,-0.30,0.99,-0.15,0.01,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.09,1.57,-0.40,0.02,0.00,0.00,0.09,-0.03,0.01
2021.4.16 15:41:13:780,-0.30,0.99,-0.15,0.01,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.09,1.57,-0.40,0.03,0.00,0.00,0.13,-0.05,0.01
2021.4.16 15:41:13:803,-0.30,0.99,-0.15,0.01,1.21,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.09,1.57,-0.40,0.03,0.00,0.00,0.18,-0.08,0.02
2021.4.16 15:41:13:825,-0.30,0.99,-0.15,0.02,1.20,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.45,-0.09,1.57,-0.40,0.03,0.00,0.00,0.20,-0.12,0.02
2021.4.16 15:41:13:848,-0.30,0.99,-0.15,0.02,1.20,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.45,-0.09,1.57,-0.40,0.03,0.00,0.00,0.21,-0.17,0.03
2021.4.16 15:41:13:871,-0.30,0.99,-0.15,0.03,1.20,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.09,1.57,-0.40,0.03,0.01,0.01,0.21,-0.24,0.04
2021.4.16 15:41:13:892,-0.30,0.99,-0.15,0.03,1.19,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.09,1.57,-0.40,0.02,0.01,0.01,0.19,-0.29,0.05
2021.4.16 15:41:13:916,-0.30,0.99,-0.15,0.03,1.18,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.09,1.57,-0.40,0.02,0.02,0.01,0.15,-0.33,0.05
2021.4.16 15:41:13:937,-0.30,0.99,-0.15,0.04,1.17,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.09,1.57,-0.40,0.01,0.01,0.00,0.12,-0.36,0.04
2021.4.16 15:41:13:959,-0.30,0.99,-0.15,0.04,1.17,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.45,-0.09,1.57,-0.40,0.01,0.01,0.00,0.09,-0.36,0.04
2021.4.16 15:41:13:982,-0.30,0.99,-0.15,0.04,1.16,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.45,-0.08,1.57,-0.40,0.00,0.01,0.00,0.08,-0.34,0.02
2021.4.16 15:41:14:04,-0.30,0.99,-0.15,0.04,1.15,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.00,0.00,-0.01,0.08,-0.31,0.00
2021.4.16 15:41:14:26,-0.30,0.99,-0.15,0.04,1.15,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.00,0.00,-0.01,0.06,-0.29,-0.01
2021.4.16 15:41:14:49,-0.30,0.99,-0.15,0.04,1.14,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,-0.01,0.00,-0.01,0.04,-0.26,-0.02
2021.4.16 15:41:14:71,-0.30,0.99,-0.15,0.05,1.13,-0.11,-0.22,0.21,-0.47,-0.03,0.20,-0.44,-0.08,1.57,-0.40,-0.01,0.00,-0.02,0.05,-0.24,-0.03
2021.4.16 15:41:14:93,-0.30,0.99,-0.15,0.05,1.13,-0.11,-0.22,0.21,-0.47,-0.03,0.20,-0.44,-0.08,1.57,-0.40,-0.02,-0.01,-0.02,0.06,-0.22,-0.04
2021.4.16 15:41:14:116,-0.30,0.99,-0.15,0.05,1.12,-0.11,-0.22,0.21,-0.47,-0.03,0.20,-0.44,-0.08,1.57,-0.40,-0.02,-0.02,-0.02,0.06,-0.20,-0.04
2021.4.16 15:41:14:138,-0.30,0.99,-0.15,0.05,1.12,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,-0.02,-0.02,-0.02,0.06,-0.17,-0.04
2021.4.16 15:41:14:160,-0.30,0.99,-0.15,0.05,1.12,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,-0.02,-0.02,-0.02,0.04,-0.14,-0.03
2021.4.16 15:41:14:172,-0.30,0.99,-0.15,0.05,1.12,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,-0.01,-0.03,-0.02,0.03,-0.13,-0.03
2021.4.16 15:41:14:184,-0.30,0.99,-0.15,0.05,1.11,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,-0.01,-0.03,-0.02,0.01,-0.12,-0.02
2021.4.16 15:41:14:196,-0.30,0.99,-0.15,0.05,1.11,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,-0.01,-0.03,-0.02,0.00,-0.12,-0.02
2021.4.16 15:41:14:205,-0.30,0.99,-0.15,0.05,1.11,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,-0.01,-0.03,-0.02,-0.02,-0.12,-0.01
2021.4.16 15:41:14:216,-0.30,0.98,-0.15,0.05,1.11,-0.11,-0.22,0.21,-0.47,-0.03,0.20,-0.44,-0.08,1.57,-0.40,0.00,-0.04,-0.02,-0.03,-0.11,-0.01
2021.4.16 15:41:14:227,-0.30,0.98,-0.15,0.05,1.11,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.00,-0.04,-0.02,-0.04,-0.11,0.00
2021.4.16 15:41:14:238,-0.30,0.98,-0.15,0.05,1.11,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.00,-0.04,-0.02,-0.04,-0.11,0.00
2021.4.16 15:41:14:250,-0.30,0.98,-0.15,0.05,1.11,-0.11,-0.22,0.21,-0.47,-0.03,0.20,-0.44,-0.08,1.57,-0.40,0.01,-0.05,-0.02,-0.04,-0.11,0.01
2021.4.16 15:41:14:261,-0.30,0.98,-0.15,0.05,1.11,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.01,-0.05,-0.02,-0.04,-0.11,0.01
2021.4.16 15:41:14:276,-0.30,0.98,-0.15,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.01,-0.04,-0.02,-0.03,-0.09,0.00
2021.4.16 15:41:14:284,-0.30,0.98,-0.15,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.20,-0.44,-0.08,1.57,-0.40,0.02,-0.04,-0.02,-0.02,-0.09,0.00
2021.4.16 15:41:14:295,-0.30,0.98,-0.15,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.02,-0.04,-0.02,-0.02,-0.08,0.00
2021.4.16 15:41:14:305,-0.30,0.98,-0.15,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.02,-0.04,-0.02,-0.01,-0.06,0.00
2021.4.16 15:41:14:317,-0.30,0.98,-0.15,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.20,-0.44,-0.08,1.57,-0.40,0.03,-0.04,-0.02,-0.01,-0.05,0.01
2021.4.16 15:41:14:328,-0.30,0.98,-0.15,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.03,-0.03,-0.02,-0.01,-0.04,0.01
2021.4.16 15:41:14:339,-0.30,0.98,-0.15,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.03,-0.03,-0.01,-0.01,-0.04,0.01
2021.4.16 15:41:14:350,-0.30,0.98,-0.15,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.20,-0.44,-0.08,1.57,-0.40,0.03,-0.03,-0.01,-0.02,-0.03,0.01
2021.4.16 15:41:14:362,-0.30,0.98,-0.16,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.03,-0.02,-0.01,-0.02,-0.03,0.01
2021.4.16 15:41:14:372,-0.30,0.98,-0.16,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.03,-0.02,-0.01,-0.02,-0.02,0.01
2021.4.16 15:41:14:384,-0.30,0.98,-0.16,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.20,-0.44,-0.08,1.57,-0.40,0.03,-0.02,-0.01,-0.02,-0.02,0.01
2021.4.16 15:41:14:395,-0.30,0.98,-0.16,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.03,-0.01,-0.01,-0.02,-0.02,0.01
2021.4.16 15:41:14:406,-0.30,0.98,-0.16,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.04,-0.01,0.00,-0.02,-0.02,0.01
2021.4.16 15:41:14:417,-0.30,0.98,-0.16,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.20,-0.44,-0.08,1.57,-0.40,0.04,-0.01,0.00,-0.02,-0.01,0.01
2021.4.16 15:41:14:428,-0.29,0.98,-0.16,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.04,-0.01,0.00,-0.02,-0.01,0.00
2021.4.16 15:41:14:439,-0.29,0.98,-0.16,0.05,1.10,-0.11,-0.22,0.21,-0.47,-0.03,0.19,-0.44,-0.08,1.57,-0.40,0.04,-0.01,0.00,-0.01,0.00,0.01
