time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.19 10:16:12:419,-0.09,1.09,0.26,0.03,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.03,-0.02,-0.01,0.00,-0.03,0.00
2021.4.19 10:16:12:552,-0.09,1.09,0.26,0.03,1.10,0.25,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.01,0.00,0.02,0.00,-0.01
2021.4.19 10:16:12:561,-0.09,1.09,0.26,0.03,1.10,0.25,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.01,0.00,0.02,0.00,-0.01
2021.4.19 10:16:12:591,-0.09,1.09,0.26,0.03,1.10,0.25,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.01,0.00,0.02,0.00,-0.01
2021.4.19 10:16:12:601,-0.09,1.09,0.26,0.03,1.10,0.25,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.00,0.00,0.02,0.00,-0.01
2021.4.19 10:16:12:606,-0.09,1.09,0.26,0.03,1.10,0.25,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.00,0.00,0.02,-0.01,-0.01
2021.4.19 10:16:12:613,-0.09,1.09,0.26,0.03,1.10,0.25,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.00,0.00,0.02,-0.01,-0.01
2021.4.19 10:16:12:625,-0.09,1.09,0.26,0.03,1.10,0.25,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.00,0.00,0.02,-0.01,-0.01
2021.4.19 10:16:12:635,-0.09,1.09,0.26,0.03,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.00,0.00,0.03,-0.02,-0.01
2021.4.19 10:16:12:646,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.00,0.00,0.03,-0.02,-0.01
2021.4.19 10:16:12:658,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.00,0.00,0.04,-0.01,-0.01
2021.4.19 10:16:12:669,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.00,0.00,0.04,-0.01,-0.01
2021.4.19 10:16:12:680,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.01,0.01,0.00,0.05,-0.01,-0.01
2021.4.19 10:16:12:691,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.02,0.01,0.00,0.06,0.00,-0.01
2021.4.19 10:16:12:702,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.02,0.00,0.00,0.07,0.00,-0.01
2021.4.19 10:16:12:714,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.03,0.00,0.00,0.08,0.00,-0.02
2021.4.19 10:16:12:726,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.03,-0.01,0.00,0.09,-0.01,-0.02
2021.4.19 10:16:12:736,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.03,-0.01,0.00,0.10,-0.01,-0.01
2021.4.19 10:16:12:747,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.04,-0.02,0.01,0.10,-0.01,-0.01
2021.4.19 10:16:12:758,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.50,0.04,0.04,-0.02,0.01,0.11,-0.01,-0.01
2021.4.19 10:16:12:769,-0.09,1.09,0.26,0.04,1.10,0.25,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.50,0.04,0.04,-0.02,0.01,0.12,-0.01,-0.01
2021.4.19 10:16:12:780,-0.09,1.09,0.26,0.05,1.10,0.24,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.50,0.04,0.03,-0.02,0.01,0.13,-0.01,-0.01
2021.4.19 10:16:12:791,-0.09,1.09,0.26,0.05,1.10,0.24,-0.15,0.17,-0.05,0.15,0.18,-0.02,0.00,1.50,0.04,0.04,-0.02,0.01,0.14,-0.01,0.00
2021.4.19 10:16:12:803,-0.08,1.09,0.26,0.05,1.10,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.04,0.04,-0.01,0.01,0.14,-0.01,0.00
2021.4.19 10:16:12:814,-0.08,1.09,0.26,0.05,1.10,0.24,-0.16,0.17,-0.06,0.15,0.18,-0.02,0.00,1.51,0.03,0.04,-0.01,0.01,0.13,0.00,-0.01
2021.4.19 10:16:12:825,-0.08,1.09,0.26,0.05,1.10,0.24,-0.16,0.17,-0.06,0.15,0.18,-0.02,0.00,1.51,0.03,0.04,-0.01,0.01,0.13,0.01,-0.01
2021.4.19 10:16:12:836,-0.08,1.09,0.26,0.05,1.10,0.24,-0.16,0.17,-0.06,0.15,0.18,-0.02,0.00,1.51,0.03,0.03,-0.01,0.00,0.11,0.03,-0.01
2021.4.19 10:16:12:847,-0.08,1.09,0.26,0.05,1.10,0.24,-0.16,0.17,-0.06,0.15,0.18,-0.02,0.00,1.51,0.03,0.02,-0.01,0.00,0.10,0.05,-0.02
2021.4.19 10:16:12:858,-0.08,1.09,0.26,0.06,1.10,0.24,-0.16,0.17,-0.06,0.15,0.18,-0.02,0.00,1.51,0.03,0.02,-0.01,0.00,0.09,0.07,-0.03
2021.4.19 10:16:12:870,-0.08,1.09,0.26,0.06,1.10,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.00,1.51,0.03,0.01,-0.02,-0.01,0.10,0.08,-0.04
2021.4.19 10:16:12:881,-0.08,1.09,0.26,0.06,1.10,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.00,-0.03,-0.01,0.10,0.09,-0.04
2021.4.19 10:16:12:892,-0.08,1.09,0.26,0.06,1.10,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.00,-0.03,-0.01,0.11,0.10,-0.05
2021.4.19 10:16:12:903,-0.08,1.09,0.26,0.06,1.10,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.00,-0.04,-0.01,0.13,0.11,-0.06
2021.4.19 10:16:12:914,-0.08,1.09,0.26,0.06,1.10,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.00,-0.04,-0.02,0.13,0.12,-0.07
2021.4.19 10:16:12:927,-0.08,1.09,0.26,0.06,1.11,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.00,-0.04,-0.01,0.14,0.12,-0.08
2021.4.19 10:16:12:937,-0.08,1.09,0.26,0.06,1.11,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.00,-0.05,-0.01,0.14,0.13,-0.08
2021.4.19 10:16:12:948,-0.08,1.09,0.26,0.07,1.11,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.00,-0.06,-0.01,0.14,0.13,-0.09
2021.4.19 10:16:12:959,-0.08,1.08,0.26,0.07,1.11,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.01,-0.06,-0.01,0.15,0.13,-0.10
2021.4.19 10:16:12:971,-0.08,1.08,0.26,0.07,1.11,0.24,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.02,-0.06,0.00,0.17,0.12,-0.11
2021.4.19 10:16:12:982,-0.08,1.08,0.26,0.07,1.11,0.23,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.03,-0.07,0.00,0.18,0.12,-0.12
2021.4.19 10:16:12:994,-0.08,1.08,0.26,0.07,1.11,0.23,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.03,0.04,-0.06,0.00,0.21,0.10,-0.13
2021.4.19 10:16:13:04,-0.08,1.08,0.26,0.08,1.11,0.23,-0.16,0.17,-0.05,0.15,0.18,-0.02,0.01,1.51,0.04,0.05,-0.06,0.00,0.22,0.08,-0.13
