time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.11 20:39:13:26,0.04,1.18,0.45,0.29,1.16,0.49,0.15,0.19,0.11,0.38,0.19,0.17,0.20,1.64,0.25,-0.16,-0.01,-0.06,-0.04,-0.03,0.01
2021.4.11 20:39:13:171,0.03,1.18,0.45,0.29,1.17,0.49,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,-0.08,-0.01,-0.05,0.04,0.02,-0.01
2021.4.11 20:39:13:184,0.03,1.18,0.45,0.29,1.17,0.49,0.14,0.19,0.11,0.38,0.19,0.17,0.20,1.64,0.24,-0.07,0.00,-0.05,0.05,0.04,-0.02
2021.4.11 20:39:13:200,0.02,1.18,0.45,0.30,1.17,0.49,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,-0.05,0.01,-0.05,0.07,0.06,-0.03
2021.4.11 20:39:13:208,0.02,1.18,0.45,0.30,1.17,0.49,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,-0.04,0.01,-0.05,0.08,0.08,-0.03
2021.4.11 20:39:13:220,0.02,1.18,0.45,0.30,1.17,0.49,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,-0.03,0.02,-0.04,0.09,0.09,-0.04
2021.4.11 20:39:13:226,0.02,1.18,0.44,0.30,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,-0.03,0.02,-0.05,0.09,0.09,-0.04
2021.4.11 20:39:13:231,0.02,1.18,0.44,0.30,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,-0.02,0.03,-0.05,0.10,0.10,-0.04
2021.4.11 20:39:13:242,0.02,1.18,0.44,0.30,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,-0.01,0.03,-0.05,0.10,0.09,-0.04
2021.4.11 20:39:13:254,0.02,1.18,0.44,0.30,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.00,0.04,-0.05,0.11,0.09,-0.04
2021.4.11 20:39:13:264,0.02,1.18,0.44,0.30,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.00,0.05,-0.05,0.12,0.08,-0.04
2021.4.11 20:39:13:275,0.02,1.18,0.44,0.30,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.01,0.05,-0.05,0.13,0.06,-0.03
2021.4.11 20:39:13:287,0.02,1.18,0.44,0.31,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.01,0.05,-0.05,0.15,0.04,-0.02
2021.4.11 20:39:13:297,0.02,1.18,0.44,0.31,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.01,0.04,-0.05,0.17,0.01,-0.01
2021.4.11 20:39:13:308,0.02,1.18,0.44,0.31,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.01,0.04,-0.04,0.20,-0.01,0.00
2021.4.11 20:39:13:320,0.02,1.18,0.44,0.31,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.00,0.02,-0.04,0.21,-0.03,0.00
2021.4.11 20:39:13:331,0.02,1.18,0.44,0.31,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.63,0.24,0.00,0.02,-0.04,0.22,-0.05,0.00
2021.4.11 20:39:13:342,0.02,1.18,0.44,0.32,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.63,0.24,0.00,0.00,-0.03,0.23,-0.06,0.00
2021.4.11 20:39:13:355,0.02,1.18,0.44,0.32,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.63,0.24,0.00,-0.02,-0.02,0.24,-0.06,0.00
2021.4.11 20:39:13:364,0.02,1.18,0.44,0.32,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.63,0.24,0.00,-0.03,-0.01,0.25,-0.06,0.00
2021.4.11 20:39:13:376,0.02,1.18,0.44,0.33,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.01,-0.04,0.00,0.25,-0.07,0.00
2021.4.11 20:39:13:386,0.02,1.18,0.44,0.33,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.01,-0.06,0.00,0.26,-0.07,0.00
2021.4.11 20:39:13:398,0.02,1.18,0.44,0.33,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.01,-0.06,0.01,0.26,-0.07,0.00
2021.4.11 20:39:13:409,0.02,1.18,0.44,0.33,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.01,-0.08,0.02,0.26,-0.08,-0.01
2021.4.11 20:39:13:420,0.02,1.18,0.44,0.34,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.02,-0.09,0.03,0.27,-0.09,-0.01
2021.4.11 20:39:13:432,0.02,1.18,0.44,0.34,1.17,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.02,-0.10,0.04,0.26,-0.09,-0.01
2021.4.11 20:39:13:442,0.03,1.18,0.44,0.34,1.16,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.20,1.64,0.24,0.02,-0.11,0.05,0.25,-0.10,-0.01
2021.4.11 20:39:13:454,0.03,1.17,0.44,0.35,1.16,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.21,1.64,0.24,0.02,-0.11,0.05,0.25,-0.10,-0.01
2021.4.11 20:39:13:465,0.03,1.17,0.44,0.35,1.16,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.21,1.64,0.24,0.02,-0.12,0.05,0.24,-0.11,-0.01
2021.4.11 20:39:13:478,0.03,1.17,0.44,0.35,1.16,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.21,1.64,0.24,0.01,-0.12,0.05,0.23,-0.11,-0.01
2021.4.11 20:39:13:487,0.03,1.17,0.44,0.35,1.16,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.21,1.64,0.24,0.00,-0.13,0.05,0.23,-0.12,-0.02
2021.4.11 20:39:13:498,0.03,1.17,0.44,0.36,1.16,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.21,1.64,0.24,0.00,-0.13,0.06,0.21,-0.12,-0.02
2021.4.11 20:39:13:509,0.03,1.17,0.44,0.36,1.16,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.21,1.64,0.24,-0.01,-0.13,0.06,0.19,-0.12,-0.02
2021.4.11 20:39:13:521,0.03,1.17,0.45,0.36,1.16,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.21,1.64,0.24,-0.03,-0.13,0.07,0.16,-0.13,-0.02
2021.4.11 20:39:13:533,0.02,1.17,0.45,0.36,1.15,0.48,0.14,0.19,0.11,0.38,0.18,0.17,0.21,1.63,0.24,-0.04,-0.14,0.07,0.12,-0.13,-0.02
2021.4.11 20:39:13:543,0.02,1.16,0.45,0.36,1.15,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.21,1.63,0.24,-0.05,-0.14,0.08,0.10,-0.14,-0.02
2021.4.11 20:39:13:554,0.02,1.16,0.45,0.36,1.15,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.21,1.63,0.24,-0.05,-0.13,0.08,0.05,-0.15,-0.02
2021.4.11 20:39:13:565,0.02,1.16,0.45,0.36,1.15,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.21,1.63,0.24,-0.06,-0.13,0.08,-0.03,-0.17,-0.02
2021.4.11 20:39:13:577,0.02,1.16,0.45,0.36,1.15,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.21,1.63,0.24,-0.05,-0.10,0.07,-0.13,-0.19,0.00
2021.4.11 20:39:13:588,0.02,1.16,0.45,0.36,1.14,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.21,1.63,0.24,-0.05,-0.08,0.07,-0.24,-0.23,0.01
2021.4.11 20:39:13:599,0.02,1.16,0.45,0.35,1.14,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.21,1.63,0.24,-0.04,-0.06,0.07,-0.31,-0.26,0.03
2021.4.11 20:39:13:610,0.02,1.16,0.45,0.35,1.14,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.22,1.63,0.24,-0.02,-0.03,0.07,-0.39,-0.32,0.04
2021.4.11 20:39:13:622,0.02,1.16,0.45,0.34,1.13,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.22,1.63,0.24,0.00,0.01,0.07,-0.45,-0.38,0.03
2021.4.11 20:39:13:632,0.02,1.16,0.45,0.34,1.13,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.22,1.63,0.24,0.04,0.06,0.08,-0.48,-0.41,0.02
2021.4.11 20:39:13:644,0.02,1.16,0.45,0.33,1.12,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.22,1.63,0.24,0.09,0.11,0.10,-0.46,-0.40,0.01
2021.4.11 20:39:13:655,0.02,1.16,0.46,0.33,1.12,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.22,1.63,0.24,0.14,0.16,0.13,-0.38,-0.34,0.00
2021.4.11 20:39:13:668,0.03,1.17,0.46,0.33,1.12,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.22,1.63,0.24,0.24,0.24,0.20,-0.21,-0.18,0.00
2021.4.11 20:39:13:677,0.03,1.17,0.46,0.32,1.12,0.48,0.14,0.19,0.11,0.38,0.18,0.16,0.22,1.63,0.24,0.31,0.27,0.25,-0.08,-0.04,0.02
