time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.5 20:20:03:903,-0.06,1.55,-0.02,0.28,1.12,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.10
2021.4.5 20:20:03:914,-0.06,1.55,-0.02,0.27,1.12,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.10
2021.4.5 20:20:03:925,-0.06,1.55,-0.02,0.27,1.12,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.09
2021.4.5 20:20:03:941,-0.06,1.55,-0.02,0.27,1.12,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.09
2021.4.5 20:20:03:956,-0.06,1.55,-0.02,0.27,1.12,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.09
2021.4.5 20:20:03:965,-0.06,1.55,-0.01,0.27,1.12,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.09
2021.4.5 20:20:03:974,-0.06,1.54,-0.01,0.27,1.12,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.09
2021.4.5 20:20:03:983,-0.06,1.54,-0.01,0.27,1.11,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.09
2021.4.5 20:20:03:993,-0.06,1.54,-0.01,0.27,1.11,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.09
2021.4.5 20:20:04:03,-0.06,1.54,-0.01,0.27,1.11,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.09
2021.4.5 20:20:04:14,-0.06,1.53,-0.01,0.27,1.11,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.05,1.62,-0.09
2021.4.5 20:20:04:26,-0.06,1.53,0.00,0.26,1.11,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.05,1.62,-0.09
2021.4.5 20:20:04:48,-0.06,1.52,0.00,0.26,1.11,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.05,1.62,-0.08
2021.4.5 20:20:04:61,-0.05,1.52,0.01,0.26,1.10,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.05,1.62,-0.08
2021.4.5 20:20:04:74,-0.05,1.51,0.02,0.26,1.10,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.05,1.62,-0.08
2021.4.5 20:20:04:86,-0.05,1.50,0.02,0.25,1.09,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.05,1.62,-0.08
2021.4.5 20:20:04:98,-0.05,1.49,0.03,0.25,1.09,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.05,1.62,-0.08
2021.4.5 20:20:04:112,-0.05,1.48,0.04,0.25,1.08,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.05,1.62,-0.08
2021.4.5 20:20:04:129,-0.05,1.47,0.06,0.25,1.08,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.08
2021.4.5 20:20:04:140,-0.05,1.46,0.07,0.25,1.08,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.08
2021.4.5 20:20:04:153,-0.04,1.44,0.08,0.24,1.07,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.06,1.62,-0.08
2021.4.5 20:20:04:163,-0.04,1.43,0.09,0.24,1.07,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.06,1.62,-0.08
2021.4.5 20:20:04:171,-0.04,1.42,0.10,0.24,1.07,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.06,1.62,-0.08
2021.4.5 20:20:04:180,-0.03,1.41,0.11,0.24,1.07,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.06,1.62,-0.07
2021.4.5 20:20:04:190,-0.03,1.40,0.12,0.24,1.07,0.06,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.06,1.62,-0.07
2021.4.5 20:20:04:202,-0.03,1.38,0.13,0.24,1.07,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.07
2021.4.5 20:20:04:214,-0.03,1.37,0.14,0.24,1.07,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.07
2021.4.5 20:20:04:228,-0.02,1.34,0.15,0.25,1.07,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.07
2021.4.5 20:20:04:242,-0.02,1.32,0.16,0.25,1.07,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.07
2021.4.5 20:20:04:251,-0.02,1.30,0.16,0.25,1.08,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.07
2021.4.5 20:20:04:261,-0.01,1.29,0.17,0.25,1.08,0.07,-0.02,0.22,-0.18,0.23,0.21,-0.20,0.06,1.62,-0.07
2021.4.5 20:20:04:270,-0.01,1.27,0.17,0.25,1.08,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.06,1.62,-0.07
2021.4.5 20:20:04:279,-0.01,1.26,0.17,0.25,1.09,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:287,-0.01,1.24,0.17,0.26,1.09,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:299,-0.01,1.23,0.17,0.26,1.09,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:311,-0.01,1.21,0.17,0.26,1.10,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:322,-0.01,1.20,0.17,0.26,1.10,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:337,0.00,1.18,0.17,0.26,1.11,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:347,-0.01,1.17,0.16,0.26,1.11,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:357,0.00,1.16,0.16,0.26,1.11,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:366,0.00,1.16,0.16,0.27,1.11,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:375,0.00,1.15,0.16,0.27,1.12,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:383,0.00,1.14,0.16,0.27,1.12,0.07,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:397,0.00,1.13,0.15,0.27,1.12,0.08,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:409,0.00,1.13,0.15,0.27,1.12,0.08,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:419,0.00,1.12,0.15,0.27,1.12,0.08,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:431,0.00,1.11,0.14,0.27,1.12,0.08,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.07
2021.4.5 20:20:04:441,0.00,1.11,0.14,0.27,1.12,0.08,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.06
2021.4.5 20:20:04:451,0.00,1.11,0.14,0.27,1.12,0.08,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.06
2021.4.5 20:20:04:462,0.00,1.10,0.14,0.27,1.12,0.08,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.06
2021.4.5 20:20:04:472,0.01,1.10,0.14,0.27,1.12,0.08,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.06
2021.4.5 20:20:04:486,0.01,1.10,0.14,0.27,1.12,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.62,-0.06
2021.4.5 20:20:04:497,0.01,1.10,0.14,0.27,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:508,0.01,1.10,0.14,0.27,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:519,0.01,1.10,0.14,0.27,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:528,0.01,1.10,0.14,0.27,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:539,0.01,1.10,0.14,0.26,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:550,0.01,1.10,0.14,0.26,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:562,0.01,1.10,0.14,0.26,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:573,0.02,1.10,0.14,0.26,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:587,0.02,1.10,0.14,0.26,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:599,0.02,1.11,0.14,0.26,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:609,0.02,1.11,0.14,0.26,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.06
2021.4.5 20:20:04:623,0.02,1.12,0.14,0.26,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:632,0.02,1.12,0.14,0.26,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:641,0.02,1.12,0.14,0.25,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:651,0.02,1.12,0.14,0.25,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:663,0.02,1.12,0.14,0.25,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:676,0.02,1.13,0.14,0.25,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:685,0.02,1.13,0.14,0.25,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:698,0.02,1.13,0.14,0.25,1.11,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:714,0.02,1.14,0.14,0.26,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:723,0.02,1.14,0.14,0.26,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:731,0.02,1.14,0.14,0.26,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:741,0.02,1.14,0.14,0.26,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:751,0.02,1.14,0.14,0.26,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:764,0.02,1.15,0.14,0.26,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:777,0.02,1.15,0.15,0.26,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:786,0.02,1.15,0.15,0.26,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.07,1.63,-0.05
2021.4.5 20:20:04:798,0.02,1.16,0.15,0.27,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.63,-0.05
2021.4.5 20:20:04:812,0.02,1.16,0.16,0.27,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.63,-0.05
2021.4.5 20:20:04:820,0.02,1.17,0.16,0.27,1.10,0.09,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.63,-0.05
2021.4.5 20:20:04:832,0.02,1.17,0.17,0.27,1.10,0.10,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.63,-0.05
2021.4.5 20:20:04:843,0.02,1.18,0.17,0.28,1.10,0.10,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.63,-0.05
2021.4.5 20:20:04:858,0.02,1.19,0.18,0.28,1.10,0.10,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.64,-0.05
2021.4.5 20:20:04:867,0.02,1.19,0.18,0.28,1.10,0.10,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.64,-0.05
2021.4.5 20:20:04:877,0.02,1.20,0.19,0.29,1.10,0.10,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.64,-0.05
2021.4.5 20:20:04:889,0.02,1.20,0.20,0.29,1.10,0.10,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.64,-0.05
2021.4.5 20:20:04:901,0.02,1.21,0.20,0.30,1.10,0.10,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.64,-0.05
2021.4.5 20:20:04:912,0.02,1.21,0.21,0.30,1.10,0.11,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.64,-0.05
2021.4.5 20:20:04:922,0.02,1.22,0.21,0.30,1.10,0.11,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.64,-0.05
2021.4.5 20:20:04:933,0.02,1.22,0.22,0.31,1.10,0.11,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.64,-0.05
2021.4.5 20:20:04:944,0.03,1.23,0.22,0.31,1.10,0.11,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.08,1.64,-0.05
2021.4.5 20:20:04:959,0.03,1.23,0.23,0.31,1.10,0.11,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.63,-0.05
2021.4.5 20:20:04:969,0.03,1.24,0.23,0.31,1.10,0.11,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.63,-0.05
2021.4.5 20:20:04:978,0.03,1.24,0.24,0.31,1.10,0.11,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.63,-0.05
2021.4.5 20:20:04:994,0.03,1.25,0.24,0.32,1.10,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.63,-0.05
2021.4.5 20:20:05:04,0.03,1.25,0.25,0.32,1.10,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.63,-0.05
2021.4.5 20:20:05:13,0.03,1.26,0.25,0.32,1.10,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.63,-0.05
2021.4.5 20:20:05:23,0.03,1.26,0.25,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.62,-0.06
2021.4.5 20:20:05:36,0.04,1.27,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.62,-0.06
2021.4.5 20:20:05:47,0.04,1.27,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.62,-0.06
2021.4.5 20:20:05:56,0.04,1.27,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.62,-0.06
2021.4.5 20:20:05:67,0.04,1.28,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.62,-0.06
2021.4.5 20:20:05:80,0.04,1.28,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.62,-0.06
2021.4.5 20:20:05:93,0.04,1.29,0.27,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.61,-0.06
2021.4.5 20:20:05:104,0.04,1.29,0.27,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.61,-0.06
2021.4.5 20:20:05:113,0.04,1.29,0.27,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.61,-0.06
2021.4.5 20:20:05:124,0.04,1.30,0.27,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.61,-0.06
2021.4.5 20:20:05:138,0.05,1.30,0.27,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.61,-0.06
2021.4.5 20:20:05:150,0.05,1.31,0.27,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.61,-0.06
2021.4.5 20:20:05:160,0.05,1.31,0.27,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.61,-0.06
2021.4.5 20:20:05:171,0.05,1.31,0.27,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.61,-0.06
2021.4.5 20:20:05:182,0.05,1.32,0.27,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.61,-0.06
2021.4.5 20:20:05:194,0.05,1.32,0.27,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.61,-0.06
2021.4.5 20:20:05:203,0.05,1.32,0.26,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.60,-0.06
2021.4.5 20:20:05:215,0.05,1.32,0.26,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.60,-0.06
2021.4.5 20:20:05:227,0.05,1.33,0.26,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.60,-0.06
2021.4.5 20:20:05:237,0.05,1.33,0.26,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.60,-0.06
2021.4.5 20:20:05:247,0.06,1.33,0.26,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.60,-0.06
2021.4.5 20:20:05:258,0.06,1.33,0.26,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.60,-0.06
2021.4.5 20:20:05:270,0.06,1.33,0.26,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.60,-0.06
2021.4.5 20:20:05:283,0.06,1.34,0.26,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.60,-0.06
2021.4.5 20:20:05:293,0.06,1.34,0.26,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.60,-0.06
2021.4.5 20:20:05:303,0.06,1.34,0.26,0.32,1.12,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.09,1.60,-0.06
2021.4.5 20:20:05:315,0.06,1.34,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.10,1.60,-0.06
2021.4.5 20:20:05:329,0.06,1.34,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.10,1.60,-0.06
2021.4.5 20:20:05:338,0.06,1.34,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.10,1.60,-0.06
2021.4.5 20:20:05:349,0.07,1.34,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.10,1.60,-0.06
2021.4.5 20:20:05:359,0.07,1.34,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.10,1.60,-0.06
2021.4.5 20:20:05:374,0.07,1.34,0.26,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.10,1.60,-0.06
2021.4.5 20:20:05:383,0.07,1.34,0.25,0.32,1.11,0.12,-0.02,0.22,-0.18,0.23,0.20,-0.20,0.10,1.60,-0.06
