time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.15 19:50:53:472,0.10,1.18,0.38,0.33,1.37,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.64,0.09,0.01,0.03,-0.01,0.04,0.00,-0.01
2021.4.15 19:50:53:618,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.63,0.09,0.02,0.00,-0.01,0.01,-0.03,0.00
2021.4.15 19:50:53:629,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.63,0.09,0.02,0.01,-0.01,0.01,-0.03,0.00
2021.4.15 19:50:53:651,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.63,0.09,0.02,0.01,-0.01,0.00,-0.03,0.00
2021.4.15 19:50:53:659,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.63,0.09,0.02,0.01,-0.01,0.00,-0.02,-0.01
2021.4.15 19:50:53:664,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.63,0.09,0.02,0.01,-0.01,0.00,-0.02,-0.01
2021.4.15 19:50:53:669,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.63,0.09,0.02,0.01,-0.01,0.00,-0.01,-0.01
2021.4.15 19:50:53:677,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.63,0.09,0.02,0.01,-0.01,0.00,0.00,-0.02
2021.4.15 19:50:53:688,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.63,0.09,0.02,0.01,-0.01,0.00,0.01,-0.02
2021.4.15 19:50:53:700,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.63,0.09,0.01,0.01,-0.01,0.00,0.02,-0.02
2021.4.15 19:50:53:711,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.22,1.63,0.09,0.01,0.01,-0.02,-0.01,0.02,-0.02
2021.4.15 19:50:53:724,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.09,0.01,0.00,-0.02,0.00,0.02,-0.02
2021.4.15 19:50:53:733,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.09,0.01,0.00,-0.02,0.00,0.02,-0.03
2021.4.15 19:50:53:745,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.09,0.01,0.00,-0.02,0.00,0.02,-0.03
2021.4.15 19:50:53:756,0.11,1.18,0.38,0.33,1.36,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.09,0.01,0.00,-0.02,-0.01,0.02,-0.03
2021.4.15 19:50:53:766,0.11,1.18,0.38,0.33,1.37,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.09,0.01,-0.01,-0.02,-0.01,0.02,-0.03
2021.4.15 19:50:53:778,0.11,1.18,0.38,0.32,1.37,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.09,0.01,-0.01,-0.02,-0.01,0.02,-0.03
2021.4.15 19:50:53:789,0.11,1.18,0.38,0.32,1.37,0.38,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.09,0.01,-0.01,-0.02,-0.01,0.02,-0.03
2021.4.15 19:50:53:800,0.11,1.18,0.38,0.32,1.37,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.09,0.01,-0.01,-0.02,0.00,0.01,-0.03
2021.4.15 19:50:53:811,0.11,1.18,0.38,0.32,1.37,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.09,0.01,-0.01,-0.02,0.00,0.01,-0.03
2021.4.15 19:50:53:822,0.11,1.18,0.38,0.32,1.37,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.09,0.02,-0.01,-0.02,0.00,0.00,-0.02
2021.4.15 19:50:53:833,0.11,1.18,0.38,0.32,1.37,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.08,0.02,-0.01,-0.02,0.00,0.00,-0.02
2021.4.15 19:50:53:844,0.11,1.18,0.38,0.33,1.37,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.08,0.02,-0.01,-0.01,0.01,-0.01,-0.02
2021.4.15 19:50:53:856,0.11,1.18,0.38,0.33,1.37,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.08,0.02,0.00,-0.01,0.01,-0.02,-0.02
2021.4.15 19:50:53:867,0.11,1.18,0.38,0.33,1.36,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.08,0.02,0.00,-0.01,0.02,-0.02,-0.01
2021.4.15 19:50:53:878,0.11,1.18,0.38,0.33,1.36,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.08,0.02,0.01,-0.01,0.02,-0.03,-0.01
2021.4.15 19:50:53:889,0.11,1.18,0.38,0.33,1.36,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.08,0.02,0.01,-0.01,0.03,-0.04,-0.01
2021.4.15 19:50:53:901,0.11,1.18,0.38,0.33,1.36,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.08,0.03,0.02,-0.01,0.03,-0.04,-0.01
2021.4.15 19:50:53:913,0.11,1.18,0.38,0.33,1.36,0.37,0.09,0.20,0.07,0.34,0.20,0.08,0.23,1.63,0.08,0.03,0.02,0.00,0.03,-0.05,-0.01
