time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.15 19:48:24:357,0.17,1.20,0.39,0.34,1.26,0.37,0.10,0.20,0.08,0.34,0.21,0.08,0.25,1.63,0.12,-0.03,0.00,-0.01,-0.01,-0.01,-0.01
2021.4.15 19:48:24:511,0.16,1.20,0.39,0.34,1.26,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.01,-0.01,0.00,-0.04,0.01
2021.4.15 19:48:24:522,0.16,1.20,0.39,0.34,1.26,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.01,-0.01,0.00,-0.04,0.01
2021.4.15 19:48:24:541,0.16,1.20,0.39,0.34,1.26,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.02,-0.01,-0.01,-0.04,0.01
2021.4.15 19:48:24:550,0.16,1.20,0.39,0.34,1.26,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.02,-0.01,-0.01,-0.04,0.01
2021.4.15 19:48:24:560,0.16,1.20,0.39,0.34,1.26,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.02,-0.01,-0.01,-0.04,0.00
2021.4.15 19:48:24:568,0.16,1.20,0.39,0.34,1.26,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.02,-0.01,0.00,-0.04,0.01
2021.4.15 19:48:24:574,0.16,1.20,0.39,0.34,1.26,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.02,-0.01,0.00,-0.03,0.01
2021.4.15 19:48:24:583,0.16,1.20,0.39,0.34,1.25,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.02,-0.01,0.00,-0.03,0.00
2021.4.15 19:48:24:593,0.16,1.20,0.39,0.34,1.25,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.02,-0.01,0.01,-0.03,0.00
2021.4.15 19:48:24:605,0.16,1.20,0.39,0.34,1.25,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.02,0.00,0.01,-0.03,-0.01
2021.4.15 19:48:24:616,0.16,1.20,0.39,0.34,1.25,0.37,0.10,0.20,0.07,0.34,0.21,0.08,0.24,1.63,0.12,-0.01,0.02,0.00,0.00,-0.03,-0.01
