time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.3 15:32:14:686,-0.24,0.90,0.36,0.08,1.09,0.44,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:696,-0.24,0.90,0.36,0.09,1.09,0.43,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:707,-0.24,0.90,0.36,0.09,1.08,0.43,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:718,-0.24,0.90,0.36,0.09,1.08,0.43,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:730,-0.24,0.90,0.36,0.09,1.08,0.43,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:741,-0.24,0.90,0.36,0.09,1.08,0.43,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:752,-0.24,0.90,0.36,0.09,1.07,0.43,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:763,-0.24,0.90,0.36,0.09,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:774,-0.24,0.90,0.36,0.09,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:786,-0.24,0.90,0.36,0.09,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:798,-0.24,0.90,0.36,0.09,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:808,-0.24,0.90,0.36,0.09,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:819,-0.24,0.90,0.36,0.09,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:830,-0.24,0.90,0.36,0.10,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:843,-0.24,0.90,0.36,0.10,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:852,-0.24,0.90,0.36,0.10,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:864,-0.24,0.90,0.36,0.10,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:876,-0.24,0.90,0.36,0.10,1.07,0.42,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:886,-0.24,0.90,0.36,0.10,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:897,-0.24,0.90,0.35,0.10,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:908,-0.24,0.90,0.35,0.10,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:919,-0.23,0.90,0.35,0.10,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:931,-0.23,0.90,0.35,0.10,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:942,-0.23,0.90,0.35,0.10,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:953,-0.23,0.90,0.35,0.10,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:964,-0.23,0.90,0.35,0.10,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.10,-0.08,1.68,0.23
2021.4.3 15:32:14:977,-0.23,0.90,0.35,0.10,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:14:987,-0.23,0.90,0.35,0.11,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:00,-0.23,0.90,0.35,0.11,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:12,-0.23,0.90,0.35,0.11,1.07,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:23,-0.23,0.90,0.35,0.11,1.08,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:35,-0.23,0.90,0.35,0.11,1.08,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:47,-0.23,0.90,0.35,0.11,1.08,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:59,-0.23,0.90,0.35,0.11,1.08,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:70,-0.23,0.90,0.35,0.11,1.08,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:81,-0.23,0.90,0.35,0.11,1.08,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:93,-0.23,0.90,0.35,0.11,1.08,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:103,-0.22,0.90,0.35,0.12,1.08,0.41,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:114,-0.22,0.90,0.35,0.12,1.08,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:126,-0.22,0.90,0.35,0.12,1.08,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:137,-0.22,0.91,0.35,0.12,1.08,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:148,-0.22,0.91,0.35,0.12,1.08,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:160,-0.22,0.91,0.35,0.11,1.07,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:170,-0.22,0.91,0.35,0.11,1.07,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:181,-0.22,0.91,0.35,0.11,1.07,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:192,-0.22,0.91,0.35,0.11,1.07,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:204,-0.22,0.92,0.35,0.12,1.07,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:215,-0.21,0.92,0.36,0.12,1.06,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:227,-0.21,0.93,0.36,0.12,1.06,0.40,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:238,-0.21,0.94,0.36,0.13,1.06,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:248,-0.21,0.94,0.36,0.13,1.06,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:260,-0.21,0.95,0.36,0.13,1.06,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:271,-0.21,0.96,0.36,0.14,1.06,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:282,-0.21,0.96,0.36,0.14,1.06,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:293,-0.22,0.97,0.37,0.14,1.06,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:304,-0.22,0.97,0.37,0.14,1.05,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:316,-0.22,0.98,0.37,0.14,1.05,0.38,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:327,-0.22,0.98,0.37,0.14,1.04,0.38,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:338,-0.23,0.98,0.37,0.14,1.03,0.38,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:349,-0.24,0.97,0.38,0.15,1.02,0.38,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:360,-0.24,0.97,0.38,0.15,1.01,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:371,-0.25,0.95,0.38,0.15,0.99,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:382,-0.26,0.94,0.38,0.15,0.98,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:393,-0.26,0.93,0.39,0.16,0.96,0.39,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:405,-0.27,0.91,0.38,0.16,0.95,0.38,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:421,-0.27,0.89,0.38,0.16,0.94,0.38,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:428,-0.27,0.89,0.38,0.16,0.94,0.38,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:438,-0.28,0.88,0.37,0.17,0.93,0.38,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:448,-0.28,0.88,0.37,0.17,0.94,0.38,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:460,-0.28,0.88,0.37,0.17,0.94,0.37,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:471,-0.27,0.90,0.38,0.18,0.94,0.37,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.67,0.23
2021.4.3 15:32:15:482,-0.27,0.91,0.38,0.18,0.95,0.37,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.68,0.23
2021.4.3 15:32:15:493,-0.27,0.92,0.38,0.18,0.95,0.37,-0.20,0.21,0.09,0.07,0.21,0.09,-0.08,1.68,0.23
2021.4.3 15:32:15:505,-0.27,0.94,0.38,0.19,0.96,0.37,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.23
2021.4.3 15:32:15:515,-0.27,0.95,0.37,0.19,0.96,0.36,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.23
2021.4.3 15:32:15:527,-0.27,0.96,0.37,0.19,0.97,0.36,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.23
2021.4.3 15:32:15:538,-0.27,0.96,0.36,0.20,0.97,0.35,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:549,-0.28,0.96,0.36,0.20,0.96,0.35,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:561,-0.28,0.96,0.36,0.20,0.96,0.35,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:571,-0.29,0.95,0.36,0.20,0.95,0.35,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:583,-0.29,0.95,0.36,0.20,0.94,0.34,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:594,-0.30,0.93,0.35,0.20,0.92,0.34,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:611,-0.31,0.92,0.35,0.21,0.91,0.34,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:618,-0.31,0.90,0.35,0.21,0.89,0.34,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:627,-0.32,0.90,0.35,0.21,0.89,0.34,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:638,-0.33,0.88,0.34,0.21,0.88,0.33,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:649,-0.34,0.88,0.34,0.22,0.87,0.33,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:661,-0.34,0.88,0.33,0.22,0.87,0.32,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:672,-0.34,0.88,0.33,0.22,0.88,0.32,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:683,-0.35,0.89,0.33,0.23,0.88,0.32,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.69,0.22
2021.4.3 15:32:15:695,-0.35,0.89,0.33,0.23,0.89,0.32,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.69,0.22
2021.4.3 15:32:15:706,-0.34,0.90,0.33,0.23,0.90,0.32,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:717,-0.34,0.91,0.32,0.24,0.91,0.31,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:728,-0.34,0.92,0.32,0.24,0.91,0.31,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:739,-0.34,0.92,0.32,0.24,0.92,0.30,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:750,-0.34,0.92,0.32,0.24,0.92,0.30,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:761,-0.34,0.93,0.32,0.24,0.93,0.30,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:772,-0.35,0.93,0.31,0.25,0.93,0.29,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:785,-0.35,0.92,0.31,0.25,0.92,0.29,-0.20,0.21,0.09,0.07,0.21,0.09,-0.07,1.68,0.22
2021.4.3 15:32:15:803,-0.35,0.92,0.31,0.25,0.92,0.29,-0.20,0.21,0.09,0.07,0.21,0.09,-0.06,1.68,0.22
2021.4.3 15:32:15:807,-0.35,0.92,0.31,0.25,0.91,0.29,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.68,0.22
2021.4.3 15:32:15:818,-0.36,0.91,0.31,0.25,0.90,0.29,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.68,0.22
2021.4.3 15:32:15:829,-0.36,0.90,0.30,0.25,0.90,0.29,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.68,0.22
2021.4.3 15:32:15:840,-0.36,0.89,0.30,0.25,0.89,0.28,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.68,0.22
2021.4.3 15:32:15:851,-0.37,0.87,0.30,0.25,0.88,0.28,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.68,0.22
2021.4.3 15:32:15:862,-0.37,0.86,0.30,0.24,0.87,0.28,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:15:873,-0.37,0.85,0.29,0.24,0.86,0.28,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:15:885,-0.37,0.84,0.28,0.24,0.86,0.28,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:15:897,-0.37,0.83,0.28,0.24,0.85,0.27,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:15:907,-0.37,0.82,0.27,0.24,0.85,0.27,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:15:918,-0.37,0.82,0.27,0.23,0.85,0.27,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:15:929,-0.37,0.81,0.27,0.23,0.85,0.27,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:15:940,-0.37,0.81,0.26,0.23,0.86,0.27,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:15:951,-0.37,0.81,0.26,0.23,0.86,0.26,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:15:962,-0.37,0.80,0.25,0.23,0.86,0.26,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.23
2021.4.3 15:32:15:976,-0.37,0.80,0.24,0.23,0.86,0.26,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.23
2021.4.3 15:32:15:985,-0.37,0.80,0.24,0.23,0.86,0.26,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.23
2021.4.3 15:32:15:996,-0.36,0.79,0.23,0.24,0.86,0.26,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.23
2021.4.3 15:32:16:07,-0.36,0.79,0.23,0.24,0.87,0.26,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.23
2021.4.3 15:32:16:19,-0.36,0.79,0.22,0.24,0.87,0.26,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:30,-0.36,0.78,0.22,0.24,0.87,0.25,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.68,0.22
2021.4.3 15:32:16:41,-0.36,0.78,0.21,0.24,0.87,0.25,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.68,0.22
2021.4.3 15:32:16:52,-0.36,0.78,0.21,0.24,0.86,0.25,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.68,0.22
2021.4.3 15:32:16:63,-0.36,0.77,0.20,0.25,0.86,0.25,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.68,0.22
2021.4.3 15:32:16:75,-0.36,0.77,0.20,0.25,0.85,0.24,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:86,-0.35,0.77,0.19,0.25,0.84,0.24,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:97,-0.35,0.77,0.19,0.25,0.83,0.24,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:108,-0.35,0.77,0.18,0.25,0.82,0.23,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:119,-0.35,0.76,0.18,0.25,0.82,0.23,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:130,-0.35,0.76,0.18,0.24,0.81,0.23,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:141,-0.34,0.76,0.17,0.24,0.80,0.22,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:153,-0.34,0.76,0.17,0.24,0.80,0.22,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:165,-0.34,0.76,0.17,0.23,0.79,0.22,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:179,-0.33,0.75,0.17,0.23,0.79,0.21,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:186,-0.33,0.75,0.17,0.23,0.79,0.21,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:197,-0.33,0.75,0.17,0.23,0.78,0.20,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:209,-0.33,0.75,0.17,0.22,0.77,0.20,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:220,-0.32,0.75,0.17,0.22,0.77,0.20,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:231,-0.32,0.75,0.17,0.22,0.77,0.19,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:242,-0.32,0.75,0.17,0.22,0.76,0.19,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:255,-0.32,0.76,0.18,0.22,0.76,0.19,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:266,-0.32,0.76,0.18,0.22,0.76,0.19,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
2021.4.3 15:32:16:277,-0.32,0.76,0.18,0.22,0.76,0.18,-0.20,0.21,0.09,0.07,0.20,0.09,-0.06,1.69,0.22
