time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.17 16:32:04:577,-0.16,1.02,0.05,0.19,1.14,0.13,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.00,1.50,-0.24,0.00,-0.03,0.00,0.04,0.03,0.01
2021.4.17 16:32:04:743,-0.16,1.02,0.05,0.20,1.14,0.13,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.03,0.02,0.00,0.02,-0.08,-0.04
2021.4.17 16:32:04:756,-0.16,1.02,0.05,0.20,1.13,0.13,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.03,0.02,0.00,0.02,-0.09,-0.05
2021.4.17 16:32:04:778,-0.16,1.02,0.05,0.20,1.13,0.13,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.03,0.03,0.00,0.01,-0.11,-0.06
2021.4.17 16:32:04:793,-0.16,1.02,0.05,0.20,1.13,0.13,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.03,0.03,0.00,0.01,-0.13,-0.07
2021.4.17 16:32:04:800,-0.17,1.02,0.05,0.20,1.13,0.13,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.03,0.03,0.00,0.00,-0.14,-0.07
2021.4.17 16:32:04:807,-0.17,1.02,0.05,0.20,1.13,0.13,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.03,0.03,0.00,-0.01,-0.15,-0.08
2021.4.17 16:32:04:814,-0.17,1.02,0.05,0.20,1.13,0.13,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.03,0.03,0.00,-0.01,-0.16,-0.08
2021.4.17 16:32:04:825,-0.17,1.02,0.05,0.20,1.12,0.13,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.03,0.02,0.00,-0.02,-0.17,-0.08
2021.4.17 16:32:04:836,-0.17,1.02,0.05,0.20,1.12,0.13,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.03,0.02,0.00,-0.03,-0.18,-0.09
2021.4.17 16:32:04:859,-0.17,1.02,0.05,0.20,1.12,0.13,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.02,0.01,0.00,-0.05,-0.21,-0.09
2021.4.17 16:32:04:882,-0.17,1.02,0.05,0.19,1.11,0.12,-0.11,0.17,-0.27,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.02,0.01,-0.01,-0.05,-0.23,-0.10
2021.4.17 16:32:04:904,-0.17,1.02,0.05,0.19,1.11,0.12,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.23,-0.01,0.01,-0.01,-0.06,-0.26,-0.10
2021.4.17 16:32:04:926,-0.17,1.02,0.05,0.19,1.10,0.12,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.23,0.00,0.00,-0.01,-0.06,-0.27,-0.10
2021.4.17 16:32:04:948,-0.17,1.02,0.05,0.19,1.10,0.12,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.23,0.01,-0.01,-0.02,-0.07,-0.28,-0.10
2021.4.17 16:32:04:970,-0.17,1.02,0.05,0.19,1.09,0.12,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.23,0.01,-0.01,-0.02,-0.07,-0.28,-0.10
2021.4.17 16:32:04:993,-0.17,1.02,0.05,0.19,1.08,0.11,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.23,0.01,-0.02,-0.02,-0.07,-0.28,-0.11
2021.4.17 16:32:05:15,-0.17,1.02,0.05,0.19,1.08,0.11,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.22,0.01,-0.02,-0.02,-0.06,-0.28,-0.11
2021.4.17 16:32:05:37,-0.17,1.02,0.05,0.18,1.07,0.11,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.22,0.00,-0.02,-0.03,-0.07,-0.29,-0.11
2021.4.17 16:32:05:62,-0.17,1.02,0.05,0.18,1.06,0.11,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.22,0.00,-0.03,-0.03,-0.08,-0.29,-0.11
2021.4.17 16:32:05:82,-0.17,1.02,0.05,0.18,1.06,0.10,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.22,0.00,-0.03,-0.03,-0.09,-0.28,-0.11
2021.4.17 16:32:05:104,-0.17,1.02,0.05,0.18,1.05,0.10,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.22,0.00,-0.03,-0.03,-0.10,-0.27,-0.11
2021.4.17 16:32:05:127,-0.17,1.02,0.04,0.18,1.05,0.10,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.22,0.00,-0.04,-0.04,-0.10,-0.26,-0.10
2021.4.17 16:32:05:150,-0.17,1.02,0.04,0.17,1.04,0.10,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.22,-0.01,-0.04,-0.04,-0.10,-0.23,-0.10
2021.4.17 16:32:05:171,-0.17,1.02,0.04,0.17,1.04,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.22,-0.02,-0.04,-0.04,-0.10,-0.21,-0.09
2021.4.17 16:32:05:194,-0.17,1.02,0.04,0.17,1.03,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.22,-0.02,-0.04,-0.04,-0.10,-0.17,-0.08
2021.4.17 16:32:05:216,-0.17,1.02,0.04,0.17,1.03,0.09,-0.11,0.17,-0.28,0.16,0.18,-0.28,0.01,1.50,-0.21,-0.03,-0.04,-0.04,-0.08,-0.13,-0.07
2021.4.17 16:32:05:238,-0.17,1.01,0.04,0.17,1.03,0.09,-0.11,0.17,-0.28,0.16,0.18,-0.28,0.01,1.50,-0.21,-0.04,-0.03,-0.03,-0.07,-0.09,-0.06
2021.4.17 16:32:05:261,-0.17,1.01,0.04,0.16,1.02,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.21,-0.05,-0.02,-0.03,-0.08,-0.06,-0.05
2021.4.17 16:32:05:284,-0.17,1.01,0.04,0.16,1.02,0.09,-0.11,0.17,-0.28,0.16,0.18,-0.28,0.01,1.50,-0.21,-0.05,-0.02,-0.03,-0.07,-0.03,-0.03
2021.4.17 16:32:05:306,-0.17,1.01,0.04,0.16,1.02,0.09,-0.11,0.17,-0.28,0.16,0.18,-0.28,0.01,1.50,-0.21,-0.05,-0.01,-0.02,-0.06,-0.02,-0.02
2021.4.17 16:32:05:328,-0.17,1.01,0.04,0.16,1.02,0.09,-0.11,0.17,-0.28,0.16,0.18,-0.28,0.01,1.50,-0.21,-0.05,-0.01,-0.02,-0.06,0.01,-0.01
2021.4.17 16:32:05:350,-0.17,1.01,0.04,0.16,1.02,0.09,-0.11,0.17,-0.28,0.16,0.18,-0.28,0.01,1.50,-0.21,-0.05,0.00,-0.01,-0.06,0.02,0.00
2021.4.17 16:32:05:362,-0.18,1.01,0.04,0.16,1.02,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.21,-0.05,0.00,-0.01,-0.06,0.03,0.00
2021.4.17 16:32:05:372,-0.18,1.01,0.04,0.16,1.02,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.21,-0.05,0.01,-0.01,-0.05,0.04,0.01
2021.4.17 16:32:05:386,-0.18,1.01,0.04,0.16,1.03,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.01,1.50,-0.21,-0.05,0.01,-0.01,-0.04,0.04,0.01
2021.4.17 16:32:05:395,-0.18,1.01,0.04,0.16,1.03,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.00,1.50,-0.21,-0.04,0.01,0.00,-0.04,0.04,0.01
2021.4.17 16:32:05:406,-0.18,1.01,0.04,0.16,1.03,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.00,1.50,-0.21,-0.04,0.01,0.00,-0.04,0.05,0.01
2021.4.17 16:32:05:417,-0.18,1.01,0.04,0.15,1.03,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.00,1.50,-0.21,-0.04,0.02,0.00,-0.04,0.05,0.02
2021.4.17 16:32:05:428,-0.18,1.01,0.04,0.15,1.03,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.00,1.50,-0.21,-0.04,0.02,0.01,-0.04,0.05,0.02
2021.4.17 16:32:05:440,-0.18,1.01,0.04,0.15,1.03,0.09,-0.11,0.17,-0.28,0.16,0.19,-0.28,0.00,1.50,-0.21,-0.03,0.02,0.01,-0.04,0.05,0.02
