time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.19 15:58:28:734,-0.15,0.93,0.45,0.19,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.04,1.57,0.28,0.07,0.02,0.04,0.00,0.05,0.03
2021.4.19 15:58:28:913,-0.15,0.93,0.45,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.03,1.56,0.30,-0.06,0.02,-0.06,-0.02,-0.03,-0.01
2021.4.19 15:58:28:924,-0.15,0.93,0.45,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.03,1.56,0.30,-0.07,0.01,-0.07,-0.02,-0.03,-0.02
2021.4.19 15:58:28:943,-0.16,0.93,0.45,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.01,-0.09,-0.03,-0.05,-0.04
2021.4.19 15:58:28:955,-0.16,0.93,0.44,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.02,-0.09,-0.03,-0.05,-0.05
2021.4.19 15:58:28:964,-0.16,0.93,0.44,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.02,-0.10,-0.03,-0.05,-0.05
2021.4.19 15:58:28:975,-0.16,0.93,0.44,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.04,-0.10,-0.03,-0.06,-0.06
2021.4.19 15:58:28:981,-0.16,0.93,0.44,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.04,-0.10,-0.04,-0.06,-0.07
2021.4.19 15:58:28:987,-0.16,0.93,0.44,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.05,-0.10,-0.04,-0.06,-0.07
2021.4.19 15:58:28:994,-0.16,0.93,0.44,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.06,-0.11,-0.04,-0.06,-0.07
2021.4.19 15:58:29:05,-0.16,0.93,0.44,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.06,-0.11,-0.04,-0.05,-0.08
2021.4.19 15:58:29:16,-0.16,0.93,0.44,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.07,-0.11,-0.05,-0.05,-0.09
2021.4.19 15:58:29:27,-0.16,0.93,0.44,0.18,1.11,0.53,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.07,-0.12,-0.05,-0.05,-0.09
2021.4.19 15:58:29:39,-0.16,0.93,0.43,0.18,1.11,0.52,-0.19,0.16,0.15,0.18,0.17,0.15,0.02,1.56,0.30,-0.08,-0.08,-0.12,-0.05,-0.06,-0.10
