time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.4 16:38:02:416,-0.13,1.21,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.75,0.18
2021.4.4 16:38:02:429,-0.13,1.21,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.75,0.18
2021.4.4 16:38:02:441,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.75,0.18
2021.4.4 16:38:02:451,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.75,0.19
2021.4.4 16:38:02:460,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.75,0.19
2021.4.4 16:38:02:470,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.75,0.19
2021.4.4 16:38:02:481,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.75,0.19
2021.4.4 16:38:02:492,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.75,0.19
2021.4.4 16:38:02:503,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.75,0.19
2021.4.4 16:38:02:519,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.74,0.19
2021.4.4 16:38:02:535,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.74,0.19
2021.4.4 16:38:02:543,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.74,0.20
2021.4.4 16:38:02:552,-0.13,1.20,0.46,-0.31,1.16,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.74,0.20
2021.4.4 16:38:02:562,-0.13,1.20,0.46,-0.31,1.16,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.19,1.74,0.20
2021.4.4 16:38:02:571,-0.13,1.20,0.46,-0.31,1.16,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.20,1.74,0.20
2021.4.4 16:38:02:582,-0.13,1.20,0.46,-0.31,1.16,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.20,1.74,0.20
2021.4.4 16:38:02:594,-0.13,1.20,0.46,-0.31,1.16,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.20,1.74,0.20
2021.4.4 16:38:02:606,-0.13,1.20,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.20,1.74,0.20
2021.4.4 16:38:02:617,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.20,1.74,0.20
2021.4.4 16:38:02:628,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.20,1.74,0.20
2021.4.4 16:38:02:638,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.21,1.74,0.21
2021.4.4 16:38:02:649,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.21,1.73,0.21
2021.4.4 16:38:02:660,-0.12,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.21,1.73,0.21
2021.4.4 16:38:02:671,-0.12,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.21,1.73,0.21
2021.4.4 16:38:02:682,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.21,1.73,0.21
2021.4.4 16:38:02:695,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.21,1.73,0.21
2021.4.4 16:38:02:708,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.21,1.73,0.21
2021.4.4 16:38:02:718,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.21,1.73,0.21
2021.4.4 16:38:02:727,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:738,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:749,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:760,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:772,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:785,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:796,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:807,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:818,-0.13,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:829,-0.14,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:839,-0.14,1.19,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:850,-0.14,1.18,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:861,-0.14,1.18,0.46,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:874,-0.14,1.18,0.45,-0.31,1.15,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:887,-0.14,1.18,0.45,-0.31,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:02:900,-0.14,1.18,0.45,-0.31,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:02:912,-0.14,1.18,0.45,-0.31,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:02:924,-0.14,1.18,0.45,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:02:942,-0.14,1.18,0.45,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:02:951,-0.14,1.18,0.45,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:02:962,-0.14,1.18,0.45,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:02:974,-0.14,1.18,0.45,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:02:984,-0.14,1.18,0.45,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:02:994,-0.14,1.18,0.45,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.21
2021.4.4 16:38:03:08,-0.14,1.18,0.45,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.21
2021.4.4 16:38:03:17,-0.14,1.18,0.45,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.21
2021.4.4 16:38:03:27,-0.14,1.18,0.46,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:37,-0.14,1.18,0.46,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:46,-0.14,1.18,0.46,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:54,-0.14,1.18,0.46,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:65,-0.13,1.18,0.46,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:76,-0.13,1.18,0.46,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:86,-0.13,1.18,0.46,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:98,-0.12,1.18,0.46,-0.32,1.15,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:107,-0.12,1.18,0.46,-0.32,1.16,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:118,-0.11,1.19,0.46,-0.32,1.16,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:129,-0.11,1.19,0.46,-0.32,1.17,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:140,-0.10,1.19,0.46,-0.32,1.17,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:153,-0.10,1.19,0.46,-0.32,1.17,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:163,-0.10,1.20,0.46,-0.32,1.18,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:174,-0.09,1.20,0.46,-0.31,1.18,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:185,-0.09,1.20,0.46,-0.31,1.18,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:197,-0.08,1.21,0.46,-0.30,1.19,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:207,-0.08,1.21,0.45,-0.30,1.19,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:218,-0.08,1.21,0.45,-0.29,1.19,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.72,0.22
2021.4.4 16:38:03:229,-0.08,1.21,0.45,-0.29,1.19,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.73,0.22
2021.4.4 16:38:03:241,-0.08,1.22,0.45,-0.28,1.18,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.73,0.21
2021.4.4 16:38:03:253,-0.08,1.22,0.45,-0.28,1.18,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.73,0.21
2021.4.4 16:38:03:263,-0.08,1.22,0.46,-0.27,1.17,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.73,0.21
2021.4.4 16:38:03:276,-0.08,1.22,0.46,-0.27,1.17,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.73,0.21
2021.4.4 16:38:03:289,-0.08,1.22,0.46,-0.26,1.16,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.24,1.73,0.21
2021.4.4 16:38:03:297,-0.08,1.22,0.46,-0.26,1.15,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:309,-0.09,1.23,0.46,-0.27,1.14,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:319,-0.09,1.23,0.46,-0.27,1.13,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:332,-0.10,1.23,0.46,-0.27,1.13,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:343,-0.11,1.23,0.46,-0.27,1.12,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:352,-0.12,1.23,0.46,-0.28,1.12,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:364,-0.13,1.22,0.46,-0.28,1.11,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:375,-0.14,1.22,0.46,-0.29,1.10,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:387,-0.15,1.21,0.46,-0.29,1.10,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:397,-0.15,1.21,0.46,-0.30,1.09,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:409,-0.16,1.20,0.45,-0.31,1.09,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:420,-0.15,1.20,0.46,-0.32,1.09,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:432,-0.15,1.19,0.46,-0.33,1.09,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:443,-0.14,1.19,0.46,-0.34,1.09,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:453,-0.13,1.19,0.46,-0.35,1.10,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:465,-0.12,1.20,0.46,-0.37,1.10,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:478,-0.10,1.20,0.47,-0.38,1.11,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:487,-0.09,1.20,0.47,-0.38,1.12,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:498,-0.07,1.20,0.47,-0.39,1.12,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:510,-0.06,1.20,0.47,-0.40,1.13,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:524,-0.03,1.20,0.46,-0.41,1.15,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:533,-0.03,1.20,0.46,-0.41,1.16,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:544,-0.01,1.21,0.45,-0.41,1.17,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:557,0.00,1.21,0.45,-0.41,1.18,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:571,0.02,1.21,0.44,-0.41,1.20,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.21
2021.4.4 16:38:03:580,0.03,1.21,0.43,-0.41,1.20,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:590,0.04,1.22,0.43,-0.40,1.21,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:601,0.04,1.22,0.42,-0.40,1.21,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:614,0.05,1.23,0.42,-0.40,1.22,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:627,0.05,1.23,0.41,-0.39,1.22,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:637,0.05,1.24,0.41,-0.39,1.21,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:648,0.06,1.25,0.41,-0.38,1.21,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:660,0.06,1.26,0.41,-0.38,1.20,0.47,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:671,0.05,1.26,0.41,-0.38,1.19,0.47,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:681,0.05,1.27,0.41,-0.38,1.18,0.47,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:692,0.05,1.28,0.42,-0.39,1.17,0.48,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:706,0.04,1.28,0.42,-0.40,1.15,0.48,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:716,0.04,1.29,0.43,-0.41,1.14,0.49,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:729,0.04,1.30,0.43,-0.43,1.13,0.49,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:738,0.03,1.30,0.43,-0.44,1.11,0.49,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:747,0.03,1.31,0.43,-0.45,1.10,0.49,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.21
2021.4.4 16:38:03:761,0.03,1.32,0.43,-0.45,1.09,0.48,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.22
2021.4.4 16:38:03:769,0.02,1.32,0.44,-0.45,1.08,0.48,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.22
2021.4.4 16:38:03:780,0.02,1.32,0.44,-0.46,1.06,0.47,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.22
2021.4.4 16:38:03:791,0.02,1.33,0.44,-0.47,1.05,0.47,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.22
2021.4.4 16:38:03:805,0.02,1.33,0.45,-0.48,1.03,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.22
2021.4.4 16:38:03:814,0.03,1.33,0.45,-0.49,1.02,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.22
2021.4.4 16:38:03:825,0.03,1.34,0.45,-0.50,1.02,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.22
2021.4.4 16:38:03:835,0.04,1.35,0.45,-0.51,1.01,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.22,1.73,0.22
2021.4.4 16:38:03:849,0.05,1.36,0.45,-0.51,1.00,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:860,0.05,1.37,0.44,-0.52,1.00,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:870,0.06,1.38,0.43,-0.53,1.00,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:882,0.07,1.39,0.43,-0.54,1.00,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:893,0.08,1.40,0.42,-0.55,1.00,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:902,0.08,1.41,0.41,-0.56,1.00,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:913,0.09,1.41,0.41,-0.57,1.01,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:926,0.11,1.42,0.40,-0.59,1.01,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:936,0.12,1.42,0.39,-0.60,1.02,0.46,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:948,0.13,1.42,0.39,-0.62,1.02,0.45,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:959,0.15,1.42,0.38,-0.63,1.03,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:969,0.16,1.42,0.38,-0.64,1.04,0.44,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
2021.4.4 16:38:03:982,0.18,1.41,0.38,-0.65,1.05,0.43,-0.74,0.73,1.71,0.00,0.00,0.00,-0.23,1.73,0.22
