time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.10 19:37:21:892,0.17,1.24,-0.22,0.49,1.22,-0.23,0.23,0.21,-0.57,0.50,0.21,-0.58,0.36,1.73,-0.45,0.00,0.02,0.01,-0.03,0.03,0.00
2021.4.10 19:37:22:48,0.17,1.24,-0.21,0.50,1.22,-0.22,0.23,0.21,-0.58,0.50,0.21,-0.58,0.36,1.73,-0.45,0.02,-0.03,0.04,0.04,0.01,0.02
2021.4.10 19:37:22:63,0.17,1.24,-0.21,0.50,1.22,-0.22,0.23,0.21,-0.58,0.50,0.21,-0.58,0.36,1.73,-0.45,0.02,-0.03,0.04,0.04,0.00,0.03
2021.4.10 19:37:22:88,0.17,1.24,-0.21,0.50,1.22,-0.22,0.23,0.22,-0.58,0.50,0.21,-0.58,0.36,1.73,-0.45,0.03,-0.02,0.04,0.04,0.01,0.02
2021.4.10 19:37:22:104,0.17,1.24,-0.21,0.50,1.22,-0.22,0.23,0.22,-0.58,0.50,0.21,-0.58,0.36,1.73,-0.45,0.03,-0.01,0.03,0.04,0.02,0.00
2021.4.10 19:37:22:114,0.17,1.24,-0.21,0.50,1.22,-0.22,0.23,0.22,-0.58,0.50,0.21,-0.58,0.36,1.73,-0.45,0.02,0.00,0.03,0.04,0.02,0.00
2021.4.10 19:37:22:123,0.17,1.24,-0.21,0.50,1.22,-0.22,0.23,0.21,-0.58,0.50,0.21,-0.58,0.36,1.73,-0.45,0.02,0.01,0.03,0.02,0.02,0.00
2021.4.10 19:37:22:135,0.17,1.24,-0.21,0.50,1.22,-0.22,0.23,0.21,-0.58,0.50,0.21,-0.58,0.36,1.73,-0.45,0.03,0.02,0.02,0.01,0.03,0.00
2021.4.10 19:37:22:146,0.17,1.24,-0.21,0.50,1.22,-0.22,0.23,0.21,-0.58,0.50,0.21,-0.58,0.36,1.73,-0.45,0.03,0.02,0.02,0.00,0.03,0.00
2021.4.10 19:37:22:157,0.17,1.24,-0.21,0.50,1.22,-0.22,0.23,0.21,-0.58,0.50,0.21,-0.58,0.36,1.73,-0.45,0.03,0.03,0.02,0.00,0.04,0.00
