time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.16 16:40:49:628,-0.08,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.00,0.00,-0.01,0.07,0.03,-0.03
2021.4.16 16:40:49:789,-0.08,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,-0.01,0.00,-0.01,0.00,0.01,0.01
2021.4.16 16:40:49:798,-0.08,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,-0.01,0.00,-0.01,0.00,0.01,0.01
2021.4.16 16:40:49:814,-0.08,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,-0.01,0.00,-0.01,-0.01,0.01,0.00
2021.4.16 16:40:49:823,-0.08,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,-0.01,0.00,-0.01,-0.02,0.00,0.00
2021.4.16 16:40:49:830,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,-0.01,0.00,-0.01,-0.03,0.00,0.00
2021.4.16 16:40:49:837,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,-0.01,0.00,-0.01,-0.04,0.00,0.00
2021.4.16 16:40:49:844,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,-0.01,0.00,-0.01,-0.04,0.00,0.00
2021.4.16 16:40:49:856,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.00,0.00,-0.01,-0.05,0.00,0.00
2021.4.16 16:40:49:868,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.00,0.00,-0.01,-0.05,0.00,0.00
2021.4.16 16:40:49:878,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.00,0.00,-0.01,-0.04,-0.01,0.00
2021.4.16 16:40:49:889,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.00,0.00,-0.01,-0.03,-0.01,0.00
2021.4.16 16:40:49:900,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.00,0.00,-0.01,-0.03,-0.01,0.00
2021.4.16 16:40:49:912,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.00,0.00,-0.01,-0.03,-0.01,0.00
2021.4.16 16:40:49:922,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.00,0.00,-0.01,-0.03,-0.02,0.00
2021.4.16 16:40:49:934,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.00,0.00,-0.01,-0.03,-0.02,0.01
2021.4.16 16:40:49:946,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.01,0.00,-0.01,-0.03,-0.02,0.01
2021.4.16 16:40:49:965,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.01,0.00,-0.01,-0.02,-0.02,0.01
2021.4.16 16:40:49:970,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.01,0.00,-0.01,-0.02,-0.02,0.01
2021.4.16 16:40:49:978,-0.09,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.01,0.00,-0.01,-0.02,-0.02,0.01
2021.4.16 16:40:49:990,-0.08,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.01,0.00,0.00,-0.02,-0.02,0.01
2021.4.16 16:40:50:01,-0.08,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.01,0.00,0.00,-0.01,-0.01,0.00
2021.4.16 16:40:50:12,-0.08,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.01,0.00,0.00,-0.01,-0.01,0.00
2021.4.16 16:40:50:23,-0.08,0.69,-0.29,0.23,1.15,-0.09,0.01,0.18,-0.43,0.21,0.16,-0.39,0.12,1.57,-0.30,0.01,0.00,0.00,-0.01,-0.01,0.00
