time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.12 11:47:07:645,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.14,-0.14,0.03,0.17,-0.06,-0.10,1.42,-0.05,-0.01,0.00,-0.01,0.02,-0.01,0.01
2021.4.12 11:47:07:792,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.03,0.17,-0.06,-0.10,1.42,-0.05,0.00,-0.01,0.00,0.00,0.00,-0.01
2021.4.12 11:47:07:807,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.03,0.17,-0.06,-0.10,1.42,-0.05,0.00,-0.01,0.00,-0.01,0.01,-0.01
2021.4.12 11:47:07:825,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.03,0.17,-0.06,-0.10,1.42,-0.05,0.00,0.00,0.00,-0.01,0.01,-0.02
2021.4.12 11:47:07:839,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.02,0.17,-0.06,-0.10,1.42,-0.05,0.00,0.00,0.00,-0.01,0.01,-0.01
2021.4.12 11:47:07:845,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.00,0.00,0.00,-0.01,0.01,-0.01
2021.4.12 11:47:07:851,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.00,0.00,0.00,-0.01,0.01,-0.01
2021.4.12 11:47:07:858,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.00,0.00,0.00,-0.01,0.01,-0.01
2021.4.12 11:47:07:870,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.00,0.00,0.00,-0.01,0.01,-0.01
2021.4.12 11:47:07:881,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.01,0.01,0.00,0.00,0.01,-0.02
2021.4.12 11:47:07:892,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.01,0.01,0.00,0.00,0.01,-0.02
2021.4.12 11:47:07:904,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.01,0.01,0.00,0.00,0.02,-0.02
2021.4.12 11:47:07:916,-0.22,1.02,0.17,0.04,1.06,0.20,-0.19,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.01,0.01,0.00,0.00,0.02,-0.02
2021.4.12 11:47:07:926,-0.22,1.02,0.17,0.04,1.06,0.20,-0.19,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.01,0.00,0.00,-0.01,0.02,-0.02
2021.4.12 11:47:07:937,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.01,0.00,0.00,-0.01,0.02,-0.02
2021.4.12 11:47:07:947,-0.22,1.02,0.17,0.04,1.06,0.20,-0.20,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.01,0.00,0.00,0.00,0.02,-0.02
2021.4.12 11:47:07:959,-0.22,1.02,0.17,0.04,1.06,0.20,-0.19,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.01,0.00,-0.01,0.01,0.01,-0.02
2021.4.12 11:47:07:972,-0.22,1.02,0.17,0.04,1.06,0.20,-0.19,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.01,0.00,-0.01,0.01,0.00,-0.02
2021.4.12 11:47:07:981,-0.22,1.02,0.17,0.04,1.06,0.20,-0.19,0.15,-0.14,0.02,0.17,-0.07,-0.10,1.42,-0.05,0.01,0.00,-0.01,0.01,-0.01,-0.01
