time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.16 16:38:22:187,-0.08,0.90,0.03,0.30,1.24,0.17,0.10,0.18,-0.25,0.23,0.17,-0.24,0.17,1.58,-0.17,-0.05,0.02,0.00,-0.03,-0.05,-0.03
2021.4.16 16:38:22:340,-0.08,0.90,0.03,0.30,1.24,0.17,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.01,0.00,0.00,0.03,-0.03,-0.08
2021.4.16 16:38:22:352,-0.08,0.90,0.03,0.30,1.24,0.16,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.01,0.00,0.00,0.03,-0.04,-0.10
2021.4.16 16:38:22:377,-0.08,0.90,0.03,0.30,1.23,0.16,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.02,-0.01,-0.01,0.01,-0.08,-0.13
2021.4.16 16:38:22:389,-0.08,0.90,0.03,0.30,1.23,0.16,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.03,-0.01,0.00,0.01,-0.10,-0.16
2021.4.16 16:38:22:396,-0.08,0.90,0.03,0.30,1.23,0.16,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.03,-0.01,0.00,0.01,-0.11,-0.17
2021.4.16 16:38:22:404,-0.08,0.90,0.03,0.30,1.23,0.16,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.03,-0.01,0.00,0.02,-0.14,-0.20
2021.4.16 16:38:22:410,-0.08,0.90,0.03,0.30,1.23,0.15,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.03,-0.01,0.00,0.02,-0.15,-0.21
2021.4.16 16:38:22:416,-0.08,0.90,0.03,0.30,1.23,0.15,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.03,0.00,0.00,0.02,-0.18,-0.22
2021.4.16 16:38:22:426,-0.08,0.90,0.03,0.30,1.23,0.15,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.02,0.00,0.00,0.03,-0.20,-0.23
2021.4.16 16:38:22:437,-0.08,0.90,0.03,0.30,1.22,0.15,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.02,0.00,0.00,0.03,-0.24,-0.25
2021.4.16 16:38:22:448,-0.08,0.90,0.03,0.30,1.22,0.15,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.02,0.00,0.00,0.05,-0.29,-0.27
2021.4.16 16:38:22:461,-0.08,0.90,0.03,0.30,1.22,0.14,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.01,0.00,0.00,0.06,-0.33,-0.29
2021.4.16 16:38:22:471,-0.08,0.90,0.03,0.30,1.21,0.14,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.01,-0.01,0.00,0.07,-0.38,-0.30
2021.4.16 16:38:22:481,-0.08,0.90,0.03,0.31,1.21,0.13,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.01,-0.01,-0.01,0.07,-0.41,-0.32
2021.4.16 16:38:22:493,-0.08,0.90,0.03,0.31,1.20,0.13,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.01,-0.02,-0.01,0.07,-0.47,-0.33
2021.4.16 16:38:22:506,-0.08,0.90,0.03,0.31,1.20,0.13,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.01,-0.03,-0.01,0.07,-0.53,-0.35
2021.4.16 16:38:22:522,-0.08,0.90,0.03,0.31,1.19,0.12,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.01,-0.04,-0.02,0.08,-0.62,-0.35
2021.4.16 16:38:22:527,-0.08,0.90,0.03,0.31,1.18,0.12,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.01,-0.04,-0.02,0.08,-0.65,-0.35
2021.4.16 16:38:22:538,-0.08,0.90,0.02,0.31,1.17,0.12,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.02,-0.04,-0.02,0.09,-0.73,-0.35
2021.4.16 16:38:22:549,-0.08,0.90,0.02,0.31,1.17,0.11,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.02,-0.05,-0.03,0.09,-0.77,-0.35
2021.4.16 16:38:22:560,-0.08,0.90,0.02,0.31,1.16,0.11,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.03,-0.05,-0.03,0.10,-0.81,-0.35
2021.4.16 16:38:22:571,-0.08,0.90,0.02,0.31,1.15,0.10,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.03,-0.06,-0.03,0.10,-0.85,-0.36
2021.4.16 16:38:22:582,-0.08,0.90,0.02,0.31,1.14,0.10,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,-0.06,-0.03,0.09,-0.89,-0.36
2021.4.16 16:38:22:593,-0.08,0.90,0.02,0.31,1.13,0.10,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,-0.07,-0.02,0.08,-0.92,-0.37
2021.4.16 16:38:22:605,-0.08,0.90,0.02,0.32,1.12,0.09,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,-0.07,-0.02,0.07,-0.95,-0.38
2021.4.16 16:38:22:616,-0.07,0.90,0.02,0.32,1.10,0.09,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,-0.06,-0.01,0.06,-0.98,-0.39
2021.4.16 16:38:22:627,-0.07,0.90,0.02,0.32,1.09,0.08,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,-0.06,-0.01,0.05,-1.00,-0.40
2021.4.16 16:38:22:638,-0.07,0.90,0.02,0.32,1.08,0.08,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,-0.05,0.00,0.03,-1.03,-0.42
2021.4.16 16:38:22:650,-0.07,0.90,0.02,0.32,1.07,0.07,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,-0.04,0.01,0.03,-1.03,-0.43
2021.4.16 16:38:22:660,-0.07,0.90,0.02,0.32,1.06,0.07,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,-0.03,0.01,0.02,-1.03,-0.44
2021.4.16 16:38:22:672,-0.07,0.89,0.02,0.32,1.05,0.06,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,-0.02,0.02,0.01,-1.01,-0.45
2021.4.16 16:38:22:683,-0.07,0.89,0.02,0.32,1.04,0.06,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.03,0.00,0.04,0.01,-0.97,-0.45
2021.4.16 16:38:22:694,-0.07,0.90,0.02,0.32,1.03,0.05,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.03,0.01,0.04,0.02,-0.93,-0.45
2021.4.16 16:38:22:706,-0.07,0.90,0.03,0.32,1.02,0.05,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.03,0.03,0.06,0.02,-0.88,-0.45
2021.4.16 16:38:22:717,-0.07,0.90,0.03,0.32,1.01,0.04,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,0.04,0.06,0.02,-0.83,-0.44
2021.4.16 16:38:22:728,-0.07,0.90,0.03,0.32,1.00,0.04,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,0.05,0.07,0.02,-0.77,-0.43
2021.4.16 16:38:22:739,-0.07,0.90,0.03,0.32,0.99,0.03,0.10,0.18,-0.25,0.23,0.17,-0.24,0.16,1.58,-0.17,0.04,0.05,0.08,0.02,-0.73,-0.41
