time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.7 15:04:32:442,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,0.00,0.00,0.01,-0.04,-0.01
2021.4.7 15:04:32:602,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,0.01,0.00,0.02,0.01,-0.01
2021.4.7 15:04:32:620,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,0.01,0.00,0.03,0.00,0.00
2021.4.7 15:04:32:649,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,0.00,0.00,0.02,-0.02,0.00
2021.4.7 15:04:32:665,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,0.00,0.00,0.01,-0.03,0.00
2021.4.7 15:04:32:675,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,0.00,0.00,0.01,-0.03,-0.01
2021.4.7 15:04:32:686,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,0.00,0.00,0.00,-0.03,-0.01
2021.4.7 15:04:32:699,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.01,0.00,0.00,-0.04,-0.01
2021.4.7 15:04:32:708,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.01,0.00,0.00,-0.04,-0.01
2021.4.7 15:04:32:716,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.01,0.00,0.00,-0.04,-0.01
2021.4.7 15:04:32:726,-0.06,1.06,0.44,0.26,1.13,0.53,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.01,0.00,0.00,-0.04,-0.02
2021.4.7 15:04:32:740,-0.06,1.06,0.44,0.26,1.13,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.01,0.00,0.00,-0.05,-0.02
2021.4.7 15:04:32:752,-0.06,1.06,0.44,0.26,1.13,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.01,0.00,0.00,-0.05,-0.02
2021.4.7 15:04:32:761,-0.06,1.06,0.44,0.26,1.13,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.01,0.00,0.00,-0.06,-0.02
2021.4.7 15:04:32:770,-0.06,1.06,0.44,0.26,1.13,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.01,0.00,0.00,-0.06,-0.03
2021.4.7 15:04:32:786,-0.06,1.06,0.44,0.26,1.13,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.02,0.00,0.00,-0.07,-0.03
2021.4.7 15:04:32:795,-0.06,1.06,0.44,0.26,1.12,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.02,0.00,0.01,-0.08,-0.03
2021.4.7 15:04:32:804,-0.06,1.06,0.44,0.26,1.12,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.02,0.01,0.01,-0.08,-0.03
2021.4.7 15:04:32:815,-0.06,1.06,0.44,0.26,1.12,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.02,0.01,0.01,-0.09,-0.03
2021.4.7 15:04:32:827,-0.06,1.06,0.44,0.26,1.12,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.02,0.01,0.01,-0.10,-0.03
2021.4.7 15:04:32:836,-0.06,1.06,0.44,0.26,1.12,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.02,0.02,0.01,-0.12,-0.03
2021.4.7 15:04:32:846,-0.06,1.06,0.44,0.26,1.12,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.03,0.02,0.01,-0.13,-0.04
2021.4.7 15:04:32:854,-0.06,1.05,0.44,0.26,1.12,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.01,-0.03,0.02,0.00,-0.15,-0.04
2021.4.7 15:04:32:864,-0.06,1.05,0.44,0.26,1.12,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.01,-0.03,0.02,0.01,-0.17,-0.04
2021.4.7 15:04:32:876,-0.06,1.05,0.44,0.26,1.11,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.01,-0.05,0.04,0.01,-0.21,-0.04
2021.4.7 15:04:32:889,-0.06,1.05,0.44,0.26,1.11,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.02,-0.06,0.05,0.01,-0.23,-0.05
2021.4.7 15:04:32:897,-0.06,1.05,0.44,0.26,1.11,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.02,-0.07,0.06,0.01,-0.26,-0.05
2021.4.7 15:04:32:907,-0.06,1.05,0.44,0.26,1.11,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.03,-0.08,0.07,0.01,-0.29,-0.05
2021.4.7 15:04:32:921,-0.06,1.05,0.44,0.26,1.10,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.03,-0.10,0.08,0.00,-0.35,-0.05
2021.4.7 15:04:32:938,-0.06,1.05,0.45,0.26,1.09,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.03,-0.12,0.08,-0.01,-0.42,-0.05
2021.4.7 15:04:32:947,-0.06,1.05,0.45,0.26,1.09,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.02,-0.15,0.08,-0.01,-0.46,-0.06
2021.4.7 15:04:32:957,-0.06,1.05,0.45,0.26,1.08,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.01,-0.18,0.08,-0.01,-0.50,-0.06
2021.4.7 15:04:32:968,-0.06,1.04,0.45,0.26,1.08,0.52,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.01,-0.19,0.07,-0.02,-0.56,-0.06
2021.4.7 15:04:32:982,-0.05,1.04,0.45,0.26,1.07,0.51,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.01,-0.22,0.07,-0.03,-0.62,-0.07
2021.4.7 15:04:32:991,-0.06,1.04,0.45,0.26,1.06,0.51,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.26,0.07,-0.03,-0.66,-0.08
2021.4.7 15:04:33:00,-0.06,1.03,0.45,0.26,1.06,0.51,-0.04,0.17,0.13,0.28,0.15,0.12,0.11,1.55,0.21,0.00,-0.28,0.06,-0.04,-0.71,-0.09
