time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.4 15:02:43:395,-0.29,1.09,0.55,0.02,1.14,0.59,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.68,0.45
2021.4.4 15:02:43:421,-0.29,1.09,0.55,0.02,1.14,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.68,0.45
2021.4.4 15:02:43:440,-0.29,1.09,0.55,0.02,1.14,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.68,0.45
2021.4.4 15:02:43:462,-0.29,1.09,0.55,0.02,1.14,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.68,0.45
2021.4.4 15:02:43:484,-0.29,1.09,0.55,0.02,1.14,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.68,0.45
2021.4.4 15:02:43:506,-0.29,1.09,0.55,0.03,1.14,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.68,0.45
2021.4.4 15:02:43:529,-0.29,1.09,0.55,0.03,1.13,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.67,0.45
2021.4.4 15:02:43:552,-0.29,1.09,0.55,0.03,1.13,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.67,0.45
2021.4.4 15:02:43:574,-0.29,1.09,0.55,0.03,1.13,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:43:599,-0.29,1.09,0.55,0.03,1.13,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:43:623,-0.29,1.09,0.55,0.03,1.12,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:43:641,-0.29,1.09,0.55,0.03,1.12,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.65,0.45
2021.4.4 15:02:43:663,-0.29,1.09,0.55,0.03,1.12,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.65,0.45
2021.4.4 15:02:43:687,-0.29,1.08,0.55,0.03,1.11,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.65,0.46
2021.4.4 15:02:43:709,-0.29,1.08,0.55,0.03,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:730,-0.29,1.08,0.55,0.03,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:741,-0.29,1.08,0.55,0.03,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:753,-0.29,1.08,0.55,0.03,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:763,-0.29,1.08,0.55,0.03,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:778,-0.29,1.08,0.55,0.03,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:798,-0.28,1.08,0.56,0.03,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:817,-0.28,1.08,0.56,0.03,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:830,-0.28,1.08,0.56,0.02,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:841,-0.28,1.08,0.56,0.02,1.08,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:852,-0.28,1.08,0.56,0.02,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:866,-0.28,1.08,0.56,0.02,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:878,-0.28,1.08,0.56,0.02,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:890,-0.28,1.08,0.56,0.02,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:904,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:915,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:926,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:937,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:946,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:960,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:973,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:983,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:43:995,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:44:09,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:44:24,-0.28,1.08,0.56,0.03,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:44:35,-0.28,1.08,0.56,0.03,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.66,0.46
2021.4.4 15:02:44:49,-0.28,1.08,0.56,0.03,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.66,0.46
2021.4.4 15:02:44:60,-0.28,1.08,0.56,0.03,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.66,0.46
2021.4.4 15:02:44:71,-0.28,1.08,0.56,0.03,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.66,0.46
2021.4.4 15:02:44:89,-0.28,1.08,0.56,0.02,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.66,0.46
2021.4.4 15:02:44:109,-0.28,1.08,0.56,0.02,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.66,0.46
2021.4.4 15:02:44:133,-0.28,1.08,0.56,0.02,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.66,0.46
2021.4.4 15:02:44:156,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.66,0.46
2021.4.4 15:02:44:178,-0.28,1.08,0.56,0.02,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.66,0.46
2021.4.4 15:02:44:201,-0.29,1.08,0.56,0.01,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:44:221,-0.29,1.08,0.56,0.01,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:44:244,-0.29,1.08,0.56,0.01,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.64,0.46
2021.4.4 15:02:44:265,-0.29,1.08,0.56,0.01,1.07,0.55,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.64,0.46
2021.4.4 15:02:44:289,-0.29,1.08,0.56,0.01,1.07,0.55,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.64,0.46
2021.4.4 15:02:44:312,-0.29,1.08,0.56,0.01,1.07,0.55,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.64,0.46
2021.4.4 15:02:44:336,-0.29,1.08,0.55,0.01,1.07,0.55,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.64,0.46
2021.4.4 15:02:44:356,-0.29,1.08,0.55,0.01,1.07,0.55,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.64,0.46
2021.4.4 15:02:44:381,-0.29,1.08,0.55,0.01,1.07,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.64,0.46
2021.4.4 15:02:44:399,-0.29,1.08,0.55,0.01,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.64,0.46
2021.4.4 15:02:44:422,-0.29,1.08,0.55,0.01,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.64,0.46
2021.4.4 15:02:44:444,-0.29,1.08,0.55,0.02,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:44:468,-0.29,1.08,0.55,0.02,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:44:489,-0.29,1.08,0.55,0.02,1.08,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.65,0.46
2021.4.4 15:02:44:513,-0.29,1.08,0.55,0.02,1.09,0.56,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,1.66,0.46
2021.4.4 15:02:44:533,-0.29,1.08,0.55,0.02,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:557,-0.29,1.08,0.55,0.02,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:571,-0.29,1.08,0.55,0.02,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:579,-0.30,1.08,0.55,0.02,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:590,-0.30,1.08,0.55,0.02,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:605,-0.30,1.08,0.55,0.02,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:615,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:624,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:635,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:645,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:659,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:672,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:684,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:696,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.46
2021.4.4 15:02:44:708,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:719,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:729,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:739,-0.30,1.08,0.55,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:751,-0.30,1.08,0.56,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:764,-0.30,1.08,0.56,0.02,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:775,-0.30,1.08,0.56,0.02,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:790,-0.30,1.09,0.56,0.02,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:800,-0.30,1.09,0.56,0.02,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:811,-0.30,1.09,0.56,0.02,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:821,-0.30,1.09,0.56,0.02,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:831,-0.30,1.09,0.56,0.02,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:842,-0.30,1.09,0.56,0.02,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:858,-0.30,1.09,0.56,0.02,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,1.66,0.45
2021.4.4 15:02:44:870,-0.30,1.09,0.56,0.01,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:44:886,-0.29,1.09,0.56,0.01,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:44:900,-0.29,1.09,0.56,0.01,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:44:910,-0.29,1.09,0.56,0.01,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:44:921,-0.29,1.09,0.56,0.01,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:44:930,-0.29,1.09,0.56,0.01,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:44:944,-0.29,1.09,0.56,0.01,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:44:958,-0.29,1.09,0.56,0.01,1.11,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:44:974,-0.29,1.09,0.56,0.01,1.11,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:44:985,-0.29,1.09,0.56,0.01,1.11,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:44:997,-0.29,1.09,0.56,0.01,1.11,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:09,-0.29,1.09,0.56,0.01,1.11,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:19,-0.29,1.09,0.56,0.01,1.11,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:31,-0.29,1.09,0.56,0.01,1.10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:46,-0.29,1.09,0.56,0.01,1.10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:60,-0.29,1.09,0.56,0.01,1.10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:73,-0.29,1.09,0.56,0.01,1.10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:89,-0.29,1.09,0.56,0.00,1.10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:99,-0.29,1.09,0.56,0.00,1.10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:109,-0.29,1.09,0.56,0.00,1.10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:127,-0.29,1.09,0.56,0.00,1.11,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.66,0.45
2021.4.4 15:02:45:155,-0.29,1.09,0.56,0.00,1.11,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.65,0.44
2021.4.4 15:02:45:176,-0.29,1.09,0.56,0.00,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.65,0.44
2021.4.4 15:02:45:197,-0.29,1.09,0.56,0.00,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,1.64,0.44
2021.4.4 15:02:45:217,-0.29,1.09,0.56,0.00,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.64,0.44
2021.4.4 15:02:45:241,-0.29,1.09,0.56,0.00,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.63,0.44
2021.4.4 15:02:45:260,-0.29,1.09,0.56,0.00,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.63,0.44
2021.4.4 15:02:45:282,-0.29,1.09,0.56,0.01,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.63,0.44
2021.4.4 15:02:45:305,-0.29,1.09,0.56,0.01,1.10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.63,0.44
2021.4.4 15:02:45:340,-0.29,1.09,0.56,0.01,1.10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.64,0.44
2021.4.4 15:02:45:350,-0.29,1.09,0.56,0.01,1.10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.64,0.44
2021.4.4 15:02:45:372,-0.29,1.09,0.56,0.01,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.64,0.44
2021.4.4 15:02:45:394,-0.29,1.09,0.56,0.01,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.64,0.44
2021.4.4 15:02:45:418,-0.29,1.09,0.56,0.01,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.64,0.44
2021.4.4 15:02:45:440,-0.29,1.09,0.56,0.01,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.64,0.44
2021.4.4 15:02:45:461,-0.29,1.09,0.56,0.01,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:483,-0.29,1.09,0.56,0.01,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:508,-0.30,1.09,0.56,0.01,1.09,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:529,-0.30,1.09,0.56,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:550,-0.30,1.09,0.56,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:573,-0.30,1.09,0.56,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:595,-0.30,1.10,0.56,0.02,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:608,-0.29,1.10,0.56,0.03,1.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:625,-0.29,1.10,0.56,0.03,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:635,-0.29,1.10,0.56,0.03,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:644,-0.29,1.10,0.56,0.03,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:656,-0.29,1.10,0.56,0.03,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:667,-0.29,1.10,0.56,0.04,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:677,-0.29,1.10,0.56,0.04,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:688,-0.29,1.10,0.56,0.04,1.11,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:698,-0.29,1.10,0.56,0.04,1.12,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:713,-0.29,1.11,0.56,0.04,1.12,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:727,-0.29,1.11,0.57,0.04,1.12,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:737,-0.29,1.11,0.57,0.04,1.12,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
2021.4.4 15:02:45:746,-0.29,1.11,0.57,0.04,1.12,0.57,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,1.65,0.44
