time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.14 10:13:43:310,0.44,1.15,0.20,0.02,1.31,0.20,0.13,0.19,-0.08,0.39,0.21,-0.11,0.24,1.64,-0.04,0.01,0.00,0.02,0.04,-0.01,0.05
2021.4.14 10:13:43:462,0.44,1.15,0.20,0.03,1.31,0.21,0.13,0.19,-0.08,0.38,0.20,-0.11,0.25,1.64,-0.04,0.03,0.02,-0.02,0.03,0.00,0.04
2021.4.14 10:13:43:473,0.44,1.15,0.20,0.03,1.31,0.21,0.13,0.19,-0.08,0.38,0.20,-0.11,0.25,1.64,-0.04,0.03,0.02,-0.02,0.02,0.00,0.04
2021.4.14 10:13:43:500,0.44,1.15,0.20,0.03,1.31,0.21,0.13,0.19,-0.08,0.39,0.21,-0.11,0.25,1.64,-0.04,0.03,0.00,-0.02,0.02,0.00,0.04
2021.4.14 10:13:43:512,0.44,1.15,0.20,0.03,1.31,0.21,0.13,0.19,-0.08,0.39,0.21,-0.11,0.25,1.64,-0.04,0.03,0.00,-0.03,0.02,-0.01,0.05
2021.4.14 10:13:43:517,0.44,1.15,0.20,0.03,1.31,0.21,0.13,0.19,-0.08,0.39,0.21,-0.11,0.25,1.64,-0.04,0.04,0.00,-0.02,0.02,-0.01,0.05
2021.4.14 10:13:43:523,0.44,1.15,0.20,0.03,1.31,0.21,0.13,0.19,-0.08,0.39,0.21,-0.11,0.25,1.64,-0.04,0.04,0.00,-0.02,0.03,-0.01,0.05
2021.4.14 10:13:43:529,0.44,1.15,0.20,0.03,1.31,0.21,0.13,0.19,-0.08,0.39,0.21,-0.11,0.25,1.64,-0.04,0.04,0.00,-0.02,0.03,-0.01,0.05
2021.4.14 10:13:43:537,0.44,1.15,0.20,0.03,1.31,0.21,0.13,0.19,-0.08,0.39,0.21,-0.11,0.25,1.64,-0.04,0.03,0.00,-0.03,0.03,-0.01,0.05
2021.4.14 10:13:43:549,0.44,1.15,0.20,0.03,1.31,0.21,0.13,0.19,-0.08,0.39,0.22,-0.11,0.25,1.64,-0.04,0.03,0.00,-0.03,0.03,-0.02,0.05
2021.4.14 10:13:43:560,0.44,1.15,0.20,0.03,1.31,0.22,0.13,0.19,-0.08,0.39,0.22,-0.11,0.25,1.64,-0.03,0.03,-0.01,-0.03,0.04,-0.02,0.05
2021.4.14 10:13:43:571,0.44,1.15,0.20,0.03,1.31,0.22,0.13,0.19,-0.08,0.39,0.22,-0.10,0.25,1.64,-0.03,0.03,-0.02,-0.03,0.04,-0.02,0.05
2021.4.14 10:13:43:582,0.44,1.14,0.20,0.03,1.31,0.22,0.13,0.19,-0.08,0.39,0.22,-0.10,0.25,1.64,-0.03,0.03,-0.03,-0.03,0.04,-0.02,0.05
2021.4.14 10:13:43:593,0.44,1.14,0.20,0.03,1.31,0.22,0.13,0.19,-0.08,0.40,0.22,-0.10,0.25,1.64,-0.03,0.03,-0.03,-0.02,0.04,-0.02,0.05
2021.4.14 10:13:43:605,0.44,1.14,0.20,0.03,1.31,0.22,0.13,0.19,-0.08,0.40,0.22,-0.10,0.25,1.64,-0.03,0.03,-0.04,-0.02,0.05,-0.02,0.05
2021.4.14 10:13:43:616,0.44,1.14,0.20,0.03,1.31,0.22,0.13,0.19,-0.08,0.40,0.22,-0.10,0.25,1.64,-0.03,0.04,-0.04,-0.02,0.05,-0.02,0.05
2021.4.14 10:13:43:628,0.44,1.14,0.20,0.03,1.31,0.22,0.13,0.19,-0.08,0.40,0.22,-0.10,0.25,1.64,-0.03,0.04,-0.04,-0.02,0.05,-0.01,0.05
2021.4.14 10:13:43:643,0.44,1.14,0.20,0.03,1.31,0.22,0.13,0.19,-0.08,0.40,0.22,-0.10,0.25,1.64,-0.03,0.05,-0.03,-0.02,0.05,-0.01,0.04
2021.4.14 10:13:43:650,0.44,1.14,0.20,0.03,1.31,0.22,0.13,0.19,-0.08,0.40,0.22,-0.10,0.25,1.64,-0.03,0.05,-0.03,-0.02,0.05,-0.01,0.04
