time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.10 19:09:06:798,0.35,0.94,-0.51,0.60,1.01,-0.47,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,-0.01,-0.01,0.00,-0.02,-0.03,-0.02
2021.4.10 19:09:06:841,0.35,0.94,-0.51,0.60,1.01,-0.47,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,-0.02,-0.01,0.00,-0.01,-0.01,-0.03
2021.4.10 19:09:07:03,0.35,0.94,-0.51,0.59,1.00,-0.47,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,-0.02,0.00,0.00,-0.04,-0.02,-0.01
2021.4.10 19:09:07:19,0.35,0.94,-0.51,0.59,1.01,-0.47,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,-0.02,0.00,0.00,-0.05,0.02,-0.02
2021.4.10 19:09:07:54,0.35,0.94,-0.51,0.59,1.01,-0.47,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,-0.02,-0.01,0.00,-0.04,0.03,-0.03
2021.4.10 19:09:07:65,0.35,0.94,-0.51,0.59,1.01,-0.47,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,-0.01,-0.01,0.00,-0.04,0.02,-0.02
2021.4.10 19:09:07:73,0.35,0.94,-0.51,0.59,1.01,-0.47,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,-0.01,0.00,0.00,-0.04,0.01,-0.02
2021.4.10 19:09:07:82,0.35,0.94,-0.51,0.59,1.01,-0.47,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,-0.01,0.00,0.00,-0.04,0.01,-0.02
2021.4.10 19:09:07:90,0.35,0.94,-0.51,0.59,1.01,-0.47,0.45,0.19,-0.75,0.66,0.20,-0.66,0.48,1.58,-0.70,-0.01,0.00,0.00,-0.04,0.01,-0.02
2021.4.10 19:09:07:99,0.35,0.94,-0.51,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,0.00,0.00,0.00,-0.04,0.01,-0.02
2021.4.10 19:09:07:107,0.35,0.94,-0.51,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,0.00,0.00,-0.01,-0.04,0.01,-0.02
2021.4.10 19:09:07:131,0.35,0.94,-0.51,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,0.00,0.00,-0.01,-0.04,0.03,-0.02
2021.4.10 19:09:07:158,0.35,0.94,-0.51,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.66,0.48,1.58,-0.70,0.00,0.01,0.00,-0.03,0.03,-0.02
2021.4.10 19:09:07:175,0.35,0.94,-0.51,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.65,0.48,1.58,-0.70,-0.01,0.01,0.01,-0.02,0.01,-0.01
2021.4.10 19:09:07:205,0.35,0.94,-0.51,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.65,0.48,1.58,-0.70,-0.04,0.01,0.02,0.00,-0.01,0.00
2021.4.10 19:09:07:222,0.35,0.94,-0.51,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.65,0.48,1.58,-0.70,-0.05,0.02,0.02,0.00,-0.01,0.00
2021.4.10 19:09:07:242,0.35,0.94,-0.51,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.65,0.48,1.58,-0.70,-0.05,0.03,0.02,0.00,0.00,-0.01
2021.4.10 19:09:07:264,0.34,0.94,-0.50,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.65,0.48,1.58,-0.70,-0.06,0.03,0.02,-0.01,-0.01,-0.01
2021.4.10 19:09:07:287,0.34,0.94,-0.50,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.65,0.48,1.58,-0.70,-0.06,0.03,0.02,-0.01,-0.02,-0.01
2021.4.10 19:09:07:309,0.34,0.94,-0.50,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.65,0.48,1.59,-0.70,-0.06,0.04,0.02,-0.01,-0.04,-0.01
2021.4.10 19:09:07:332,0.34,0.95,-0.50,0.59,1.01,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.65,0.48,1.59,-0.70,-0.07,0.04,0.03,0.00,-0.06,-0.01
2021.4.10 19:09:07:358,0.34,0.95,-0.50,0.59,1.00,-0.48,0.45,0.19,-0.75,0.66,0.21,-0.65,0.48,1.59,-0.70,-0.08,0.04,0.03,0.01,-0.07,-0.01
