time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.5 20:04:05:684,-0.02,0.96,0.17,0.33,1.01,0.23,0.01,0.25,-0.12,0.23,0.24,-0.09,0.14,1.63,-0.01
2021.4.5 20:04:05:692,-0.02,0.96,0.17,0.32,1.01,0.23,0.01,0.25,-0.12,0.23,0.24,-0.09,0.14,1.63,-0.01
2021.4.5 20:04:05:703,-0.02,0.96,0.17,0.32,1.01,0.23,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,-0.01
2021.4.5 20:04:05:714,-0.02,0.96,0.17,0.32,1.01,0.23,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,-0.01
2021.4.5 20:04:05:726,-0.02,0.96,0.17,0.32,1.02,0.23,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,-0.01
2021.4.5 20:04:05:740,-0.02,0.97,0.17,0.32,1.02,0.23,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,-0.01
2021.4.5 20:04:05:750,-0.02,0.97,0.17,0.33,1.02,0.23,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,-0.01
2021.4.5 20:04:05:759,-0.02,0.97,0.17,0.33,1.02,0.23,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,-0.01
2021.4.5 20:04:05:772,-0.02,0.97,0.17,0.33,1.02,0.23,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,-0.01
2021.4.5 20:04:05:782,-0.02,0.97,0.17,0.33,1.02,0.23,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,0.00
2021.4.5 20:04:05:794,-0.02,0.97,0.17,0.33,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,0.00
2021.4.5 20:04:05:805,-0.02,0.97,0.17,0.33,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,0.00
2021.4.5 20:04:05:818,-0.02,0.97,0.17,0.33,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,0.00
2021.4.5 20:04:05:832,-0.02,0.98,0.18,0.33,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,0.00
2021.4.5 20:04:05:842,-0.02,0.98,0.18,0.33,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,0.00
2021.4.5 20:04:05:853,-0.02,0.98,0.18,0.32,1.03,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,0.00
2021.4.5 20:04:05:865,-0.02,0.98,0.18,0.32,1.03,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,0.00
2021.4.5 20:04:05:876,-0.02,0.98,0.18,0.32,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.63,0.00
2021.4.5 20:04:05:939,-0.02,0.98,0.18,0.32,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.62,0.00
2021.4.5 20:04:05:950,-0.01,0.98,0.18,0.32,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.62,0.00
2021.4.5 20:04:05:963,-0.01,0.98,0.18,0.32,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.62,0.00
2021.4.5 20:04:05:972,-0.01,0.98,0.18,0.32,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.62,0.00
2021.4.5 20:04:05:980,-0.01,0.98,0.18,0.32,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.62,0.00
2021.4.5 20:04:05:990,-0.01,0.98,0.18,0.32,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.62,0.00
2021.4.5 20:04:06:00,-0.01,0.98,0.18,0.32,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.62,0.00
2021.4.5 20:04:06:10,-0.01,0.98,0.18,0.31,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.62,0.00
2021.4.5 20:04:06:24,-0.01,0.98,0.18,0.31,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.61,0.00
2021.4.5 20:04:06:36,-0.01,0.98,0.18,0.31,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.61,0.00
2021.4.5 20:04:06:48,-0.01,0.98,0.18,0.31,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.61,0.00
2021.4.5 20:04:06:57,-0.01,0.98,0.18,0.31,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.61,0.00
2021.4.5 20:04:06:65,-0.01,0.98,0.18,0.31,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.61,0.00
2021.4.5 20:04:06:75,-0.01,0.98,0.18,0.31,1.02,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.15,1.61,0.00
2021.4.5 20:04:06:84,-0.01,0.98,0.18,0.31,1.02,0.24,0.02,0.25,-0.12,0.23,0.24,-0.09,0.15,1.61,0.00
2021.4.5 20:04:06:95,-0.01,0.97,0.18,0.31,1.02,0.24,0.02,0.25,-0.12,0.23,0.24,-0.09,0.15,1.61,0.00
2021.4.5 20:04:06:106,-0.01,0.97,0.18,0.31,1.02,0.24,0.02,0.25,-0.12,0.23,0.24,-0.09,0.15,1.61,0.00
2021.4.5 20:04:06:120,-0.01,0.98,0.18,0.31,1.03,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.14,1.61,0.00
2021.4.5 20:04:06:130,-0.01,0.98,0.18,0.30,1.03,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.14,1.61,0.00
2021.4.5 20:04:06:144,-0.01,0.98,0.18,0.30,1.03,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.14,1.61,0.00
2021.4.5 20:04:06:154,-0.01,0.98,0.18,0.30,1.03,0.24,0.01,0.25,-0.12,0.23,0.24,-0.09,0.14,1.61,0.00
2021.4.5 20:04:06:164,-0.01,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.23,0.24,-0.09,0.14,1.61,0.00
2021.4.5 20:04:06:173,-0.01,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.23,0.24,-0.09,0.14,1.61,0.00
2021.4.5 20:04:06:183,-0.01,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.23,0.24,-0.09,0.14,1.61,0.00
2021.4.5 20:04:06:195,-0.01,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.23,0.24,-0.08,0.14,1.61,0.00
2021.4.5 20:04:06:210,-0.01,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.23,0.24,-0.08,0.14,1.61,0.00
2021.4.5 20:04:06:221,-0.02,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.00
2021.4.5 20:04:06:234,-0.02,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.23,0.24,-0.08,0.14,1.61,0.00
2021.4.5 20:04:06:243,-0.02,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.00
2021.4.5 20:04:06:252,-0.02,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.00
2021.4.5 20:04:06:262,-0.02,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.00
2021.4.5 20:04:06:272,-0.02,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.00
2021.4.5 20:04:06:284,-0.02,0.98,0.18,0.30,1.03,0.24,0.02,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.00
2021.4.5 20:04:06:297,-0.02,0.98,0.18,0.30,1.03,0.24,0.01,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.00
2021.4.5 20:04:06:312,-0.02,0.98,0.18,0.30,1.03,0.24,0.01,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:323,-0.02,0.98,0.18,0.30,1.03,0.24,0.01,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:334,-0.02,0.98,0.18,0.30,1.03,0.24,0.01,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:343,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:351,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.24,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:362,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:373,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:386,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:404,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:416,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:426,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:435,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:444,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:452,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:462,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:473,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:486,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:501,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:515,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.14,1.61,0.01
2021.4.5 20:04:06:524,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
2021.4.5 20:04:06:533,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
2021.4.5 20:04:06:541,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
2021.4.5 20:04:06:552,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
2021.4.5 20:04:06:563,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
2021.4.5 20:04:06:574,-0.02,0.98,0.18,0.30,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
2021.4.5 20:04:06:589,-0.02,0.98,0.18,0.29,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
2021.4.5 20:04:06:605,-0.02,0.98,0.18,0.29,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
2021.4.5 20:04:06:618,-0.02,0.98,0.18,0.29,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
2021.4.5 20:04:06:626,-0.02,0.98,0.18,0.29,1.03,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
2021.4.5 20:04:06:636,-0.02,0.98,0.18,0.29,1.02,0.25,0.01,0.25,-0.12,0.24,0.25,-0.08,0.13,1.61,0.01
