time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.10 20:31:28:334,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.00,0.00,0.00,0.02,-0.01,0.00
2021.4.10 20:31:28:485,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,-0.01,0.00,0.01,0.01,0.00,0.00
2021.4.10 20:31:28:510,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.00,0.00,0.01,0.00,0.00,0.00
2021.4.10 20:31:28:539,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.01,-0.01,0.01,-0.02,0.01,0.00
2021.4.10 20:31:28:558,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.01,-0.01,0.00,-0.02,0.01,0.01
2021.4.10 20:31:28:568,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.01,-0.01,0.00,-0.02,0.01,0.01
2021.4.10 20:31:28:578,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.01,-0.01,0.00,-0.01,0.01,0.02
2021.4.10 20:31:28:587,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.01,-0.01,0.00,0.00,0.00,0.02
2021.4.10 20:31:28:596,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.01,-0.01,0.00,0.00,0.00,0.02
2021.4.10 20:31:28:605,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.01,-0.01,0.00,0.00,0.00,0.01
2021.4.10 20:31:28:620,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.01,-0.01,0.00,-0.01,0.00,0.01
2021.4.10 20:31:28:643,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.01,0.00,0.00,0.00,0.00,0.01
2021.4.10 20:31:28:664,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.21,-0.40,0.36,1.64,-0.30,0.01,0.00,0.00,0.00,0.01,0.01
2021.4.10 20:31:28:692,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.22,-0.40,0.36,1.64,-0.29,0.00,0.00,0.00,0.01,0.00,0.01
2021.4.10 20:31:28:708,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.22,-0.40,0.36,1.64,-0.29,0.00,0.00,0.00,0.01,0.00,0.01
2021.4.10 20:31:28:733,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.22,-0.40,0.36,1.64,-0.29,0.00,0.00,0.00,0.00,-0.01,0.00
2021.4.10 20:31:28:753,0.28,1.25,-0.06,0.44,1.21,-0.10,0.24,0.24,-0.39,0.44,0.22,-0.40,0.36,1.64,-0.29,0.00,0.00,0.00,0.00,-0.01,0.00
