time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.10 19:13:04:644,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.01,0.00,0.00,0.02,0.00,-0.01
2021.4.10 19:13:04:783,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,0.00,-0.03,-0.01,0.01
2021.4.10 19:13:04:800,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,-0.01,-0.01,0.00,-0.03,0.00,0.00
2021.4.10 19:13:04:826,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,-0.01,0.00,0.00,0.00,0.00,-0.01
2021.4.10 19:13:04:840,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,0.00,0.00,0.01,-0.01
2021.4.10 19:13:04:849,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,0.00,0.00,0.01,-0.01
2021.4.10 19:13:04:858,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,0.00,-0.01,0.01,-0.01
2021.4.10 19:13:04:866,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,0.00,-0.02,0.01,-0.01
2021.4.10 19:13:04:875,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,0.00,-0.03,0.01,-0.01
2021.4.10 19:13:04:884,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,0.00,-0.04,0.01,-0.01
2021.4.10 19:13:04:905,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,0.00,-0.03,0.01,-0.01
2021.4.10 19:13:04:924,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,-0.01,-0.01,0.01,-0.01
2021.4.10 19:13:04:947,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,-0.01,0.01,0.00,0.00
2021.4.10 19:13:04:973,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,-0.01,0.00,0.00,-0.02,0.01
2021.4.10 19:13:04:992,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,-0.01,-0.01,-0.02,-0.02,0.01
2021.4.10 19:13:05:14,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,0.00,-0.04,-0.01,0.00
2021.4.10 19:13:05:36,-0.27,1.13,-0.62,-0.10,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.58,-0.79,0.00,0.00,0.00,-0.02,0.00,-0.01
2021.4.10 19:13:05:58,-0.27,1.13,-0.62,-0.10,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.00,-0.01,0.00,0.01,0.00,-0.01
2021.4.10 19:13:05:82,-0.27,1.13,-0.62,-0.10,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.00,-0.01,0.00,0.01,0.00,-0.01
2021.4.10 19:13:05:103,-0.27,1.13,-0.62,-0.10,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.00,-0.01,0.00,0.00,0.00,0.00
2021.4.10 19:13:05:130,-0.27,1.13,-0.62,-0.10,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.00,-0.01,0.00,-0.02,-0.01,0.01
2021.4.10 19:13:05:148,-0.27,1.13,-0.62,-0.10,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.00,-0.01,0.00,0.00,-0.02,0.01
2021.4.10 19:13:05:170,-0.27,1.13,-0.62,-0.10,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.00,-0.01,-0.01,0.02,-0.02,0.01
2021.4.10 19:13:05:196,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.00,-0.01,-0.01,0.01,-0.02,0.01
2021.4.10 19:13:05:214,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.00,-0.01,-0.01,0.00,-0.02,0.01
2021.4.10 19:13:05:237,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.00,-0.01,0.00,-0.01,-0.02,0.01
2021.4.10 19:13:05:260,-0.27,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.01,-0.01,0.00,0.00,-0.03,0.01
2021.4.10 19:13:05:288,-0.26,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.01,-0.02,0.00,0.01,-0.03,0.00
2021.4.10 19:13:05:304,-0.26,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.01,-0.02,0.00,0.00,-0.03,0.00
2021.4.10 19:13:05:326,-0.26,1.13,-0.62,-0.09,1.15,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.02,-0.03,0.00,-0.02,-0.03,0.00
2021.4.10 19:13:05:348,-0.26,1.13,-0.62,-0.10,1.14,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.03,-0.04,0.01,-0.03,-0.05,0.01
2021.4.10 19:13:05:374,-0.26,1.13,-0.62,-0.10,1.14,-0.59,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.05,-0.08,0.03,-0.05,-0.09,0.02
2021.4.10 19:13:05:393,-0.26,1.12,-0.62,-0.10,1.14,-0.58,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.07,-0.12,0.04,-0.06,-0.14,0.05
2021.4.10 19:13:05:404,-0.26,1.12,-0.62,-0.10,1.14,-0.58,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.08,-0.13,0.05,-0.07,-0.17,0.06
2021.4.10 19:13:05:415,-0.26,1.12,-0.62,-0.10,1.14,-0.58,-0.21,0.20,-0.90,-0.04,0.22,-0.69,-0.17,1.57,-0.79,0.09,-0.17,0.06,-0.08,-0.22,0.07
