time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.11 19:24:45:68,0.17,1.24,0.22,0.37,1.28,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.29,1.61,-0.06,-0.01,0.00,0.01,0.01,-0.03,0.02
2021.4.11 19:24:45:228,0.17,1.24,0.23,0.37,1.28,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.29,1.61,-0.06,0.00,0.00,0.01,-0.02,-0.04,0.03
2021.4.11 19:24:45:242,0.17,1.24,0.23,0.37,1.28,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.29,1.61,-0.06,0.00,0.00,0.01,-0.01,-0.05,0.02
2021.4.11 19:24:45:269,0.17,1.24,0.23,0.37,1.28,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.29,1.61,-0.06,0.01,0.01,0.01,-0.01,-0.04,0.02
2021.4.11 19:24:45:284,0.17,1.24,0.23,0.37,1.28,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.29,1.61,-0.06,0.01,0.01,0.00,-0.02,-0.03,0.02
2021.4.11 19:24:45:293,0.17,1.24,0.23,0.37,1.28,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.01,0.01,0.00,-0.02,-0.02,0.02
2021.4.11 19:24:45:303,0.17,1.24,0.23,0.37,1.27,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.01,0.01,0.00,-0.02,-0.02,0.01
2021.4.11 19:24:45:312,0.17,1.24,0.23,0.37,1.27,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.01,0.02,0.00,-0.01,-0.01,0.01
2021.4.11 19:24:45:320,0.17,1.24,0.23,0.37,1.27,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.01,0.02,0.00,-0.01,-0.01,0.01
2021.4.11 19:24:45:328,0.17,1.24,0.23,0.37,1.27,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.01,0.01,0.00,0.00,-0.01,0.01
2021.4.11 19:24:45:350,0.17,1.24,0.23,0.37,1.27,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.00,0.01,0.00,0.00,-0.01,0.01
2021.4.11 19:24:45:372,0.17,1.24,0.23,0.37,1.27,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.00,0.00,0.01,0.01,0.00,0.01
2021.4.11 19:24:45:395,0.17,1.24,0.23,0.37,1.27,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.00,-0.01,0.01,0.02,0.00,0.01
2021.4.11 19:24:45:421,0.17,1.24,0.23,0.37,1.27,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.01,-0.01,0.01,0.03,-0.01,0.01
2021.4.11 19:24:45:439,0.17,1.24,0.23,0.37,1.27,0.18,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.01,-0.01,0.01,0.03,-0.02,0.01
2021.4.11 19:24:45:461,0.17,1.24,0.23,0.37,1.27,0.19,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.01,-0.01,0.00,0.03,-0.03,0.02
2021.4.11 19:24:45:484,0.17,1.24,0.23,0.37,1.27,0.19,0.12,0.17,-0.12,0.37,0.19,-0.14,0.28,1.61,-0.06,0.02,-0.01,0.00,0.03,-0.04,0.02
