time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.5 14:45:41:139,-0.16,1.07,0.32,0.07,1.13,0.30,-0.11,0.16,0.03,0.15,0.20,0.05,-0.02,1.54,0.07
2021.4.5 14:45:41:303,-0.18,1.07,0.32,0.06,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.03,1.54,0.07
2021.4.5 14:45:41:317,-0.18,1.07,0.32,0.06,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.03,1.54,0.07
2021.4.5 14:45:41:343,-0.18,1.07,0.32,0.06,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.03,1.54,0.07
2021.4.5 14:45:41:358,-0.18,1.07,0.32,0.06,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.03,1.54,0.07
2021.4.5 14:45:41:371,-0.18,1.07,0.32,0.06,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.03,1.54,0.07
2021.4.5 14:45:41:384,-0.18,1.07,0.32,0.06,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.04,1.54,0.07
2021.4.5 14:45:41:397,-0.18,1.07,0.32,0.05,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.04,1.54,0.07
2021.4.5 14:45:41:406,-0.18,1.07,0.32,0.05,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.04,1.54,0.07
2021.4.5 14:45:41:415,-0.18,1.07,0.32,0.05,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.04,1.54,0.07
2021.4.5 14:45:41:425,-0.18,1.07,0.32,0.05,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.04,1.54,0.07
2021.4.5 14:45:41:436,-0.18,1.07,0.32,0.05,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.04,1.54,0.07
2021.4.5 14:45:41:460,-0.18,1.07,0.32,0.05,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.04,1.54,0.07
2021.4.5 14:45:41:486,-0.18,1.07,0.32,0.05,1.13,0.31,-0.11,0.16,0.03,0.15,0.20,0.05,-0.04,1.54,0.07
