time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.9 16:33:37:682,0.13,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.05,1.64,0.06,-0.03,0.02,0.00,-0.03,0.00,0.00
2021.4.9 16:33:37:695,0.13,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.06,-0.03,0.03,-0.01,-0.03,0.00,0.00
2021.4.9 16:33:37:707,0.13,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.06,-0.04,0.04,-0.01,-0.03,0.00,0.00
2021.4.9 16:33:37:742,0.13,1.08,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.06,-0.06,0.05,-0.02,-0.03,0.00,0.00
2021.4.9 16:33:37:918,0.12,1.08,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.06,-0.03,-0.04,0.01,0.00,-0.01,0.00
2021.4.9 16:33:37:934,0.12,1.08,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,-0.03,-0.04,0.01,0.00,-0.01,0.00
2021.4.9 16:33:37:971,0.11,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,-0.03,-0.03,0.01,0.00,-0.01,0.00
2021.4.9 16:33:37:982,0.11,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,-0.02,-0.02,0.00,0.00,-0.01,0.00
2021.4.9 16:33:37:996,0.11,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,-0.01,-0.01,0.00,0.00,-0.01,0.00
2021.4.9 16:33:38:07,0.11,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.00,-0.01,0.00,0.00,-0.01,0.00
2021.4.9 16:33:38:16,0.11,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.01,0.00,0.00,0.00,-0.01,0.00
2021.4.9 16:33:38:25,0.11,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.01,0.00,0.00,0.00,-0.01,0.00
2021.4.9 16:33:38:33,0.11,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.01,0.00,0.00,0.00,-0.01,0.00
2021.4.9 16:33:38:45,0.11,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.01,0.00,0.00,0.00,-0.01,0.00
2021.4.9 16:33:38:67,0.12,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.02,0.00,0.00,-0.01,-0.01,0.00
2021.4.9 16:33:38:92,0.12,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.02,0.00,0.00,-0.01,-0.01,0.00
2021.4.9 16:33:38:120,0.12,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.03,0.00,0.00,-0.01,0.00,0.00
2021.4.9 16:33:38:137,0.12,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.02,0.00,0.00,-0.01,0.00,0.00
2021.4.9 16:33:38:156,0.12,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.02,0.00,0.00,-0.01,0.00,0.00
2021.4.9 16:33:38:180,0.12,1.07,0.28,-0.02,1.22,0.31,-0.09,0.19,0.09,0.11,0.21,0.05,0.04,1.64,0.07,0.01,0.00,0.00,0.00,0.00,0.00
