time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.4 15:46:52:84,-0.06,1.13,0.36,0.22,1.18,0.32,-0.07,0.11,0.08,0.13,0.11,0.06,0.09,1.47,0.10
2021.4.4 15:46:52:236,-0.08,1.14,0.37,0.20,1.19,0.33,-0.07,0.11,0.08,0.13,0.11,0.06,0.08,1.48,0.11
2021.4.4 15:46:52:262,-0.08,1.14,0.37,0.20,1.19,0.33,-0.07,0.11,0.08,0.13,0.11,0.06,0.08,1.48,0.11
2021.4.4 15:46:52:283,-0.08,1.15,0.37,0.20,1.19,0.33,-0.08,0.11,0.08,0.13,0.11,0.06,0.07,1.48,0.11
2021.4.4 15:46:52:295,-0.08,1.15,0.37,0.19,1.19,0.33,-0.08,0.11,0.08,0.13,0.11,0.06,0.07,1.48,0.11
2021.4.4 15:46:52:303,-0.08,1.15,0.37,0.19,1.19,0.33,-0.08,0.11,0.08,0.13,0.11,0.06,0.07,1.48,0.11
2021.4.4 15:46:52:312,-0.09,1.15,0.37,0.19,1.19,0.33,-0.08,0.11,0.08,0.13,0.11,0.06,0.07,1.48,0.11
2021.4.4 15:46:52:321,-0.09,1.15,0.37,0.19,1.19,0.33,-0.08,0.11,0.08,0.13,0.11,0.06,0.07,1.48,0.11
2021.4.4 15:46:52:329,-0.09,1.15,0.37,0.19,1.19,0.33,-0.08,0.11,0.08,0.13,0.11,0.06,0.07,1.49,0.11
2021.4.4 15:46:52:340,-0.09,1.15,0.37,0.19,1.19,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.07,1.49,0.11
2021.4.4 15:46:52:354,-0.09,1.15,0.37,0.19,1.19,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.07,1.49,0.12
2021.4.4 15:46:52:366,-0.09,1.15,0.37,0.19,1.19,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.07,1.49,0.12
2021.4.4 15:46:52:378,-0.09,1.15,0.37,0.18,1.20,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.07,1.49,0.12
2021.4.4 15:46:52:387,-0.09,1.15,0.37,0.18,1.20,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.07,1.49,0.12
2021.4.4 15:46:52:395,-0.09,1.15,0.37,0.18,1.20,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.06,1.49,0.12
2021.4.4 15:46:52:405,-0.09,1.15,0.37,0.18,1.20,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.06,1.49,0.12
2021.4.4 15:46:52:414,-0.09,1.15,0.37,0.18,1.20,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.06,1.49,0.12
2021.4.4 15:46:52:424,-0.09,1.15,0.37,0.18,1.20,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.06,1.49,0.12
2021.4.4 15:46:52:436,-0.09,1.15,0.37,0.18,1.20,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.06,1.49,0.12
2021.4.4 15:46:52:454,-0.10,1.15,0.37,0.18,1.20,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.06,1.49,0.12
2021.4.4 15:46:52:465,-0.10,1.15,0.37,0.18,1.20,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.06,1.49,0.12
2021.4.4 15:46:52:474,-0.10,1.15,0.37,0.18,1.19,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.06,1.49,0.12
2021.4.4 15:46:52:482,-0.10,1.15,0.37,0.18,1.19,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.06,1.49,0.12
2021.4.4 15:46:52:491,-0.10,1.15,0.37,0.18,1.19,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.06,1.49,0.12
2021.4.4 15:46:52:503,-0.10,1.15,0.37,0.18,1.19,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.05,1.49,0.12
2021.4.4 15:46:52:514,-0.10,1.15,0.38,0.18,1.19,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.05,1.49,0.12
2021.4.4 15:46:52:524,-0.10,1.15,0.38,0.18,1.19,0.33,-0.08,0.11,0.08,0.12,0.11,0.06,0.05,1.49,0.12
2021.4.4 15:46:52:548,-0.10,1.15,0.38,0.18,1.19,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.05,1.49,0.12
2021.4.4 15:46:52:565,-0.10,1.14,0.38,0.18,1.19,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.05,1.49,0.12
2021.4.4 15:46:52:574,-0.10,1.14,0.38,0.18,1.18,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.05,1.49,0.12
2021.4.4 15:46:52:583,-0.10,1.14,0.38,0.18,1.18,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.05,1.49,0.12
2021.4.4 15:46:52:591,-0.10,1.14,0.38,0.18,1.18,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.05,1.49,0.12
2021.4.4 15:46:52:600,-0.10,1.14,0.38,0.18,1.18,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.05,1.49,0.12
2021.4.4 15:46:52:609,-0.10,1.14,0.38,0.18,1.18,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:618,-0.10,1.14,0.38,0.18,1.18,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:630,-0.10,1.14,0.38,0.18,1.17,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:648,-0.10,1.14,0.38,0.18,1.17,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:659,-0.10,1.14,0.38,0.18,1.16,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:668,-0.10,1.14,0.38,0.18,1.16,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:677,-0.10,1.14,0.38,0.18,1.16,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:686,-0.10,1.14,0.38,0.18,1.16,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:695,-0.10,1.14,0.38,0.18,1.15,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:704,-0.10,1.14,0.38,0.18,1.15,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:714,-0.10,1.14,0.38,0.18,1.15,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:728,-0.10,1.14,0.38,0.18,1.14,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:740,-0.10,1.14,0.38,0.18,1.14,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:748,-0.11,1.14,0.38,0.19,1.13,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:759,-0.11,1.14,0.38,0.19,1.13,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:771,-0.11,1.14,0.38,0.19,1.13,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:782,-0.11,1.14,0.38,0.19,1.12,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.04,1.49,0.12
2021.4.4 15:46:52:792,-0.11,1.14,0.38,0.19,1.12,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:804,-0.11,1.13,0.38,0.19,1.12,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:820,-0.11,1.13,0.38,0.19,1.11,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:835,-0.11,1.13,0.38,0.19,1.11,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:844,-0.11,1.13,0.38,0.19,1.11,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:853,-0.11,1.13,0.38,0.19,1.11,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:862,-0.11,1.13,0.38,0.19,1.11,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:871,-0.11,1.13,0.38,0.19,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:882,-0.11,1.13,0.38,0.20,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:893,-0.11,1.13,0.38,0.20,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:905,-0.11,1.13,0.38,0.20,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:52:926,-0.11,1.13,0.38,0.20,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:52:934,-0.11,1.13,0.38,0.20,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:52:944,-0.11,1.13,0.38,0.20,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:52:953,-0.11,1.13,0.38,0.20,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:52:961,-0.11,1.13,0.38,0.20,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:52:971,-0.11,1.13,0.38,0.20,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:52:982,-0.11,1.13,0.38,0.20,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:52:995,-0.11,1.13,0.38,0.20,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:09,-0.10,1.13,0.38,0.20,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:23,-0.10,1.13,0.38,0.21,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:32,-0.10,1.13,0.38,0.21,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:42,-0.10,1.14,0.38,0.21,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:50,-0.10,1.14,0.38,0.21,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:60,-0.10,1.14,0.38,0.21,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:72,-0.10,1.14,0.38,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:82,-0.10,1.14,0.38,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:101,-0.10,1.14,0.38,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:119,-0.10,1.14,0.38,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:132,-0.10,1.14,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:141,-0.10,1.14,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:155,-0.10,1.14,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:163,-0.10,1.14,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:173,-0.10,1.14,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:185,-0.10,1.14,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.13
2021.4.4 15:46:53:199,-0.10,1.14,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:213,-0.10,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:223,-0.10,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:233,-0.10,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:243,-0.10,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:251,-0.10,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:260,-0.10,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:270,-0.09,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:281,-0.09,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:296,-0.09,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:310,-0.09,1.13,0.36,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:319,-0.09,1.13,0.36,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:328,-0.09,1.13,0.36,0.21,1.10,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.03,1.49,0.12
2021.4.4 15:46:53:338,-0.09,1.13,0.36,0.21,1.10,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:348,-0.09,1.13,0.36,0.21,1.10,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:358,-0.09,1.13,0.36,0.21,1.11,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:371,-0.09,1.13,0.36,0.21,1.11,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:380,-0.09,1.13,0.36,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:394,-0.09,1.13,0.36,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:404,-0.09,1.13,0.36,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:412,-0.09,1.13,0.36,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:422,-0.08,1.13,0.36,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:430,-0.08,1.13,0.36,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:441,-0.08,1.13,0.36,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:451,-0.09,1.13,0.35,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:464,-0.09,1.13,0.35,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:476,-0.09,1.13,0.35,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:487,-0.09,1.13,0.35,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:500,-0.09,1.14,0.35,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:510,-0.09,1.14,0.35,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:520,-0.09,1.14,0.36,0.20,1.11,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:530,-0.09,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:542,-0.10,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.12
2021.4.4 15:46:53:555,-0.10,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:565,-0.10,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:575,-0.10,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:590,-0.10,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:599,-0.11,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:608,-0.11,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:619,-0.11,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:631,-0.11,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:643,-0.11,1.14,0.36,0.20,1.12,0.34,-0.08,0.11,0.07,0.12,0.10,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:656,-0.12,1.14,0.36,0.20,1.13,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:665,-0.12,1.14,0.36,0.20,1.13,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:677,-0.12,1.14,0.36,0.20,1.13,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:690,-0.12,1.14,0.37,0.20,1.13,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:698,-0.12,1.14,0.37,0.20,1.13,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:709,-0.13,1.14,0.37,0.20,1.13,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:720,-0.13,1.14,0.37,0.20,1.13,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:734,-0.13,1.14,0.37,0.20,1.14,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:744,-0.13,1.14,0.37,0.20,1.14,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:754,-0.14,1.14,0.37,0.20,1.14,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:766,-0.14,1.14,0.37,0.20,1.14,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:779,-0.14,1.14,0.37,0.20,1.14,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:789,-0.14,1.14,0.37,0.20,1.14,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:799,-0.15,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.49,0.11
2021.4.4 15:46:53:810,-0.15,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.11
2021.4.4 15:46:53:820,-0.15,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.11
2021.4.4 15:46:53:834,-0.15,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.11
2021.4.4 15:46:53:844,-0.15,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.11
2021.4.4 15:46:53:856,-0.15,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.11
2021.4.4 15:46:53:867,-0.16,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:878,-0.16,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:889,-0.16,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:901,-0.16,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:914,-0.16,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:926,-0.16,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:935,-0.16,1.14,0.37,0.20,1.15,0.34,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:947,-0.17,1.14,0.37,0.20,1.15,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:960,-0.17,1.14,0.37,0.20,1.15,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:974,-0.17,1.14,0.37,0.20,1.15,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:982,-0.17,1.14,0.37,0.20,1.15,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:53:992,-0.17,1.14,0.37,0.20,1.15,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:01,-0.18,1.14,0.37,0.20,1.14,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:14,-0.18,1.14,0.37,0.20,1.14,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:31,-0.19,1.13,0.37,0.20,1.13,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:41,-0.19,1.13,0.37,0.20,1.13,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:52,-0.19,1.13,0.37,0.20,1.12,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:65,-0.20,1.13,0.37,0.20,1.12,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:76,-0.20,1.13,0.37,0.20,1.11,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:85,-0.21,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:97,-0.21,1.13,0.37,0.21,1.10,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:110,-0.22,1.13,0.37,0.21,1.09,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:119,-0.22,1.12,0.37,0.21,1.08,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:128,-0.22,1.12,0.37,0.21,1.07,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:138,-0.23,1.12,0.37,0.21,1.06,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:148,-0.23,1.12,0.36,0.21,1.06,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
2021.4.4 15:46:54:160,-0.23,1.12,0.36,0.21,1.05,0.35,-0.08,0.11,0.07,0.12,0.11,0.06,0.02,1.48,0.10
